Date/Time,PERIMETER_TOP_ZN_3:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Each Call),CUSTOM_ZONE_CLGT_SETPOINT:Schedule Value [](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Temperature [C](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Mass Flow Rate [kg/s](Each Call) 
 01/21  00:43:00,8.64932348607993,15.6000089370094,30.,16.383182198841,2.61361481285024 
 01/21  00:44:00,8.64932348607993,15.6000164976399,30.,16.378310687101,2.61361481285024 
 01/21  00:45:00,8.64932348607993,15.6000173781322,30.,16.3773887121916,2.61361481285024 
 01/21  00:46:00,8.64932348607993,15.6000169891035,30.,16.3769867573734,2.61361481285024 
 01/21  00:47:00,8.64932348607993,15.6000162544589,30.,16.3766573820559,2.61361481285024 
 01/21  00:48:00,8.64932348607993,15.6000154277778,30.,16.376356006124,2.61361481285024 
 01/21  00:49:00,8.64932348607993,15.6000146015037,30.,16.3760946173437,2.61361481285024 
 01/21  00:50:00,8.64932348607993,15.6000138144945,30.,16.3758016060793,2.61361481285024 
 01/21  00:51:00,8.64932348607993,15.60001308768,30.,16.3755242586702,2.61361481285024 
 01/21  00:52:00,8.64932348607993,15.6000124322406,30.,16.3752592322299,2.61361481285024 
 01/21  00:53:00,8.64932348607993,15.6000118520194,30.,16.3749946402212,2.61361481285024 
 01/21  00:54:00,8.64932348607993,15.600011345354,30.,16.3747302712133,2.61361481285024 
 01/21  00:55:00,8.64932348607993,15.6000109069925,30.,16.3744666733074,2.61361481285024 
 01/21  00:56:00,8.64932348607993,15.600010529849,30.,16.3742138161016,2.61361481285024 
 01/21  00:57:00,8.64932348607993,15.6000102063826,30.,16.3739982668072,2.61361481285024 
 01/21  00:58:00,8.64932348607993,15.6000099280297,30.,16.3737769501654,2.61361481285024 
 01/21  00:59:00,8.64932348607993,15.6000096875164,30.,16.3735485908846,2.61361481285024 
 01/21  01:00:00,8.64932348607993,15.6000094790872,30.,16.3733218184742,2.61361481285024 
 01/21  01:01:00,8.64932348607993,15.6000092979583,30.,16.373098177609,2.61361481285024 
 01/21  01:02:00,8.64932348607993,15.6000091399847,30.,16.3728827960355,2.61361481285024 
 01/21  01:03:00,8.64932348607993,15.6000090015242,30.,16.3726734471253,2.61361481285024 
 01/21  01:04:00,8.64932348607993,15.6000088794259,30.,16.3724682519534,2.61361481285024 
 01/21  01:05:00,8.64932348607993,15.6000087710146,30.,16.3722668027942,2.61361481285024 
 01/21  01:06:00,8.64932348607993,15.6000086740565,30.,16.3720689705522,2.61361481285024 
 01/21  01:07:00,8.64932348607993,15.6000085867054,30.,16.3718747190806,2.61361481285024 
 01/21  01:08:00,8.64932348607993,15.6000085074383,30.,16.3716863324406,2.61361481285024 
 01/21  01:09:00,8.64932348607993,15.5100880042901,30.,14.7391584677369,0.0 
 01/21  01:10:00,8.64932348607993,15.3731468660961,30.,14.6916255146091,0.0 
 01/21  01:11:00,8.64932348607993,15.2327664588438,30.,14.6177586233353,0.0 
 01/21  01:12:00,8.64932348607993,15.1073064710195,30.,14.5405951786396,0.0 
 01/21  01:13:00,8.64932348607993,15.5479503705676,30.,20.214429192795,2.61361481285024 
 01/21  01:14:00,8.64932348607993,15.5945629559229,30.,14.311697431279,2.61361481285024 
 01/21  01:15:00,8.64932348607993,15.5994330486681,30.,16.8243228861728,2.61361481285024 
 01/21  01:16:00,8.64932348607993,15.5999531336349,30.,16.4266859970279,2.61361481285024 
 01/21  01:17:00,8.64932348607993,15.6000087872261,30.,16.3840732016562,2.61361481285024 
 01/21  01:18:00,8.64932348607993,15.6000163517172,30.,16.379935393715,2.61361481285024 
 01/21  01:19:00,8.64932348607993,15.6000172402991,30.,16.3798736384907,2.61361481285024 
 01/21  01:20:00,8.64932348607993,15.6000168570889,30.,16.3796631834971,2.61361481285024 
 01/21  01:21:00,8.64932348607993,15.6000161273529,30.,16.3792704195402,2.61361481285024 
 01/21  01:22:00,8.64932348607993,15.6000153053993,30.,16.3788787564204,2.61361481285024 
 01/21  01:23:00,8.64932348607993,15.6000144836301,30.,16.3784794082955,2.61361481285024 
 01/21  01:24:00,8.64932348607993,15.6000137019662,30.,16.3780853359792,2.61361481285024 
 01/21  01:25:00,8.64932348607993,15.6000129804609,30.,16.3776783631657,2.61361481285024 
 01/21  01:26:00,8.64932348607993,15.6000123299346,30.,16.3773324793711,2.61361481285024 
 01/21  01:27:00,8.64932348607993,15.6000117538849,30.,16.3770127058371,2.61361481285024 
 01/21  01:28:00,8.64932348607993,15.6000112507215,30.,16.3766940119511,2.61361481285024 
 01/21  01:29:00,8.64932348607993,15.6000108154274,30.,16.376375010635,2.61361481285024 
 01/21  01:30:00,8.64932348607993,15.6000104412877,30.,16.376096605708,2.61361481285024 
 01/21  01:31:00,8.64932348607993,15.6000101196382,30.,16.3758083321163,2.61361481285024 
 01/21  01:32:00,8.64932348607993,15.600009842732,30.,16.3755308886677,2.61361481285024 
 01/21  01:33:00,8.64932348607993,15.6000096040086,30.,16.3752647772291,2.61361481285024 
 01/21  01:34:00,8.64932348607993,15.6000093978378,30.,16.3750034642151,2.61361481285024 
 01/21  01:35:00,8.64932348607993,15.6000092192789,30.,16.3747454399039,2.61361481285024 
 01/21  01:36:00,8.64932348607993,15.6000090639805,30.,16.3744902023257,2.61361481285024 
 01/21  01:37:00,8.64932348607993,15.6000089281648,30.,16.3742376327208,2.61361481285024 
 01/21  01:38:00,8.64932348607993,15.6000088086445,30.,16.3739992468196,2.61361481285024 
 01/21  01:39:00,8.64932348607993,15.6000087027085,30.,16.3737699398455,2.61361481285024 
 01/21  01:40:00,8.64932348607993,15.6000086081118,30.,16.3735453750453,2.61361481285024 
 01/21  01:41:00,8.64932348607993,15.6000085230103,30.,16.3733245837468,2.61361481285024 
 01/21  01:42:00,8.64932348607993,15.6000084458917,30.,16.3731072227916,2.61361481285024 
 01/21  01:43:00,8.64932348607993,15.5099298648718,30.,14.7396739594623,0.0 
 01/21  01:44:00,8.64932348607993,15.3727573442802,30.,14.692141029548,0.0 
 01/21  01:45:00,8.64932348607993,15.2321529959412,30.,14.6182885563642,0.0 
 01/21  01:46:00,8.64932348607993,15.1065077220788,30.,14.5411401290164,0.0 
 01/21  01:47:00,8.64932348607993,15.5478682007564,30.,20.2218869761748,2.61361481285024 
 01/21  01:48:00,8.64932348607993,15.5945545692058,30.,14.3091034042651,2.61361481285024 
 01/21  01:49:00,8.64932348607993,15.5994321037857,30.,16.8250267161694,2.61361481285024 
 01/21  01:50:00,8.64932348607993,15.5999529789756,30.,16.4259785665285,2.61361481285024 
 01/21  01:51:00,8.64932348607993,15.6000087026079,30.,16.3825376483559,2.61361481285024 
 01/21  01:52:00,8.64932348607993,15.6000162738705,30.,16.377620281387,2.61361481285024 
 01/21  01:53:00,8.64932348607993,15.6000171621655,30.,16.3767740184846,2.61361481285024 
 01/21  01:54:00,8.64932348607993,15.6000167825609,30.,16.3764569368245,2.61361481285024 
 01/21  01:55:00,8.64932348607993,15.6000160579204,30.,16.3762212446266,2.61361481285024 
 01/21  01:56:00,8.64932348607993,15.6000152413002,30.,16.3759836621272,2.61361481285024 
 01/21  01:57:00,8.64932348607993,15.6000144247627,30.,16.3757464597337,2.61361481285024 
 01/21  01:58:00,8.64932348607993,15.6000136480152,30.,16.3755143709487,2.61361481285024 
 01/21  01:59:00,8.64932348607993,15.6000129312627,30.,16.3752823137155,2.61361481285024 
 01/21  02:00:00,8.64932348607993,15.6000122850349,30.,16.3750573300838,2.61361481285024 
 01/21  02:01:00,8.64932348607993,15.6000117128265,30.,16.3748299433233,2.61361481285024 
 01/21  02:02:00,8.64932348607993,15.6000112129905,30.,16.3746011385458,2.61361481285024 
 01/21  02:03:00,8.64932348607993,15.6000107805445,30.,16.3743735599739,2.61361481285024 
 01/21  02:04:00,8.64932348607993,15.600010408801,30.,16.3741767026524,2.61361481285024 
 01/21  02:05:00,8.64932348607993,15.6000100892465,30.,16.3739740108552,2.61361481285024 
 01/21  02:06:00,8.64932348607993,15.6000098141266,30.,16.3737650826513,2.61361481285024 
 01/21  02:07:00,8.64932348607993,15.6000095769602,30.,16.3735579344191,2.61361481285024 
 01/21  02:08:00,8.64932348607993,15.6000093721577,30.,16.3733544832623,2.61361481285024 
 01/21  02:09:00,8.64932348607993,15.6000091948221,30.,16.3731546504225,2.61361481285024 
 01/21  02:10:00,8.64932348607993,15.6000090406346,30.,16.3729582630224,2.61361481285024 
 01/21  02:11:00,8.64932348607993,15.6000089058361,30.,16.3727652895631,2.61361481285024 
 01/21  02:12:00,8.64932348607993,15.6000087872212,30.,16.3725757687299,2.61361481285024 
 01/21  02:13:00,8.64932348607993,15.6000086821031,30.,16.3723897337171,2.61361481285024 
 01/21  02:14:00,8.64932348607993,15.6000085882353,30.,16.37220718525,2.61361481285024 
 01/21  02:15:00,8.64932348607993,15.6000085037918,30.,16.3720281551041,2.61361481285024 
 01/21  02:16:00,8.64932348607993,15.6000084272773,30.,16.3718526575742,2.61361481285024 
 01/21  02:17:00,8.64932348607993,15.5100678918852,30.,14.7400492725174,0.0 
 01/21  02:18:00,8.64932348607993,15.3730956534367,30.,14.6925386813872,0.0 
 01/21  02:19:00,8.64932348607993,15.2326828126683,30.,14.6187188536454,0.0 
 01/21  02:20:00,8.64932348607993,15.1071679604163,30.,14.5416031217306,0.0 
 01/21  02:21:00,8.64932348607993,15.5479370649569,30.,20.2164264452792,2.61361481285024 
 01/21  02:22:00,8.64932348607993,15.5945617036659,30.,14.3117457979566,2.61361481285024 
 01/21  02:23:00,8.64932348607993,15.5994328659633,30.,16.8247498754421,2.61361481285024 
 01/21  02:24:00,8.64932348607993,15.5999530542656,30.,16.4266044429926,2.61361481285024 
 01/21  02:25:00,8.64932348607993,15.6000087088671,30.,16.383588070886,2.61361481285024 
 01/21  02:26:00,8.64932348607993,15.6000162686464,30.,16.3787253905111,2.61361481285024 
 01/21  02:27:00,8.64932348607993,15.6000171533606,30.,16.3778107064748,2.61361481285024 
 01/21  02:28:00,8.64932348607993,15.6000167718382,30.,16.3774153028437,2.61361481285024 
 01/21  02:29:00,8.64932348607993,15.6000160459323,30.,16.3770943430738,2.61361481285024 
 01/21  02:30:00,8.64932348607993,15.600015228125,30.,16.3767924759852,2.61361481285024 
 01/21  02:31:00,8.64932348607993,15.6000144104524,30.,16.3764956697512,2.61361481285024 
 01/21  02:32:00,8.64932348607993,15.6000136328473,30.,16.3762244754222,2.61361481285024 
 01/21  02:33:00,8.64932348607993,15.6000129154511,30.,16.3759639820026,2.61361481285024 
 01/21  02:34:00,8.64932348607993,15.6000122687185,30.,16.3757061607041,2.61361481285024 
 01/21  02:35:00,8.64932348607993,15.6000116962561,30.,16.3754471366381,2.61361481285024 
 01/21  02:36:00,8.64932348607993,15.6000111965363,30.,16.3751956862369,2.61361481285024 
 01/21  02:37:00,8.64932348607993,15.6000107642981,30.,16.3749413745221,2.61361481285024 
 01/21  02:38:00,8.64932348607993,15.6000103927122,30.,16.3747271232289,2.61361481285024 
 01/21  02:39:00,8.64932348607993,15.6000100732061,30.,16.3745103230512,2.61361481285024 
 01/21  02:40:00,8.64932348607993,15.6000097980572,30.,16.3742864248058,2.61361481285024 
 01/21  02:41:00,8.64932348607993,15.6000095608355,30.,16.3740637140242,2.61361481285024 
 01/21  02:42:00,8.64932348607993,15.6000093560056,30.,16.37384373135,2.61361481285024 
 01/21  02:43:00,8.64932348607993,15.6000091786754,30.,16.3736266679993,2.61361481285024 
 01/21  02:44:00,8.64932348607993,15.6000090245237,30.,16.3734175755385,2.61361481285024 
 01/21  02:45:00,8.64932348607993,15.6000088897836,30.,16.3732142511596,2.61361481285024 
 01/21  02:46:00,8.64932348607993,15.6000087712475,30.,16.3730148672044,2.61361481285024 
 01/21  02:47:00,8.64932348607993,15.600008666227,30.,16.3728190357319,2.61361481285024 
 01/21  02:48:00,8.64932348607993,15.6000085724934,30.,16.3726266558314,2.61361481285024 
 01/21  02:49:00,8.64932348607993,15.6000084882107,30.,16.3724376915481,2.61361481285024 
 01/21  02:50:00,8.64932348607993,15.6000084118661,30.,16.3722545069133,2.61361481285024 
 01/21  02:51:00,8.64932348607993,15.5100229513498,30.,14.7401829730546,0.0 
 01/21  02:52:00,8.64932348607993,15.3729848925344,30.,14.6926710712501,0.0 
 01/21  02:53:00,8.64932348607993,15.2325083600358,30.,14.6188536566736,0.0 
 01/21  02:54:00,8.64932348607993,15.1069664115467,30.,14.5417405076308,0.0 
 01/21  02:55:00,8.64932348607993,15.5479156861137,30.,20.2176726122017,2.61361481285024 
 01/21  02:56:00,8.64932348607993,15.5945594209348,30.,14.3108687704347,2.61361481285024 
 01/21  02:57:00,8.64932348607993,15.5994326046878,30.,16.8252486623503,2.61361481285024 
 01/21  02:58:00,8.64932348607993,15.5999530189768,30.,16.427361509216,2.61361481285024 
 01/21  02:59:00,8.64932348607993,15.6000086944715,30.,16.3847110116361,2.61361481285024 
 01/21  03:00:00,8.64932348607993,15.6000162624731,30.,16.3805547392672,2.61361481285024 
 01/21  03:01:00,8.64932348607993,15.6000171531846,30.,16.3804852503041,2.61361481285024 
 01/21  03:02:00,8.64932348607993,15.6000167728209,30.,16.3802934414846,2.61361481285024 
 01/21  03:03:00,8.64932348607993,15.6000160459075,30.,16.37990993358,2.61361481285024 
 01/21  03:04:00,8.64932348607993,15.6000152265458,30.,16.3795177936571,2.61361481285024 
 01/21  03:05:00,8.64932348607993,15.600014407195,30.,16.3791190674394,2.61361481285024 
 01/21  03:06:00,8.64932348607993,15.6000136277569,30.,16.3787130836392,2.61361481285024 
 01/21  03:07:00,8.64932348607993,15.6000129085238,30.,16.3783001419309,2.61361481285024 
 01/21  03:08:00,8.64932348607993,15.6000122603958,30.,16.3779543086755,2.61361481285024 
 01/21  03:09:00,8.64932348607993,15.6000116868223,30.,16.3776349017668,2.61361481285024 
 01/21  03:10:00,8.64932348607993,15.6000111861475,30.,16.3773186604937,2.61361481285024 
 01/21  03:11:00,8.64932348607993,15.6000107532393,30.,16.3770008032628,2.61361481285024 
 01/21  03:12:00,8.64932348607993,15.6000103811658,30.,16.3766921710934,2.61361481285024 
 01/21  03:13:00,8.64932348607993,15.6000100623125,30.,16.3764195203708,2.61361481285024 
 01/21  03:14:00,8.64932348607993,15.6000097882137,30.,16.3761581852284,2.61361481285024 
 01/21  03:15:00,8.64932348607993,15.6000095516557,30.,16.3758970941555,2.61361481285024 
 01/21  03:16:00,8.64932348607993,15.6000093469473,30.,16.3756384037844,2.61361481285024 
 01/21  03:17:00,8.64932348607993,15.6000091693563,30.,16.3753825775294,2.61361481285024 
 01/21  03:18:00,8.64932348607993,15.6000090147669,30.,16.3751294749635,2.61361481285024 
 01/21  03:19:00,8.64932348607993,15.6000088795602,30.,16.3748790017321,2.61361481285024 
 01/21  03:20:00,8.64932348607993,15.6000087606289,30.,16.374642855145,2.61361481285024 
 01/21  03:21:00,8.64932348607993,15.6000086552914,30.,16.3744158267031,2.61361481285024 
 01/21  03:22:00,8.64932348607993,15.6000085613098,30.,16.3741935192176,2.61361481285024 
 01/21  03:23:00,8.64932348607993,15.6000084768397,30.,16.3739749345872,2.61361481285024 
 01/21  03:24:00,8.64932348607993,15.6000084003669,30.,16.3737597336829,2.61361481285024 
 01/21  03:25:00,8.64932348607993,15.5098554914278,30.,14.7400598074078,0.0 
 01/21  03:26:00,8.64932348607993,15.3725724722972,30.,14.6925325475589,0.0 
 01/21  03:27:00,8.64932348607993,15.2318590317219,30.,14.6186962634524,0.0 
 01/21  03:28:00,8.64932348607993,15.1061212254199,30.,14.5415642162062,0.0 
 01/21  03:29:00,8.64932348607993,15.5478286528824,30.,20.2255513423268,2.61361481285024 
 01/21  03:30:00,8.64932348607993,15.5945505410659,30.,14.3081507791483,2.61361481285024 
 01/21  03:31:00,8.64932348607993,15.599431639713,30.,16.8260579289557,2.61361481285024 
 01/21  03:32:00,8.64932348607993,15.5999528989345,30.,16.4266918191108,2.61361481285024 
 01/21  03:33:00,8.64932348607993,15.6000086515448,30.,16.3832423340494,2.61361481285024 
 01/21  03:34:00,8.64932348607993,15.6000162278321,30.,16.3783886099251,2.61361481285024 
 01/21  03:35:00,8.64932348607993,15.6000171177976,30.,16.3775591620969,2.61361481285024 
 01/21  03:36:00,8.64932348607993,15.6000167393568,30.,16.3772334393382,2.61361481285024 
 01/21  03:37:00,8.64932348607993,15.6000160150292,30.,16.3769911076726,2.61361481285024 
 01/21  03:38:00,8.64932348607993,15.6000151974956,30.,16.3767130592974,2.61361481285024 
 01/21  03:39:00,8.64932348607993,15.6000143800098,30.,16.3764626393931,2.61361481285024 
 01/21  03:40:00,8.64932348607993,15.6000136030109,30.,16.3762303441234,2.61361481285024 
 01/21  03:41:00,8.64932348607993,15.6000128867954,30.,16.3759995252307,2.61361481285024 
 01/21  03:42:00,8.64932348607993,15.6000122416088,30.,16.3757692610887,2.61361481285024 
 01/21  03:43:00,8.64932348607993,15.6000116708295,30.,16.3755396044025,2.61361481285024 
 01/21  03:44:00,8.64932348607993,15.6000111726725,30.,16.3753073384673,2.61361481285024 
 01/21  03:45:00,8.64932348607993,15.6000107420487,30.,16.3750767866466,2.61361481285024 
 01/21  03:46:00,8.64932348607993,15.6000103720033,30.,16.3748505819939,2.61361481285024 
 01/21  03:47:00,8.64932348607993,15.6000100548795,30.,16.3746260191961,2.61361481285024 
 01/21  03:48:00,8.64932348607993,15.6000097832463,30.,16.3744105569307,2.61361481285024 
 01/21  03:49:00,8.64932348607993,15.6000095502167,30.,16.3742228969309,2.61361481285024 
 01/21  03:50:00,8.64932348607993,15.6000093486794,30.,16.3740290329203,2.61361481285024 
 01/21  03:51:00,8.64932348607993,15.6000091730956,30.,16.3738299682375,2.61361481285024 
 01/21  03:52:00,8.64932348607993,15.6000090194044,30.,16.3736332873076,2.61361481285024 
 01/21  03:53:00,8.64932348607993,15.6000088843711,30.,16.3734402355907,2.61361481285024 
 01/21  03:54:00,8.64932348607993,15.6000087652227,30.,16.3732509099349,2.61361481285024 
 01/21  03:55:00,8.64932348607993,15.6000086595199,30.,16.3730652089621,2.61361481285024 
 01/21  03:56:00,8.64932348607993,15.6000085651236,30.,16.3728832257227,2.61361481285024 
 01/21  03:57:00,8.64932348607993,15.6000084802403,30.,16.3727048540771,2.61361481285024 
 01/21  03:58:00,8.64932348607993,15.6000084033782,30.,16.3725300321334,2.61361481285024 
 01/21  03:59:00,8.64932348607993,15.5099908147712,30.,14.7401960884367,0.0 
 01/21  04:00:00,8.64932348607993,15.3729042013044,30.,14.6926854336727,0.0 
 01/21  04:01:00,8.64932348607993,15.2323786680182,30.,14.618869114137,0.0 
 01/21  04:02:00,8.64932348607993,15.1067684121471,30.,14.5417566470972,0.0 
 01/21  04:03:00,8.64932348607993,15.5478961259161,30.,20.220206262531,2.61361481285024 
 01/21  04:04:00,8.64932348607993,15.5945575340849,30.,14.3107587002034,2.61361481285024 
 01/21  04:05:00,8.64932348607993,15.5994324010015,30.,16.8258104345386,2.61361481285024 
 01/21  04:06:00,8.64932348607993,15.5999529893758,30.,16.4273359984089,2.61361481285024 
 01/21  04:07:00,8.64932348607993,15.6000086756989,30.,16.3842851110588,2.61361481285024 
 01/21  04:08:00,8.64932348607993,15.6000162411107,30.,16.3795024847071,2.61361481285024 
 01/21  04:09:00,8.64932348607993,15.6000171272923,30.,16.3786227531432,2.61361481285024 
 01/21  04:10:00,8.64932348607993,15.6000167464261,30.,16.3782269395593,2.61361481285024 
 01/21  04:11:00,8.64932348607993,15.6000160202687,30.,16.3779041851951,2.61361481285024 
 01/21  04:12:00,8.64932348607993,15.6000152011755,30.,16.3776042752118,2.61361481285024 
 01/21  04:13:00,8.64932348607993,15.6000143813505,30.,16.3773132643661,2.61361481285024 
 01/21  04:14:00,8.64932348607993,15.600013600837,30.,16.3769955051926,2.61361481285024 
 01/21  04:15:00,8.64932348607993,15.6000128813291,30.,16.3767177243445,2.61361481285024 
 01/21  04:16:00,8.64932348607993,15.6000122339091,30.,16.3764581854917,2.61361481285024 
 01/21  04:17:00,8.64932348607993,15.6000116619848,30.,16.3761986732889,2.61361481285024 
 01/21  04:18:00,8.64932348607993,15.6000111634742,30.,16.3759391467556,2.61361481285024 
 01/21  04:19:00,8.64932348607993,15.6000107328671,30.,16.3756802260986,2.61361481285024 
 01/21  04:20:00,8.64932348607993,15.6000103629588,30.,16.3754301301655,2.61361481285024 
 01/21  04:21:00,8.64932348607993,15.6000100460393,30.,16.3751865975624,2.61361481285024 
 01/21  04:22:00,8.64932348607993,15.600009774623,30.,16.3749483123665,2.61361481285024 
 01/21  04:23:00,8.64932348607993,15.6000095417828,30.,16.3747121309209,2.61361481285024 
 01/21  04:24:00,8.64932348607993,15.6000093414464,30.,16.3744857479318,2.61361481285024 
 01/21  04:25:00,8.64932348607993,15.6000091683219,30.,16.3742884942487,2.61361481285024 
 01/21  04:26:00,8.64932348607993,15.6000090169416,30.,16.374089185999,2.61361481285024 
 01/21  04:27:00,8.64932348607993,15.6000088832538,30.,16.3738863388616,2.61361481285024 
 01/21  04:28:00,8.64932348607993,15.6000087645031,30.,16.3736861570221,2.61361481285024 
 01/21  04:29:00,8.64932348607993,15.6000086585908,30.,16.3734896479354,2.61361481285024 
 01/21  04:30:00,8.64932348607993,15.600008563727,30.,16.3732968108287,2.61361481285024 
 01/21  04:31:00,8.64932348607993,15.6000084783153,30.,16.3731074983199,2.61361481285024 
 01/21  04:32:00,8.64932348607993,15.6000084009438,30.,16.37292423078,2.61361481285024 
 01/21  04:33:00,8.64932348607993,15.5099467940941,30.,14.7402323156611,0.0 
 01/21  04:34:00,8.64932348607993,15.3727957771009,30.,14.6927193974736,0.0 
 01/21  04:35:00,8.64932348607993,15.2322080393151,30.,14.6189013747716,0.0 
 01/21  04:36:00,8.64932348607993,15.1065720922116,30.,14.5417869306353,0.0 
 01/21  04:37:00,8.64932348607993,15.5478752570433,30.,20.2213975107153,2.61361481285024 
 01/21  04:38:00,8.64932348607993,15.5945553038515,30.,14.309892536159,2.61361481285024 
 01/21  04:39:00,8.64932348607993,15.5994321542223,30.,16.8262920254871,2.61361481285024 
 01/21  04:40:00,8.64932348607993,15.5999529643973,30.,16.4280805374972,2.61361481285024 
 01/21  04:41:00,8.64932348607993,15.6000086718258,30.,16.3853961465873,2.61361481285024 
 01/21  04:42:00,8.64932348607993,15.6000162453121,30.,16.3812372574361,2.61361481285024 
 01/21  04:43:00,8.64932348607993,15.6000171371423,30.,16.3811681002687,2.61361481285024 
 01/21  04:44:00,8.64932348607993,15.6000167573397,30.,16.3810320802946,2.61361481285024 
 01/21  04:45:00,8.64932348607993,15.6000160303276,30.,16.3806945680806,2.61361481285024 
 01/21  04:46:00,8.64932348607993,15.6000152098518,30.,16.3803266255805,2.61361481285024 
 01/21  04:47:00,8.64932348607993,15.6000143883955,30.,16.379945330569,2.61361481285024 
 01/21  04:48:00,8.64932348607993,15.6000136061523,30.,16.3795552433634,2.61361481285024 
 01/21  04:49:00,8.64932348607993,15.6000128837618,30.,16.3791578905612,2.61361481285024 
 01/21  04:50:00,8.64932348607993,15.6000122320543,30.,16.3787490514082,2.61361481285024 
 01/21  04:51:00,8.64932348607993,15.6000116562057,30.,16.3784037310714,2.61361481285024 
 01/21  04:52:00,8.64932348607993,15.6000111550189,30.,16.3780832729576,2.61361481285024 
