Time,PACU_VAV_BOT:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:Des Heat Cap [W],PACU_VAV_BOT:Des Sens Cool Cap [W],PACU_VAV_MID:Des Heat Mass Flow [kg/s],PACU_VAV_MID:Des Cool Mass Flow [kg/s],PACU_VAV_MID:Des Heat Cap [W],PACU_VAV_MID:Des Sens Cool Cap [W],PACU_VAV_TOP:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:Des Heat Cap [W],PACU_VAV_TOP:Des Sens Cool Cap [W] 
00:26:00,8.624333E-01,1.761080E+00,3.553156E+03,2.577688E+04,8.624333E-01,1.026791E+00,3.553156E+03,1.519998E+04,8.624333E-01,9.369141E-01,3.553156E+03,1.386949E+04 
00:27:00,8.624333E-01,1.761963E+00,3.553156E+03,2.577967E+04,8.624333E-01,1.027958E+00,3.553156E+03,1.521033E+04,8.624333E-01,9.380977E-01,3.553156E+03,1.388070E+04 
00:28:00,8.624333E-01,1.762842E+00,3.553156E+03,2.578239E+04,8.624333E-01,1.029116E+00,3.553156E+03,1.522054E+04,8.624333E-01,9.392733E-01,3.553156E+03,1.389177E+04 
00:29:00,8.624333E-01,1.763717E+00,3.553156E+03,2.578506E+04,8.624333E-01,1.030265E+00,3.553156E+03,1.523060E+04,8.624333E-01,9.404416E-01,3.553156E+03,1.390272E+04 
00:30:00,8.624333E-01,1.764588E+00,3.553156E+03,2.578767E+04,8.624333E-01,1.031407E+00,3.553156E+03,1.524052E+04,8.624333E-01,9.416024E-01,3.553156E+03,1.391354E+04 
00:31:00,8.624333E-01,1.765454E+00,3.553156E+03,2.579022E+04,8.624333E-01,1.032540E+00,3.553156E+03,1.525032E+04,8.624333E-01,9.427557E-01,3.553156E+03,1.392423E+04 
00:32:00,8.624333E-01,1.766316E+00,3.553156E+03,2.579270E+04,8.624333E-01,1.033663E+00,3.553156E+03,1.525994E+04,8.624333E-01,9.438991E-01,3.553156E+03,1.393476E+04 
00:33:00,8.624333E-01,1.767171E+00,3.553156E+03,2.579510E+04,8.624333E-01,1.034774E+00,3.553156E+03,1.526938E+04,8.624333E-01,9.450316E-01,3.553156E+03,1.394512E+04 
00:34:00,8.624333E-01,1.768022E+00,3.553156E+03,2.579743E+04,8.624333E-01,1.035877E+00,3.553156E+03,1.527869E+04,8.624333E-01,9.461555E-01,3.553156E+03,1.395534E+04 
00:35:00,8.624333E-01,1.768870E+00,3.553156E+03,2.579971E+04,8.624333E-01,1.036973E+00,3.553156E+03,1.528787E+04,8.624333E-01,9.472720E-01,3.553156E+03,1.396543E+04 
00:36:00,8.624333E-01,1.769713E+00,3.553156E+03,2.580194E+04,8.624333E-01,1.038061E+00,3.553156E+03,1.529692E+04,8.624333E-01,9.483810E-01,3.553156E+03,1.397539E+04 
00:37:00,8.624333E-01,1.770553E+00,3.553156E+03,2.580412E+04,8.624333E-01,1.039142E+00,3.553156E+03,1.530586E+04,8.624333E-01,9.494828E-01,3.553156E+03,1.398523E+04 
00:38:00,8.624333E-01,1.771388E+00,3.553156E+03,2.580622E+04,8.624333E-01,1.040214E+00,3.553156E+03,1.531464E+04,8.624333E-01,9.505753E-01,3.553156E+03,1.399493E+04 
00:39:00,8.624333E-01,1.772216E+00,3.553156E+03,2.580824E+04,8.624333E-01,1.041275E+00,3.553156E+03,1.532326E+04,8.624333E-01,9.516578E-01,3.553156E+03,1.400446E+04 
00:40:00,8.624333E-01,1.773041E+00,3.553156E+03,2.581021E+04,8.624333E-01,1.042329E+00,3.553156E+03,1.533175E+04,8.624333E-01,9.527326E-01,3.553156E+03,1.401386E+04 
00:41:00,8.624333E-01,1.773863E+00,3.553156E+03,2.581213E+04,8.624333E-01,1.043377E+00,3.553156E+03,1.534013E+04,8.624333E-01,9.538008E-01,3.553156E+03,1.402315E+04 
00:42:00,8.624333E-01,1.774680E+00,3.553156E+03,2.581400E+04,8.624333E-01,1.044417E+00,3.553156E+03,1.534839E+04,8.624333E-01,9.548623E-01,3.553156E+03,1.403233E+04 
00:43:00,8.624333E-01,1.775495E+00,3.553156E+03,2.581582E+04,8.624333E-01,1.045451E+00,3.553156E+03,1.535655E+04,8.624333E-01,9.559171E-01,3.553156E+03,1.404139E+04 
00:44:00,8.624333E-01,1.776304E+00,3.553156E+03,2.581757E+04,8.624333E-01,1.046477E+00,3.553156E+03,1.536458E+04,8.624333E-01,9.569633E-01,3.553156E+03,1.405032E+04 
00:45:00,8.624333E-01,1.777108E+00,3.553156E+03,2.581924E+04,8.624333E-01,1.047494E+00,3.553156E+03,1.537245E+04,8.624333E-01,9.580001E-01,3.553156E+03,1.405909E+04 
00:46:00,8.624333E-01,1.777909E+00,3.553156E+03,2.582087E+04,8.624333E-01,1.048503E+00,3.553156E+03,1.538021E+04,8.624333E-01,9.590296E-01,3.553156E+03,1.406774E+04 
00:47:00,8.624333E-01,1.778706E+00,3.553156E+03,2.582245E+04,8.624333E-01,1.049507E+00,3.553156E+03,1.538787E+04,8.624333E-01,9.600526E-01,3.553156E+03,1.407628E+04 
00:48:00,8.624333E-01,1.779500E+00,3.553156E+03,2.582398E+04,8.624333E-01,1.050505E+00,3.553156E+03,1.539542E+04,8.624333E-01,9.610691E-01,3.553156E+03,1.408472E+04 
00:49:00,8.624333E-01,1.780290E+00,3.553156E+03,2.582546E+04,8.624333E-01,1.051497E+00,3.553156E+03,1.540288E+04,8.624333E-01,9.620791E-01,3.553156E+03,1.409304E+04 
00:50:00,8.624333E-01,1.781077E+00,3.553156E+03,2.582689E+04,8.624333E-01,1.052481E+00,3.553156E+03,1.541022E+04,8.624333E-01,9.630809E-01,3.553156E+03,1.410123E+04 
00:51:00,8.624333E-01,1.781858E+00,3.553156E+03,2.582824E+04,8.624333E-01,1.053458E+00,3.553156E+03,1.541742E+04,8.624333E-01,9.640739E-01,3.553156E+03,1.410928E+04 
00:52:00,8.624333E-01,1.782635E+00,3.553156E+03,2.582954E+04,8.624333E-01,1.054428E+00,3.553156E+03,1.542451E+04,8.624333E-01,9.650600E-01,3.553156E+03,1.411722E+04 
00:53:00,8.624333E-01,1.783410E+00,3.553156E+03,2.583080E+04,8.624333E-01,1.055392E+00,3.553156E+03,1.543152E+04,8.624333E-01,9.660399E-01,3.553156E+03,1.412505E+04 
00:54:00,8.624333E-01,1.784182E+00,3.553156E+03,2.583202E+04,8.624333E-01,1.056352E+00,3.553156E+03,1.543843E+04,8.624333E-01,9.670137E-01,3.553156E+03,1.413277E+04 
00:55:00,8.624333E-01,1.784950E+00,3.553156E+03,2.583320E+04,8.624333E-01,1.057306E+00,3.553156E+03,1.544526E+04,8.624333E-01,9.679814E-01,3.553156E+03,1.414040E+04 
00:56:00,8.624333E-01,1.785715E+00,3.553156E+03,2.583432E+04,8.624333E-01,1.058253E+00,3.553156E+03,1.545197E+04,8.624333E-01,9.689413E-01,3.553156E+03,1.414790E+04 
00:57:00,8.624333E-01,1.786474E+00,3.553156E+03,2.583537E+04,8.624333E-01,1.059193E+00,3.553156E+03,1.545856E+04,8.624333E-01,9.698930E-01,3.553156E+03,1.415527E+04 
00:58:00,8.624333E-01,1.787231E+00,3.553156E+03,2.583638E+04,8.624333E-01,1.060127E+00,3.553156E+03,1.546506E+04,8.624333E-01,9.708382E-01,3.553156E+03,1.416252E+04 
00:59:00,8.624333E-01,1.787984E+00,3.553156E+03,2.583735E+04,8.624333E-01,1.061056E+00,3.553156E+03,1.547147E+04,8.624333E-01,9.717776E-01,3.553156E+03,1.416969E+04 
01:00:00,8.624333E-01,1.788735E+00,3.553156E+03,2.583827E+04,8.624333E-01,1.061981E+00,3.553156E+03,1.547781E+04,8.624333E-01,9.727113E-01,3.553156E+03,1.417675E+04 
01:01:00,8.624333E-01,1.789483E+00,3.553156E+03,2.584239E+04,8.624333E-01,1.062906E+00,3.553156E+03,1.548652E+04,8.624333E-01,9.736432E-01,3.553156E+03,1.418596E+04 
01:02:00,8.624333E-01,1.790228E+00,3.553156E+03,2.584645E+04,8.624333E-01,1.063831E+00,3.553156E+03,1.549522E+04,8.624333E-01,9.745723E-01,3.553156E+03,1.419513E+04 
01:03:00,8.624333E-01,1.790967E+00,3.553156E+03,2.585045E+04,8.624333E-01,1.064754E+00,3.553156E+03,1.550389E+04,8.624333E-01,9.754978E-01,3.553156E+03,1.420423E+04 
01:04:00,8.624333E-01,1.791704E+00,3.553156E+03,2.585440E+04,8.624333E-01,1.065678E+00,3.553156E+03,1.551256E+04,8.624333E-01,9.764215E-01,3.553156E+03,1.421330E+04 
01:05:00,8.624333E-01,1.792438E+00,3.553156E+03,2.585832E+04,8.624333E-01,1.066604E+00,3.553156E+03,1.552124E+04,8.624333E-01,9.773441E-01,3.553156E+03,1.422234E+04 
01:06:00,8.624333E-01,1.793170E+00,3.553156E+03,2.586221E+04,8.624333E-01,1.067530E+00,3.553156E+03,1.552994E+04,8.624333E-01,9.782655E-01,3.553156E+03,1.423135E+04 
01:07:00,8.624333E-01,1.793899E+00,3.553156E+03,2.586605E+04,8.624333E-01,1.068458E+00,3.553156E+03,1.553864E+04,8.624333E-01,9.791859E-01,3.553156E+03,1.424035E+04 
01:08:00,8.624333E-01,1.794625E+00,3.553156E+03,2.586985E+04,8.624333E-01,1.069387E+00,3.553156E+03,1.554734E+04,8.624333E-01,9.801039E-01,3.553156E+03,1.424930E+04 
01:09:00,8.624333E-01,1.795346E+00,3.553156E+03,2.587359E+04,8.624333E-01,1.070309E+00,3.553156E+03,1.555595E+04,8.624333E-01,9.810152E-01,3.553156E+03,1.425815E+04 
01:10:00,8.624333E-01,1.796065E+00,3.553156E+03,2.587730E+04,8.624333E-01,1.071228E+00,3.553156E+03,1.556449E+04,8.624333E-01,9.819211E-01,3.553156E+03,1.426691E+04 
01:11:00,8.624333E-01,1.796781E+00,3.553156E+03,2.588096E+04,8.624333E-01,1.072143E+00,3.553156E+03,1.557297E+04,8.624333E-01,9.828221E-01,3.553156E+03,1.427559E+04 
01:12:00,8.624333E-01,1.797495E+00,3.553156E+03,2.588460E+04,8.624333E-01,1.073054E+00,3.553156E+03,1.558140E+04,8.624333E-01,9.837184E-01,3.553156E+03,1.428419E+04 
01:13:00,8.624333E-01,1.798206E+00,3.553156E+03,2.588820E+04,8.624333E-01,1.073962E+00,3.553156E+03,1.558976E+04,8.624333E-01,9.846101E-01,3.553156E+03,1.429272E+04 
01:14:00,8.624333E-01,1.798914E+00,3.553156E+03,2.589175E+04,8.624333E-01,1.074865E+00,3.553156E+03,1.559805E+04,8.624333E-01,9.854960E-01,3.553156E+03,1.430115E+04 
01:15:00,8.624333E-01,1.799619E+00,3.553156E+03,2.589526E+04,8.624333E-01,1.075764E+00,3.553156E+03,1.560626E+04,8.624333E-01,9.863754E-01,3.553156E+03,1.430949E+04 
01:16:00,8.624333E-01,1.800320E+00,3.553156E+03,2.589872E+04,8.624333E-01,1.076659E+00,3.553156E+03,1.561441E+04,8.624333E-01,9.872500E-01,3.553156E+03,1.431775E+04 
01:17:00,8.624333E-01,1.801020E+00,3.553156E+03,2.590216E+04,8.624333E-01,1.077550E+00,3.553156E+03,1.562250E+04,8.624333E-01,9.881201E-01,3.553156E+03,1.432593E+04 
01:18:00,8.624333E-01,1.801717E+00,3.553156E+03,2.590556E+04,8.624333E-01,1.078438E+00,3.553156E+03,1.563054E+04,8.624333E-01,9.889859E-01,3.553156E+03,1.433404E+04 
01:19:00,8.624333E-01,1.802412E+00,3.553156E+03,2.590893E+04,8.624333E-01,1.079324E+00,3.553156E+03,1.563853E+04,8.624333E-01,9.898474E-01,3.553156E+03,1.434209E+04 
01:20:00,8.624333E-01,1.803105E+00,3.553156E+03,2.591226E+04,8.624333E-01,1.080205E+00,3.553156E+03,1.564645E+04,8.624333E-01,9.907034E-01,3.553156E+03,1.435004E+04 
01:21:00,8.624333E-01,1.803793E+00,3.553156E+03,2.591555E+04,8.624333E-01,1.081081E+00,3.553156E+03,1.565429E+04,8.624333E-01,9.915535E-01,3.553156E+03,1.435791E+04 
01:22:00,8.624333E-01,1.804480E+00,3.553156E+03,2.591879E+04,8.624333E-01,1.081954E+00,3.553156E+03,1.566207E+04,8.624333E-01,9.923990E-01,3.553156E+03,1.436570E+04 
01:23:00,8.624333E-01,1.805164E+00,3.553156E+03,2.592201E+04,8.624333E-01,1.082824E+00,3.553156E+03,1.566981E+04,8.624333E-01,9.932404E-01,3.553156E+03,1.437342E+04 
01:24:00,8.624333E-01,1.805846E+00,3.553156E+03,2.592520E+04,8.624333E-01,1.083692E+00,3.553156E+03,1.567750E+04,8.624333E-01,9.940778E-01,3.553156E+03,1.438107E+04 
01:25:00,8.624333E-01,1.806526E+00,3.553156E+03,2.592836E+04,8.624333E-01,1.084556E+00,3.553156E+03,1.568513E+04,8.624333E-01,9.949112E-01,3.553156E+03,1.438866E+04 
01:26:00,8.624333E-01,1.807203E+00,3.553156E+03,2.593148E+04,8.624333E-01,1.085417E+00,3.553156E+03,1.569271E+04,8.624333E-01,9.957395E-01,3.553156E+03,1.439617E+04 
01:27:00,8.624333E-01,1.807877E+00,3.553156E+03,2.593456E+04,8.624333E-01,1.086273E+00,3.553156E+03,1.570021E+04,8.624333E-01,9.965622E-01,3.553156E+03,1.440360E+04 
01:28:00,8.624333E-01,1.808549E+00,3.553156E+03,2.593760E+04,8.624333E-01,1.087126E+00,3.553156E+03,1.570766E+04,8.624333E-01,9.973808E-01,3.553156E+03,1.441095E+04 
01:29:00,8.624333E-01,1.809219E+00,3.553156E+03,2.594062E+04,8.624333E-01,1.087977E+00,3.553156E+03,1.571507E+04,8.624333E-01,9.981955E-01,3.553156E+03,1.441824E+04 
01:30:00,8.624333E-01,1.809887E+00,3.553156E+03,2.594361E+04,8.624333E-01,1.088824E+00,3.553156E+03,1.572243E+04,8.624333E-01,9.990065E-01,3.553156E+03,1.442547E+04 
01:31:00,8.624333E-01,1.810553E+00,3.553156E+03,2.594657E+04,8.624333E-01,1.089670E+00,3.553156E+03,1.572974E+04,8.624333E-01,9.998138E-01,3.553156E+03,1.443264E+04 
01:32:00,8.624333E-01,1.811216E+00,3.553156E+03,2.594950E+04,8.624333E-01,1.090512E+00,3.553156E+03,1.573700E+04,8.624333E-01,1.000616E+00,3.553156E+03,1.443974E+04 
01:33:00,8.624333E-01,1.811876E+00,3.553156E+03,2.595238E+04,8.624333E-01,1.091349E+00,3.553156E+03,1.574419E+04,8.624333E-01,1.001414E+00,3.553156E+03,1.444675E+04 
01:34:00,8.624333E-01,1.812535E+00,3.553156E+03,2.595523E+04,8.624333E-01,1.092184E+00,3.553156E+03,1.575133E+04,8.624333E-01,1.002207E+00,3.553156E+03,1.445370E+04 
01:35:00,8.624333E-01,1.813191E+00,3.553156E+03,2.595806E+04,8.624333E-01,1.093017E+00,3.553156E+03,1.575843E+04,8.624333E-01,1.002997E+00,3.553156E+03,1.446059E+04 
01:36:00,8.624333E-01,1.813846E+00,3.553156E+03,2.596086E+04,8.624333E-01,1.093847E+00,3.553156E+03,1.576549E+04,8.624333E-01,1.003784E+00,3.553156E+03,1.446742E+04 
01:37:00,8.624333E-01,1.814499E+00,3.553156E+03,2.596364E+04,8.624333E-01,1.094674E+00,3.553156E+03,1.577251E+04,8.624333E-01,1.004567E+00,3.553156E+03,1.447420E+04 
01:38:00,8.624333E-01,1.815149E+00,3.553156E+03,2.596638E+04,8.624333E-01,1.095499E+00,3.553156E+03,1.577947E+04,8.624333E-01,1.005346E+00,3.553156E+03,1.448091E+04 
01:39:00,8.624333E-01,1.815797E+00,3.553156E+03,2.596908E+04,8.624333E-01,1.096320E+00,3.553156E+03,1.578637E+04,8.624333E-01,1.006119E+00,3.553156E+03,1.448754E+04 
01:40:00,8.624333E-01,1.816442E+00,3.553156E+03,2.597176E+04,8.624333E-01,1.097138E+00,3.553156E+03,1.579322E+04,8.624333E-01,1.006890E+00,3.553156E+03,1.449411E+04 
01:41:00,8.624333E-01,1.817086E+00,3.553156E+03,2.597441E+04,8.624333E-01,1.097954E+00,3.553156E+03,1.580004E+04,8.624333E-01,1.007657E+00,3.553156E+03,1.450063E+04 
01:42:00,8.624333E-01,1.817728E+00,3.553156E+03,2.597704E+04,8.624333E-01,1.098767E+00,3.553156E+03,1.580682E+04,8.624333E-01,1.008420E+00,3.553156E+03,1.450709E+04 
01:43:00,8.624333E-01,1.818369E+00,3.553156E+03,2.597964E+04,8.624333E-01,1.099579E+00,3.553156E+03,1.581356E+04,8.624333E-01,1.009181E+00,3.553156E+03,1.451351E+04 
01:44:00,8.624333E-01,1.819007E+00,3.553156E+03,2.598221E+04,8.624333E-01,1.100387E+00,3.553156E+03,1.582025E+04,8.624333E-01,1.009938E+00,3.553156E+03,1.451985E+04 
01:45:00,8.624333E-01,1.819642E+00,3.553156E+03,2.598474E+04,8.624333E-01,1.101192E+00,3.553156E+03,1.582688E+04,8.624333E-01,1.010690E+00,3.553156E+03,1.452613E+04 
01:46:00,8.624333E-01,1.820276E+00,3.553156E+03,2.598725E+04,8.624333E-01,1.101995E+00,3.553156E+03,1.583347E+04,8.624333E-01,1.011438E+00,3.553156E+03,1.453235E+04 
01:47:00,8.624333E-01,1.820908E+00,3.553156E+03,2.598973E+04,8.624333E-01,1.102796E+00,3.553156E+03,1.584002E+04,8.624333E-01,1.012184E+00,3.553156E+03,1.453852E+04 
01:48:00,8.624333E-01,1.821538E+00,3.553156E+03,2.599220E+04,8.624333E-01,1.103594E+00,3.553156E+03,1.584654E+04,8.624333E-01,1.012927E+00,3.553156E+03,1.454464E+04 
01:49:00,8.624333E-01,1.822167E+00,3.553156E+03,2.599463E+04,8.624333E-01,1.104391E+00,3.553156E+03,1.585302E+04,8.624333E-01,1.013666E+00,3.553156E+03,1.455071E+04 
01:50:00,8.624333E-01,1.822794E+00,3.553156E+03,2.599704E+04,8.624333E-01,1.105184E+00,3.553156E+03,1.585945E+04,8.624333E-01,1.014402E+00,3.553156E+03,1.455672E+04 
01:51:00,8.624333E-01,1.823418E+00,3.553156E+03,2.599942E+04,8.624333E-01,1.105975E+00,3.553156E+03,1.586583E+04,8.624333E-01,1.015134E+00,3.553156E+03,1.456267E+04 
01:52:00,8.624333E-01,1.824040E+00,3.553156E+03,2.600176E+04,8.624333E-01,1.106763E+00,3.553156E+03,1.587217E+04,8.624333E-01,1.015862E+00,3.553156E+03,1.456856E+04 
01:53:00,8.624333E-01,1.824661E+00,3.553156E+03,2.600409E+04,8.624333E-01,1.107550E+00,3.553156E+03,1.587848E+04,8.624333E-01,1.016588E+00,3.553156E+03,1.457440E+04 
01:54:00,8.624333E-01,1.825280E+00,3.553156E+03,2.600639E+04,8.624333E-01,1.108334E+00,3.553156E+03,1.588475E+04,8.624333E-01,1.017311E+00,3.553156E+03,1.458020E+04 
01:55:00,8.624333E-01,1.825898E+00,3.553156E+03,2.600868E+04,8.624333E-01,1.109117E+00,3.553156E+03,1.589099E+04,8.624333E-01,1.018031E+00,3.553156E+03,1.458596E+04 
01:56:00,8.624333E-01,1.826514E+00,3.553156E+03,2.601093E+04,8.624333E-01,1.109897E+00,3.553156E+03,1.589719E+04,8.624333E-01,1.018748E+00,3.553156E+03,1.459165E+04 
01:57:00,8.624333E-01,1.827127E+00,3.553156E+03,2.601316E+04,8.624333E-01,1.110674E+00,3.553156E+03,1.590333E+04,8.624333E-01,1.019461E+00,3.553156E+03,1.459728E+04 
01:58:00,8.624333E-01,1.827739E+00,3.553156E+03,2.601535E+04,8.624333E-01,1.111449E+00,3.553156E+03,1.590944E+04,8.624333E-01,1.020171E+00,3.553156E+03,1.460287E+04 
01:59:00,8.624333E-01,1.828349E+00,3.553156E+03,2.601753E+04,8.624333E-01,1.112222E+00,3.553156E+03,1.591551E+04,8.624333E-01,1.020878E+00,3.553156E+03,1.460841E+04 
02:00:00,8.624333E-01,1.828958E+00,3.553156E+03,2.601969E+04,8.624333E-01,1.112993E+00,3.553156E+03,1.592156E+04,8.624333E-01,1.021582E+00,3.553156E+03,1.461390E+04 
02:01:00,8.624333E-01,1.829565E+00,3.553156E+03,2.602344E+04,8.624333E-01,1.113766E+00,3.553156E+03,1.592886E+04,8.624333E-01,1.022286E+00,3.553156E+03,1.462054E+04 
02:02:00,8.624333E-01,1.830170E+00,3.553156E+03,2.602716E+04,8.624333E-01,1.114539E+00,3.553156E+03,1.593616E+04,8.624333E-01,1.022989E+00,3.553156E+03,1.462714E+04 
02:03:00,8.624333E-01,1.830773E+00,3.553156E+03,2.603085E+04,8.624333E-01,1.115312E+00,3.553156E+03,1.594346E+04,8.624333E-01,1.023691E+00,3.553156E+03,1.463373E+04 
02:04:00,8.624333E-01,1.831375E+00,3.553156E+03,2.603452E+04,8.624333E-01,1.116086E+00,3.553156E+03,1.595077E+04,8.624333E-01,1.024392E+00,3.553156E+03,1.464030E+04 
02:05:00,8.624333E-01,1.831975E+00,3.553156E+03,2.603817E+04,8.624333E-01,1.116861E+00,3.553156E+03,1.595808E+04,8.624333E-01,1.025092E+00,3.553156E+03,1.464686E+04 
02:06:00,8.624333E-01,1.832574E+00,3.553156E+03,2.604180E+04,8.624333E-01,1.117637E+00,3.553156E+03,1.596542E+04,8.624333E-01,1.025792E+00,3.553156E+03,1.465341E+04 
02:07:00,8.624333E-01,1.833171E+00,3.553156E+03,2.604541E+04,8.624333E-01,1.118415E+00,3.553156E+03,1.597276E+04,8.624333E-01,1.026493E+00,3.553156E+03,1.465996E+04 
02:08:00,8.624333E-01,1.833767E+00,3.553156E+03,2.604899E+04,8.624333E-01,1.119194E+00,3.553156E+03,1.598011E+04,8.624333E-01,1.027192E+00,3.553156E+03,1.466649E+04 
02:09:00,8.624333E-01,1.834360E+00,3.553156E+03,2.605255E+04,8.624333E-01,1.119970E+00,3.553156E+03,1.598742E+04,8.624333E-01,1.027888E+00,3.553156E+03,1.467297E+04 
