Time,CORE_BOTTOM::Des Heat Load [W],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM::Des Heat Mass Flow [kg/s],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Heat Load [W],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Heat Load [W],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Heat Load [W],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Heat Load [W],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
09:45:00,0.000000E+00,3.747274E+04,0.000000E+00,3.278566E+00,4.078947E+02,2.641340E+04,1.639383E-02,2.310954E+00,4.454500E+03,2.581246E+04,1.790325E-01,2.258382E+00,2.316126E+03,1.903318E+04,9.308747E-02,5.826192E+00,1.533716E+03,8.863710E+03,6.164158E-02,7.755287E-01,2.343538E+03,6.990798E+03,9.418919E-02,6.116692E-01,1.530535E+03,4.429570E+03,6.151375E-02,3.875711E-01,0.000000E+00,1.774494E+04,0.000000E+00,5.432126E+00,0.000000E+00,8.147097E+03,0.000000E+00,7.128175E-01,0.000000E+00,5.770424E+03,0.000000E+00,5.048838E-01,0.000000E+00,3.645338E+03,0.000000E+00,3.189489E-01,1.338429E+03,7.512134E+03,5.379281E-02,6.572722E-01,9.176581E+02,9.041768E+03,3.688161E-02,7.910990E-01,1.373856E+03,6.931704E+03,5.521669E-02,6.064915E-01,9.163674E+02,4.540785E+03,3.682973E-02,3.972968E-01 
10:00:00,0.000000E+00,3.727757E+04,0.000000E+00,3.261495E+00,4.072953E+02,2.623703E+04,1.636974E-02,2.295528E+00,4.452420E+03,2.584635E+04,1.789489E-01,2.261352E+00,2.315621E+03,1.893021E+04,9.306722E-02,5.795412E+00,1.533398E+03,8.931472E+03,6.162883E-02,7.814526E-01,2.343042E+03,7.099150E+03,9.416930E-02,6.211452E-01,1.530218E+03,4.495976E+03,6.150103E-02,3.933789E-01,0.000000E+00,1.759411E+04,0.000000E+00,5.386511E+00,0.000000E+00,8.184536E+03,0.000000E+00,7.160878E-01,0.000000E+00,5.833634E+03,0.000000E+00,5.104107E-01,0.000000E+00,3.682344E+03,0.000000E+00,3.221846E-01,1.338242E+03,7.494594E+03,5.378535E-02,6.557338E-01,9.175393E+02,9.079823E+03,3.687684E-02,7.944247E-01,1.373672E+03,6.992478E+03,5.520929E-02,6.118054E-01,9.162489E+02,4.579625E+03,3.682498E-02,4.006930E-01 
10:15:00,0.000000E+00,3.712322E+04,0.000000E+00,3.247994E+00,4.067529E+02,2.609484E+04,1.634795E-02,2.283090E+00,4.450545E+03,2.593381E+04,1.788735E-01,2.269009E+00,2.315167E+03,1.886683E+04,9.304898E-02,5.776453E+00,1.533111E+03,8.953203E+03,6.161735E-02,7.833509E-01,2.342596E+03,7.221256E+03,9.415139E-02,6.318269E-01,1.529932E+03,4.569365E+03,6.148958E-02,3.997989E-01,0.000000E+00,1.747771E+04,0.000000E+00,5.351202E+00,0.000000E+00,8.172073E+03,0.000000E+00,7.149942E-01,0.000000E+00,5.906381E+03,0.000000E+00,5.167738E-01,0.000000E+00,3.724024E+03,0.000000E+00,3.258304E-01,1.338075E+03,7.491800E+03,5.377863E-02,6.554877E-01,9.174322E+02,9.067901E+03,3.687255E-02,7.933790E-01,1.373506E+03,7.063177E+03,5.520263E-02,6.179896E-01,9.161421E+02,4.622696E+03,3.682070E-02,4.044604E-01 
10:30:00,0.000000E+00,3.699085E+04,0.000000E+00,3.236416E+00,4.062531E+02,2.597106E+04,1.632786E-02,2.272263E+00,4.448861E+03,2.605456E+04,1.788058E-01,2.279576E+00,2.314759E+03,1.883744E+04,9.303261E-02,5.767720E+00,1.532855E+03,8.921929E+03,6.160704E-02,7.806129E-01,2.342196E+03,7.355532E+03,9.413535E-02,6.435747E-01,1.529676E+03,4.648090E+03,6.147930E-02,4.066866E-01,0.000000E+00,1.739152E+04,0.000000E+00,5.325003E+00,0.000000E+00,8.103763E+03,0.000000E+00,7.090159E-01,0.000000E+00,5.988143E+03,0.000000E+00,5.239267E-01,0.000000E+00,3.769056E+03,0.000000E+00,3.297699E-01,1.337922E+03,7.503042E+03,5.377248E-02,6.564711E-01,9.173343E+02,8.999803E+03,3.686863E-02,7.874195E-01,1.373354E+03,7.142968E+03,5.519654E-02,6.249703E-01,9.160445E+02,4.668844E+03,3.681679E-02,4.084978E-01 
10:45:00,0.000000E+00,3.687374E+04,0.000000E+00,3.226171E+00,4.057861E+02,2.586004E+04,1.630909E-02,2.262551E+00,4.447349E+03,2.619783E+04,1.787450E-01,2.292114E+00,2.314393E+03,1.883106E+04,9.301795E-02,5.765923E+00,1.532624E+03,8.840921E+03,6.159781E-02,7.735239E-01,2.341838E+03,7.496994E+03,9.412097E-02,6.559517E-01,1.529447E+03,4.727841E+03,6.147010E-02,4.136643E-01,0.000000E+00,1.732579E+04,0.000000E+00,5.304988E+00,0.000000E+00,7.983637E+03,0.000000E+00,6.985047E-01,0.000000E+00,6.074880E+03,0.000000E+00,5.315154E-01,0.000000E+00,3.813760E+03,0.000000E+00,3.336811E-01,1.337780E+03,7.523024E+03,5.376680E-02,6.582196E-01,9.172438E+02,8.879744E+03,3.686500E-02,7.769140E-01,1.373213E+03,7.227771E+03,5.519090E-02,6.323900E-01,9.159541E+02,4.714394E+03,3.681317E-02,4.124832E-01 
11:00:00,0.000000E+00,3.676722E+04,0.000000E+00,3.216853E+00,4.053454E+02,2.575795E+04,1.629137E-02,2.253620E+00,4.445987E+03,2.635565E+04,1.786903E-01,2.305922E+00,2.314065E+03,1.884105E+04,9.300479E-02,5.769076E+00,1.532418E+03,8.710726E+03,6.158953E-02,7.621314E-01,2.341516E+03,7.643447E+03,9.410809E-02,6.687654E-01,1.529241E+03,4.806562E+03,6.146184E-02,4.205519E-01,0.000000E+00,1.727492E+04,0.000000E+00,5.289476E+00,0.000000E+00,7.812864E+03,0.000000E+00,6.835624E-01,0.000000E+00,6.165278E+03,0.000000E+00,5.394245E-01,0.000000E+00,3.856638E+03,0.000000E+00,3.374325E-01,1.337648E+03,7.549057E+03,5.376149E-02,6.604975E-01,9.171592E+02,8.709031E+03,3.686161E-02,7.619768E-01,1.373082E+03,7.316239E+03,5.518564E-02,6.401304E-01,9.158697E+02,4.757884E+03,3.680979E-02,4.162881E-01 
11:15:00,0.000000E+00,3.666811E+04,0.000000E+00,3.208182E+00,4.049258E+02,2.566211E+04,1.627451E-02,2.245237E+00,4.444758E+03,2.652136E+04,1.786409E-01,2.320422E+00,2.313770E+03,1.886115E+04,9.299296E-02,5.775285E+00,1.532232E+03,8.532643E+03,6.158208E-02,7.465492E-01,2.341228E+03,7.792460E+03,9.409652E-02,6.818031E-01,1.529056E+03,4.882278E+03,6.145441E-02,4.271764E-01,0.000000E+00,1.723362E+04,0.000000E+00,5.276868E+00,0.000000E+00,7.593573E+03,0.000000E+00,6.643752E-01,0.000000E+00,6.257802E+03,0.000000E+00,5.475196E-01,0.000000E+00,3.896248E+03,0.000000E+00,3.408980E-01,1.337523E+03,7.577974E+03,5.375649E-02,6.630278E-01,9.170795E+02,8.489800E+03,3.685842E-02,7.427946E-01,1.372958E+03,7.406772E+03,5.518069E-02,6.480515E-01,9.157903E+02,4.797884E+03,3.680660E-02,4.197878E-01 
11:30:00,0.000000E+00,3.657417E+04,0.000000E+00,3.199964E+00,4.045230E+02,2.557066E+04,1.625832E-02,2.237236E+00,4.443645E+03,2.669023E+04,1.785962E-01,2.335197E+00,2.313505E+03,1.888641E+04,9.298231E-02,5.783055E+00,1.532065E+03,8.309955E+03,6.157538E-02,7.270645E-01,2.340968E+03,7.942083E+03,9.408610E-02,6.948940E-01,1.528889E+03,4.953872E+03,6.144773E-02,4.334402E-01,0.000000E+00,1.719768E+04,0.000000E+00,5.265884E+00,0.000000E+00,7.329558E+03,0.000000E+00,6.412752E-01,0.000000E+00,6.351088E+03,0.000000E+00,5.556814E-01,0.000000E+00,3.931893E+03,0.000000E+00,3.440166E-01,1.337404E+03,7.607279E+03,5.375174E-02,6.655919E-01,9.170039E+02,8.226005E+03,3.685538E-02,7.197136E-01,1.372841E+03,7.498043E+03,5.517598E-02,6.560369E-01,9.157149E+02,4.833721E+03,3.680358E-02,4.229232E-01 
11:45:00,0.000000E+00,3.648387E+04,0.000000E+00,3.192063E+00,4.041170E+02,2.548226E+04,1.624200E-02,2.229502E+00,4.442571E+03,2.685852E+04,1.785530E-01,2.349921E+00,2.313251E+03,1.891244E+04,9.297212E-02,5.791044E+00,1.531905E+03,8.048329E+03,6.156897E-02,7.041732E-01,2.340720E+03,8.090477E+03,9.407614E-02,7.078773E-01,1.528730E+03,5.020300E+03,6.144134E-02,4.392520E-01,0.000000E+00,1.716365E+04,0.000000E+00,5.255479E+00,0.000000E+00,7.027041E+03,0.000000E+00,6.148067E-01,0.000000E+00,6.443861E+03,0.000000E+00,5.637982E-01,0.000000E+00,3.962882E+03,0.000000E+00,3.467277E-01,1.337286E+03,7.634531E+03,5.374700E-02,6.679763E-01,9.169286E+02,7.923907E+03,3.685236E-02,6.932816E-01,1.372724E+03,7.588777E+03,5.517128E-02,6.639755E-01,9.156398E+02,4.864728E+03,3.680057E-02,4.256359E-01 
12:00:00,0.000000E+00,3.639617E+04,0.000000E+00,3.184391E+00,4.037033E+02,2.539600E+04,1.622538E-02,2.221955E+00,4.441518E+03,2.702261E+04,1.785107E-01,2.364278E+00,2.313004E+03,1.893408E+04,9.296223E-02,5.797684E+00,1.531750E+03,7.756732E+03,6.156274E-02,6.786598E-01,2.340479E+03,8.234228E+03,9.406647E-02,7.204543E-01,1.528575E+03,5.081094E+03,6.143513E-02,4.445708E-01,0.000000E+00,1.712700E+04,0.000000E+00,5.244264E+00,0.000000E+00,6.695496E+03,0.000000E+00,5.857988E-01,0.000000E+00,6.533279E+03,0.000000E+00,5.716215E-01,0.000000E+00,3.989175E+03,0.000000E+00,3.490279E-01,1.337167E+03,7.656440E+03,5.374223E-02,6.698931E-01,9.168527E+02,7.592995E+03,3.684932E-02,6.643287E-01,1.372606E+03,7.676149E+03,5.516655E-02,6.716199E-01,9.155642E+02,4.891083E+03,3.679753E-02,4.279416E-01 
12:15:00,0.000000E+00,3.631039E+04,0.000000E+00,3.176886E+00,4.032859E+02,2.531125E+04,1.620860E-02,2.214540E+00,4.440496E+03,2.717978E+04,1.784696E-01,2.378028E+00,2.312767E+03,1.894939E+04,9.295270E-02,5.802379E+00,1.531601E+03,7.449557E+03,6.155674E-02,6.517836E-01,2.340247E+03,8.369272E+03,9.405715E-02,7.322695E-01,1.528426E+03,5.136165E+03,6.142915E-02,4.493889E-01,0.000000E+00,1.708618E+04,0.000000E+00,5.231769E+00,0.000000E+00,6.349754E+03,0.000000E+00,5.555489E-01,0.000000E+00,6.615742E+03,0.000000E+00,5.788362E-01,0.000000E+00,4.010996E+03,0.000000E+00,3.509369E-01,1.337048E+03,7.672157E+03,5.373745E-02,6.712682E-01,9.167768E+02,7.248082E+03,3.684628E-02,6.341510E-01,1.372488E+03,7.756575E+03,5.516181E-02,6.786564E-01,9.154885E+02,4.912679E+03,3.679450E-02,4.298309E-01 
12:30:00,0.000000E+00,3.622617E+04,0.000000E+00,3.169517E+00,4.028668E+02,2.522767E+04,1.619176E-02,2.207228E+00,4.439508E+03,2.732785E+04,1.784299E-01,2.390983E+00,2.312539E+03,1.895580E+04,9.294354E-02,5.804345E+00,1.531457E+03,7.152450E+03,6.155097E-02,6.257885E-01,2.340024E+03,8.491392E+03,9.404820E-02,7.429538E-01,1.528283E+03,5.185717E+03,6.142340E-02,4.537240E-01,0.000000E+00,1.703907E+04,0.000000E+00,5.217347E+00,0.000000E+00,6.016016E+03,0.000000E+00,5.263493E-01,0.000000E+00,6.687438E+03,0.000000E+00,5.851089E-01,0.000000E+00,4.028725E+03,0.000000E+00,3.524878E-01,1.336929E+03,7.680123E+03,5.373269E-02,6.719650E-01,9.167011E+02,6.915251E+03,3.684324E-02,6.050305E-01,1.372370E+03,7.826253E+03,5.515708E-02,6.847525E-01,9.154130E+02,4.930003E+03,3.679147E-02,4.313464E-01 
12:45:00,0.000000E+00,3.614359E+04,0.000000E+00,3.162293E+00,4.024472E+02,2.514538E+04,1.617490E-02,2.200029E+00,4.438555E+03,2.746556E+04,1.783916E-01,2.403031E+00,2.312319E+03,1.895939E+04,9.293473E-02,5.805445E+00,1.531319E+03,6.881195E+03,6.154543E-02,6.020556E-01,2.339810E+03,8.602561E+03,9.403960E-02,7.526798E-01,1.528145E+03,5.250369E+03,6.141788E-02,4.593804E-01,0.000000E+00,1.699226E+04,0.000000E+00,5.203013E+00,0.000000E+00,5.710350E+03,0.000000E+00,4.996061E-01,0.000000E+00,6.750740E+03,0.000000E+00,5.906470E-01,0.000000E+00,4.063066E+03,0.000000E+00,3.554923E-01,1.336811E+03,7.685982E+03,5.372794E-02,6.724774E-01,9.166257E+02,6.610526E+03,3.684022E-02,5.783695E-01,1.372253E+03,7.887528E+03,5.515237E-02,6.901133E-01,9.153379E+02,4.964003E+03,3.678846E-02,4.343210E-01 
13:00:00,0.000000E+00,3.606325E+04,0.000000E+00,3.155264E+00,4.020280E+02,2.506495E+04,1.615804E-02,2.192992E+00,4.437636E+03,2.759201E+04,1.783547E-01,2.414094E+00,2.312109E+03,1.896224E+04,9.292627E-02,5.806318E+00,1.531186E+03,6.643128E+03,6.154010E-02,5.812268E-01,2.339604E+03,8.702128E+03,9.403133E-02,7.613907E-01,1.528013E+03,5.346389E+03,6.141258E-02,4.677816E-01,0.000000E+00,1.694824E+04,0.000000E+00,5.189535E+00,0.000000E+00,5.440293E+03,0.000000E+00,4.759789E-01,0.000000E+00,6.805306E+03,0.000000E+00,5.954207E-01,0.000000E+00,4.130236E+03,0.000000E+00,3.613693E-01,1.336693E+03,7.691949E+03,5.372322E-02,6.729993E-01,9.165508E+02,6.341409E+03,3.683721E-02,5.548242E-01,1.372136E+03,7.940076E+03,5.514769E-02,6.947105E-01,9.152633E+02,5.031163E+03,3.678546E-02,4.401972E-01 
13:15:00,0.000000E+00,3.598590E+04,0.000000E+00,3.148497E+00,4.016094E+02,2.498715E+04,1.614122E-02,2.186185E+00,4.436747E+03,2.770674E+04,1.783190E-01,2.424132E+00,2.311906E+03,1.896564E+04,9.291813E-02,5.807361E+00,1.531059E+03,6.443794E+03,6.153498E-02,5.637872E-01,2.339406E+03,8.789402E+03,9.402338E-02,7.690260E-01,1.527886E+03,5.484472E+03,6.140747E-02,4.798635E-01,0.000000E+00,1.690860E+04,0.000000E+00,5.177400E+00,0.000000E+00,5.211548E+03,0.000000E+00,4.559662E-01,0.000000E+00,6.850667E+03,0.000000E+00,5.993891E-01,0.000000E+00,4.240884E+03,0.000000E+00,3.710508E-01,1.336576E+03,7.699538E+03,5.371852E-02,6.736632E-01,9.164764E+02,6.113546E+03,3.683422E-02,5.348887E-01,1.372020E+03,7.983491E+03,5.514303E-02,6.985087E-01,9.151891E+02,5.142326E+03,3.678248E-02,4.499238E-01 
13:30:00,0.000000E+00,3.591234E+04,0.000000E+00,3.142061E+00,4.011921E+02,2.491273E+04,1.612445E-02,2.179674E+00,4.435890E+03,2.780966E+04,1.782845E-01,2.433135E+00,2.311711E+03,1.896995E+04,9.291030E-02,5.808681E+00,1.530936E+03,6.286226E+03,6.153004E-02,5.500019E-01,2.339215E+03,8.863667E+03,9.401573E-02,7.755231E-01,1.527764E+03,5.671394E+03,6.140256E-02,4.962189E-01,0.000000E+00,1.687395E+04,0.000000E+00,5.166788E+00,0.000000E+00,5.027219E+03,0.000000E+00,4.398398E-01,0.000000E+00,6.886316E+03,0.000000E+00,6.025077E-01,0.000000E+00,4.401788E+03,0.000000E+00,3.851297E-01,1.336460E+03,7.709350E+03,5.371386E-02,6.745217E-01,9.164025E+02,5.929987E+03,3.683126E-02,5.188295E-01,1.371905E+03,8.017226E+03,5.513841E-02,7.014599E-01,9.151154E+02,5.304355E+03,3.677953E-02,4.641013E-01 
13:45:00,0.000000E+00,3.584324E+04,0.000000E+00,3.136016E+00,4.007760E+02,2.484239E+04,1.610773E-02,2.173520E+00,4.435060E+03,2.790080E+04,1.782512E-01,2.441109E+00,2.311523E+03,1.897527E+04,9.290276E-02,5.810310E+00,1.530817E+03,6.171115E+03,6.152529E-02,5.399315E-01,2.339032E+03,8.924691E+03,9.400836E-02,7.808618E-01,1.527646E+03,5.910732E+03,6.139783E-02,5.171607E-01,0.000000E+00,1.684444E+04,0.000000E+00,5.157753E+00,0.000000E+00,4.888060E+03,0.000000E+00,4.276655E-01,0.000000E+00,6.912219E+03,0.000000E+00,6.047736E-01,0.000000E+00,4.616777E+03,0.000000E+00,4.039412E-01,1.336345E+03,7.721706E+03,5.370923E-02,6.756027E-01,9.163291E+02,5.791431E+03,3.682831E-02,5.067079E-01,1.371790E+03,8.041245E+03,5.513382E-02,7.035610E-01,9.150423E+02,5.520884E+03,3.677659E-02,4.830474E-01 
14:00:00,0.000000E+00,3.577913E+04,0.000000E+00,3.130407E+00,4.003616E+02,2.477666E+04,1.609107E-02,2.167769E+00,4.434258E+03,2.798056E+04,1.782189E-01,2.448087E+00,2.311342E+03,1.898140E+04,9.289548E-02,5.812190E+00,1.530703E+03,6.095646E+03,6.152071E-02,5.333295E-01,2.338855E+03,8.972527E+03,9.400126E-02,7.850466E-01,1.527532E+03,6.203786E+03,6.139326E-02,5.428025E-01,0.000000E+00,1.682000E+04,0.000000E+00,5.150269E+00,0.000000E+00,4.791253E+03,0.000000E+00,4.191967E-01,0.000000E+00,6.928490E+03,0.000000E+00,6.061968E-01,0.000000E+00,4.886808E+03,0.000000E+00,4.275684E-01,1.336230E+03,7.736556E+03,5.370463E-02,6.769021E-01,9.162563E+02,5.695035E+03,3.682539E-02,4.982749E-01,1.371677E+03,8.055662E+03,5.512926E-02,7.048221E-01,9.149697E+02,5.793188E+03,3.677368E-02,5.068737E-01 
14:15:00,0.000000E+00,3.572040E+04,0.000000E+00,3.125269E+00,3.999489E+02,2.471593E+04,1.607448E-02,2.162457E+00,4.433481E+03,2.804890E+04,1.781877E-01,2.454066E+00,2.311167E+03,1.898676E+04,9.288846E-02,5.813829E+00,1.530593E+03,6.051402E+03,6.151629E-02,5.294594E-01,2.338684E+03,9.006516E+03,9.399440E-02,7.880199E-01,1.527423E+03,6.548746E+03,6.138886E-02,5.729856E-01,0.000000E+00,1.679925E+04,0.000000E+00,5.143916E+00,0.000000E+00,4.728419E+03,0.000000E+00,4.137001E-01,0.000000E+00,6.934617E+03,0.000000E+00,6.067326E-01,0.000000E+00,5.210328E+03,0.000000E+00,4.558755E-01,1.336117E+03,7.752622E+03,5.370007E-02,6.783078E-01,9.161841E+02,5.632391E+03,3.682249E-02,4.927951E-01,1.371564E+03,8.059936E+03,5.512473E-02,7.051957E-01,9.148978E+02,6.119503E+03,3.677079E-02,5.354255E-01 
14:30:00,0.000000E+00,3.566715E+04,0.000000E+00,3.120610E+00,3.995380E+02,2.466036E+04,1.605797E-02,2.157595E+00,4.432729E+03,2.810563E+04,1.781574E-01,2.459028E+00,2.310998E+03,1.898904E+04,9.288167E-02,5.814529E+00,1.530487E+03,6.023115E+03,6.151202E-02,5.269853E-01,2.338519E+03,9.026302E+03,9.398778E-02,7.897505E-01,1.527317E+03,6.940710E+03,6.138461E-02,6.072811E-01,0.000000E+00,1.677994E+04,0.000000E+00,5.138003E+00,0.000000E+00,4.684146E+03,0.000000E+00,4.098275E-01,0.000000E+00,6.930327E+03,0.000000E+00,6.063569E-01,0.000000E+00,5.582673E+03,0.000000E+00,4.884542E-01,1.336004E+03,7.768109E+03,5.369554E-02,6.796628E-01,9.161125E+02,5.588143E+03,3.681961E-02,4.889246E-01,1.371452E+03,8.053790E+03,5.512024E-02,7.046577E-01,9.148264E+02,6.495079E+03,3.676792E-02,5.682871E-01 
14:45:00,0.000000E+00,3.561903E+04,0.000000E+00,3.116401E+00,3.991291E+02,2.460966E+04,1.604154E-02,2.153159E+00,4.431999E+03,2.815030E+04,1.781281E-01,2.462936E+00,2.310835E+03,1.898008E+04,9.287511E-02,5.811785E+00,1.530384E+03,5.994119E+03,6.150789E-02,5.244490E-01,2.338360E+03,9.028323E+03,9.398137E-02,7.899268E-01,1.527214E+03,7.362939E+03,6.138049E-02,6.442244E-01,0.000000E+00,1.675374E+04,0.000000E+00,5.129982E+00,0.000000E+00,4.641600E+03,0.000000E+00,4.061058E-01,0.000000E+00,6.912116E+03,0.000000E+00,6.047632E-01,0.000000E+00,5.987291E+03,0.000000E+00,5.238564E-01,1.335892E+03,7.776114E+03,5.369105E-02,6.803633E-01,9.160415E+02,5.545548E+03,3.681676E-02,4.851985E-01,1.371341E+03,8.033722E+03,5.511579E-02,7.029015E-01,9.147556E+02,6.903154E+03,3.676508E-02,6.039919E-01 
