Date/Time,PERIMETER_TOP_ZN_3:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Each Call),CUSTOM_ZONE_CLGT_SETPOINT:Schedule Value [](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Temperature [C](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Mass Flow Rate [kg/s](Each Call) 
 01/21  16:45:00,8.64932348607993,15.6001721532377,16.,24.0233371984167,0.241964152852291 
 01/21  17:00:00,8.64932348607993,15.6001721452566,16.,24.0151028147161,0.241964152852291 
 01/21  17:15:00,8.64932348607993,15.6001720314699,16.,24.0078349789757,0.241964152852291 
 01/21  17:30:00,8.64932348607993,15.6001720031712,16.,24.0384348772915,0.241964152852291 
 01/21  17:45:00,8.64932348607993,15.6001593913526,16.,24.0318921324347,0.241964152852291 
 01/21  18:00:00,8.64932348607993,15.6001425023083,16.,24.0255486047373,0.241964152852291 
 01/21  18:05:00,,,,14.2758191227555,0.0 
 01/21  18:10:00,,,,14.1234784010233,0.0 
 01/21  18:15:00,8.64932348607993,15.1345769113388,16.,40.5687605525619,0.241964152852291 
 01/21  18:22:30,,,,28.6636481831008,0.241964152852291 
 01/21  18:30:00,8.64932348607993,15.5867806823168,16.,22.9684621084057,0.241964152852291 
 01/21  18:35:00,,,,14.0838189153055,0.0 
 01/21  18:40:00,,,,13.9361160496321,0.0 
 01/21  18:45:00,8.64932348607993,14.7298963954586,16.,13.7681544009221,0.0 
 01/21  18:50:00,,,,40.0469525781736,0.241964152852291 
 01/21  18:55:00,,,,16.6449139766502,0.241964152852291 
 01/21  19:00:00,8.64932348607993,15.49552572383,16.,23.10724404918,0.241964152852291 
 01/21  19:15:00,8.64932348607993,15.6000607322702,16.,22.648470713755,0.241964152852291 
 01/21  19:18:45,,,,14.0135786156507,0.0 
 01/21  19:22:30,,,,13.8848976719815,0.0 
 01/21  19:26:15,,,,13.7442288478881,0.0 
 01/21  19:30:00,8.64932348607993,14.7205435818028,16.,13.6114503980751,0.0 
 01/21  19:35:00,,,,34.9931756543127,0.241964152852291 
 01/21  19:40:00,,,,17.0297735646309,0.241964152852291 
 01/21  19:45:00,8.64932348607993,15.586368748001,16.,24.6951137102143,0.241964152852291 
 01/21  20:00:00,8.64932348607993,15.6000656385177,16.,22.0539315961197,0.241964152852291 
 01/21  20:03:45,,,,14.0609488178899,0.0 
 01/21  20:07:30,,,,13.9203227184266,0.0 
 01/21  20:11:15,,,,13.7621936485674,0.0 
 01/21  20:15:00,8.64932348607993,14.7112203455388,16.,13.6160009720366,0.0 
 01/21  20:20:00,,,,35.2248000476363,0.241964152852291 
 01/21  20:25:00,,,,17.0709520996951,0.241964152852291 
 01/21  20:30:00,8.64932348607993,15.5862098433171,16.,24.8171125699611,0.241964152852291 
 01/21  20:45:00,8.64932348607993,15.6000442319124,16.,22.1443956908194,0.241964152852291 
 01/21  20:48:45,,,,14.0530808109626,0.0 
 01/21  20:52:30,,,,13.9123928399596,0.0 
 01/21  20:56:15,,,,13.7528758477784,0.0 
 01/21  21:00:00,8.64932348607993,14.7034281097763,16.,13.6057362617098,0.0 
 01/21  21:05:00,,,,35.3658939110709,0.241964152852291 
 01/21  21:10:00,,,,17.0532983669439,0.241964152852291 
 01/21  21:15:00,8.64932348607993,15.5860695287132,16.,24.8660811240988,0.241964152852291 
 01/21  21:30:00,8.64932348607993,15.6000307930347,16.,22.199342896588,0.241964152852291 
 01/21  21:33:45,,,,14.0453812121206,0.0 
 01/21  21:37:30,,,,13.9043129671633,0.0 
 01/21  21:41:15,,,,13.7445752786486,0.0 
 01/21  21:45:00,8.64932348607993,14.6978491059963,16.,13.5972374952341,0.0 
 01/21  21:50:00,,,,35.4678059019556,0.241964152852291 
 01/21  21:55:00,,,,17.0414710782322,0.241964152852291 
 01/21  22:00:00,8.64932348607993,15.5859697572996,16.,24.9019982414313,0.241964152852291 
 01/21  22:15:00,8.64932348607993,15.6000216802181,30.,22.2433112776601,0.241964152852291 
 01/21  22:18:45,,,,14.0396667558919,0.0 
 01/21  22:22:30,,,,13.8982722425169,0.0 
 01/21  22:26:15,,,,13.738412545113,0.0 
 01/21  22:30:00,8.64932348607993,14.6934166852625,30.,13.5909514433542,0.0 
 01/21  22:35:00,,,,35.5472382983877,0.241964152852291 
 01/21  22:40:00,,,,17.0305722311526,0.241964152852291 
 01/21  22:45:00,8.64932348607993,15.5858902171249,30.,24.9289660546517,0.241964152852291 
 01/21  23:00:00,8.64932348607993,15.6000151481037,30.,22.2808969922266,0.241964152852291 
 01/21  23:03:45,,,,14.0353527313984,0.0 
 01/21  23:07:30,,,,13.8938337694273,0.0 
 01/21  23:11:15,,,,13.7340433060818,0.0 
 01/21  23:15:00,8.64932348607993,14.6898378000629,30.,13.5866357447559,0.0 
 01/21  23:20:00,,,,35.6054292767733,0.241964152852291 
 01/21  23:25:00,,,,17.0160177656383,0.241964152852291 
 01/21  23:30:00,8.64932348607993,15.5858235751083,30.,24.9447050309967,0.241964152852291 
 01/21  23:45:00,8.64932348607993,15.6000103535659,30.,22.3139474755738,0.241964152852291 
 01/21  23:48:45,,,,14.0322999619412,0.0 
 01/21  23:52:30,,,,13.8905905337665,0.0 
 01/21  23:56:15,,,,13.7306978630107,0.0 
 01/21  24:00:00,8.64932348607993,14.6865674024093,30.,13.58319619211,0.0 
 07/21  00:01:30,,,,12.8033624604562,0.241964152852291 
 07/21  00:03:00,,,,12.8002910095369,0.241964152852291 
 07/21  00:04:30,,,,12.800289900724,0.241964152852291 
 07/21  00:06:00,,,,12.8002922389256,0.241964152852291 
 07/21  00:07:30,,,,12.8002932727972,0.241964152852291 
 07/21  00:09:00,,,,12.8002925353652,0.241964152852291 
 07/21  00:10:30,,,,12.8002947861417,0.241964152852291 
 07/21  00:12:00,,,,12.8002971203742,0.241964152852291 
 07/21  00:13:30,,,,12.8002977861712,0.241964152852291 
 07/21  00:15:00,27.5548234860799,25.7680457571099,30.,12.8002983659537,0.241964152852291 
 07/21  00:18:00,,,,12.8002997264693,0.241964152852291 
 07/21  00:21:00,,,,12.8002976537597,0.241964152852291 
 07/21  00:24:00,,,,12.8002983549666,0.241964152852291 
 07/21  00:27:00,,,,12.8002994084213,0.241964152852291 
 07/21  00:30:00,27.4543234860799,25.5364786570317,30.,12.8003001960588,0.241964152852291 
 07/21  00:31:40,,,,26.076853404323,0.0 
 07/21  00:33:19,,,,26.0942301735813,0.0 
 07/21  00:35:00,,,,26.1117792377599,0.0 
 07/21  00:36:40,,,,26.1313691798042,0.0 
 07/21  00:38:19,,,,26.1493632814412,0.0 
 07/21  00:40:00,,,,26.1650348391886,0.0 
 07/21  00:41:40,,,,26.17870223125,0.0 
 07/21  00:43:19,,,,26.1907942149671,0.0 
 07/21  00:45:00,27.3538234860799,26.5393904944864,30.,26.2016023822871,0.0 
 07/21  00:47:08,,,,12.8005558088582,0.241964152852291 
 07/21  00:49:17,,,,12.8003101982183,0.241964152852291 
 07/21  00:51:25,,,,12.8003099347626,0.241964152852291 
 07/21  00:53:34,,,,12.8003099575492,0.241964152852291 
 07/21  00:55:42,,,,12.8003114821973,0.241964152852291 
 07/21  00:57:51,,,,12.8003114201073,0.241964152852291 
 07/21  01:00:00,27.2533234860799,25.6783801172574,30.,12.8003113428342,0.241964152852291 
 07/21  01:03:00,,,,12.8003113972012,0.241964152852291 
 07/21  01:06:00,,,,12.8003107761964,0.241964152852291 
 07/21  01:09:00,,,,12.8003106303018,0.241964152852291 
 07/21  01:12:00,,,,12.800311920111,0.241964152852291 
 07/21  01:15:00,27.1863234860799,25.4994598421336,30.,12.8003114854139,0.241964152852291 
 07/21  01:16:30,,,,26.0490437332387,0.0 
 07/21  01:18:00,,,,26.065805391966,0.0 
 07/21  01:19:30,,,,26.0826455825998,0.0 
 07/21  01:21:00,,,,26.1015985085713,0.0 
 07/21  01:22:30,,,,26.1191610323755,0.0 
 07/21  01:24:00,,,,26.1346072055327,0.0 
 07/21  01:25:30,,,,26.1482128887463,0.0 
 07/21  01:27:00,,,,26.1603652930911,0.0 
 07/21  01:28:30,,,,26.1713260099095,0.0 
 07/21  01:30:00,27.1193234860799,26.5169965985782,30.,26.1812480642164,0.0 
 07/21  01:32:08,,,,12.8005678168376,0.241964152852291 
 07/21  01:34:17,,,,12.8003213603832,0.241964152852291 
 07/21  01:36:25,,,,12.800320398466,0.241964152852291 
 07/21  01:38:34,,,,12.8003197527627,0.241964152852291 
 07/21  01:40:42,,,,12.8003205443256,0.241964152852291 
 07/21  01:42:51,,,,12.8003198265005,0.241964152852291 
 07/21  01:45:00,27.0523234860799,25.6573831031315,30.,12.8003191759197,0.241964152852291 
 07/21  01:48:00,,,,12.8003194322761,0.241964152852291 
 07/21  01:51:00,,,,12.800319474734,0.241964152852291 
 07/21  01:54:00,,,,12.8003189170838,0.241964152852291 
 07/21  01:57:00,,,,12.8003194602089,0.241964152852291 
 07/21  02:00:00,26.9853234860799,25.4879826569617,30.,12.8003183555876,0.241964152852291 
 07/21  02:01:30,,,,26.0312705207646,0.0 
 07/21  02:03:00,,,,26.0477997486422,0.0 
 07/21  02:04:30,,,,26.0645156317591,0.0 
 07/21  02:06:00,,,,26.0833207773767,0.0 
 07/21  02:07:30,,,,26.1007607630233,0.0 
 07/21  02:09:00,,,,26.1161179339139,0.0 
 07/21  02:10:30,,,,26.1296620834893,0.0 
 07/21  02:12:00,,,,26.1417731692519,0.0 
 07/21  02:13:30,,,,26.1527077971757,0.0 
 07/21  02:15:00,26.9350734860799,26.5079037333485,30.,26.1626159157092,0.0 
 07/21  02:17:08,,,,12.8005751856444,0.241964152852291 
 07/21  02:19:17,,,,12.8003282616073,0.241964152852291 
 07/21  02:21:25,,,,12.8003269113094,0.241964152852291 
 07/21  02:23:34,,,,12.8003259097648,0.241964152852291 
 07/21  02:25:42,,,,12.8003262993286,0.241964152852291 
 07/21  02:27:51,,,,12.8003252262278,0.241964152852291 
 07/21  02:30:00,26.8848234860799,25.645141083811,30.,12.8003242650163,0.241964152852291 
 07/21  02:33:00,,,,12.8003244202906,0.241964152852291 
 07/21  02:36:00,,,,12.8003247862204,0.241964152852291 
 07/21  02:39:00,,,,12.8003240030753,0.241964152852291 
 07/21  02:42:00,,,,12.8003241374707,0.241964152852291 
 07/21  02:45:00,26.8345734860799,25.4812611815784,30.,12.8003226690338,0.241964152852291 
 07/21  02:46:30,,,,26.0190722817726,0.0 
 07/21  02:48:00,,,,26.0352782134604,0.0 
 07/21  02:49:30,,,,26.0517412250951,0.0 
 07/21  02:51:00,,,,26.0702697115935,0.0 
 07/21  02:52:30,,,,26.0874774773963,0.0 
 07/21  02:54:00,,,,26.1026575280741,0.0 
 07/21  02:55:30,,,,26.1160700678562,0.0 
 07/21  02:57:00,,,,26.1280839599089,0.0 
 07/21  02:58:30,,,,26.1389480704213,0.0 
 07/21  03:00:00,26.7843234860799,26.5024916725157,30.,26.1488074072083,0.0 
 07/21  03:02:08,,,,12.800580124698,0.241964152852291 
 07/21  03:04:17,,,,12.8003329095299,0.241964152852291 
 07/21  03:06:25,,,,12.8003313395692,0.241964152852291 
 07/21  03:08:34,,,,12.8003301469707,0.241964152852291 
 07/21  03:10:42,,,,12.8003303084545,0.241964152852291 
 07/21  03:12:51,,,,12.8003290372476,0.241964152852291 
 07/21  03:15:00,26.7340734860799,25.636077538576,30.,12.8003279026808,0.241964152852291 
 07/21  03:18:00,,,,12.8003281651889,0.241964152852291 
 07/21  03:21:00,,,,12.8003286787344,0.241964152852291 
 07/21  03:24:00,,,,12.8003277722915,0.241964152852291 
 07/21  03:27:00,,,,12.8003276711144,0.241964152852291 
 07/21  03:30:00,26.6838234860799,25.4760608884257,30.,12.8003259968712,0.241964152852291 
 07/21  03:31:30,,,,26.0107219933345,0.0 
 07/21  03:33:00,,,,26.0266211539787,0.0 
 07/21  03:34:30,,,,26.0428294428918,0.0 
 07/21  03:36:00,,,,26.0610841045557,0.0 
 07/21  03:37:30,,,,26.0780638946495,0.0 
 07/21  03:39:00,,,,26.0930715263623,0.0 
 07/21  03:40:30,,,,26.1063575503957,0.0 
 07/21  03:42:00,,,,26.1182798142076,0.0 
 07/21  03:43:30,,,,26.1290794540501,0.0 
 07/21  03:45:00,26.6335734860799,26.4983151726785,30.,26.1388964807374,0.0 
 07/21  03:47:08,,,,12.800583902208,0.241964152852291 
 07/21  03:49:17,,,,12.800334690779,0.241964152852291 
 07/21  03:51:25,,,,12.8003347833763,0.241964152852291 
 07/21  03:53:34,,,,12.8003334863074,0.241964152852291 
 07/21  03:55:42,,,,12.8003335104574,0.241964152852291 
 07/21  03:57:51,,,,12.8003321227143,0.241964152852291 
 07/21  04:00:00,26.5833234860799,25.6278249556153,30.,12.8003308851906,0.241964152852291 
 07/21  04:05:00,,,,12.8003309889306,0.241964152852291 
 07/21  04:10:00,,,,12.8003331022477,0.241964152852291 
 07/21  04:15:00,26.5498234860799,25.4943290112915,30.,12.8003312747087,0.241964152852291 
 07/21  04:16:30,,,,26.0160095740107,0.0 
 07/21  04:18:00,,,,26.0307924189975,0.0 
 07/21  04:19:30,,,,26.0465726337343,0.0 
 07/21  04:21:00,,,,26.0643225199878,0.0 
 07/21  04:22:30,,,,26.0809571178334,0.0 
 07/21  04:24:00,,,,26.0958133587273,0.0 
 07/21  04:25:30,,,,26.1091049564454,0.0 
 07/21  04:27:00,,,,26.1211481257367,0.0 
 07/21  04:28:30,,,,26.1321547745126,0.0 
 07/21  04:30:00,26.5163234860799,26.5060130768575,30.,26.1422460160094,0.0 
 07/21  04:32:08,,,,12.8005886624586,0.241964152852291 
 07/21  04:34:17,,,,12.8003390178448,0.241964152852291 
 07/21  04:36:25,,,,12.8003358107742,0.241964152852291 
 07/21  04:38:34,,,,12.8003360246631,0.241964152852291 
 07/21  04:40:42,,,,12.8003359663417,0.241964152852291 
 07/21  04:42:51,,,,12.8003345011615,0.241964152852291 
 07/21  04:45:00,26.4828234860799,25.6300411877785,30.,12.8003331938365,0.241964152852291 
 07/21  04:48:45,,,,12.8003333590405,0.241964152852291 
 07/21  04:52:30,,,,12.8003338808526,0.241964152852291 
 07/21  04:56:15,,,,12.8003341318396,0.241964152852291 
 07/21  05:00:00,26.4493234860799,25.481677467035,30.,12.8003318132188,0.241964152852291 
 07/21  05:01:30,,,,26.0135471311695,0.0 
 07/21  05:03:00,,,,26.0286781807803,0.0 
 07/21  05:04:30,,,,26.0444440601966,0.0 
 07/21  05:06:00,,,,26.0622171173683,0.0 
 07/21  05:07:30,,,,26.0788393720053,0.0 
 07/21  05:09:00,,,,26.0936356792664,0.0 
 07/21  05:10:30,,,,26.1068294347138,0.0 
 07/21  05:12:00,,,,26.1187482882656,0.0 
 07/21  05:13:30,,,,26.1296120527271,0.0 
 07/21  05:15:00,26.4828234860799,26.5031089008568,30.,26.1395467664676,0.0 
 07/21  05:17:08,,,,13.3847974825138,0.675878278563681 
 07/21  05:19:17,,,,12.1619955905712,0.241964152852291 
 07/21  05:21:25,,,,12.7412788793655,0.241964152852291 
 07/21  05:23:34,,,,12.8002978309726,0.241964152852291 
 07/21  05:25:42,,,,12.8003244180941,0.241964152852291 
 07/21  05:27:51,,,,12.8003233543493,0.241964152852291 
 07/21  05:30:00,26.5163234860799,25.1431152087469,30.,12.8003226523361,0.241964152852291 
 07/21  05:35:00,,,,12.8261610652338,0.241964152852291 
 07/21  05:40:00,,,,12.7748120304198,0.241964152852291 
 07/21  05:45:00,26.5498234860799,25.3465231854193,30.,12.8003104194912,0.241964152852291 
 07/21  05:46:21,,,,25.9151026024767,0.0 
 07/21  05:47:43,,,,25.9346313127457,0.0 
 07/21  05:49:05,,,,25.9529672576037,0.0 
 07/21  05:50:27,,,,25.9740223185795,0.0 
 07/21  05:51:49,,,,25.9937282967541,0.0 
 07/21  05:53:10,,,,26.0112060696122,0.0 
 07/21  05:54:32,,,,26.0267334518498,0.0 
 07/21  05:55:54,,,,26.0407239723862,0.0 
 07/21  05:57:16,,,,26.0534533836944,0.0 
 07/21  05:58:38,,,,26.0650773097929,0.0 
 07/21  06:00:00,26.5833234860799,26.4795566990463,30.,26.0756950201759,0.0 
 07/21  06:02:08,,,,13.5767081793938,0.806547176174302 
 07/21  06:04:17,,,,12.1983302791029,0.412450604157352 
 07/21  06:06:25,,,,12.3409749318144,0.241964152852291 
 07/21  06:08:34,,,,12.8004015913206,0.241964152852291 
 07/21  06:10:42,,,,12.8754175891354,0.266843316157289 
 07/21  06:12:51,,,,12.7677204230651,0.335798915395817 
 07/21  06:15:00,26.7005734860799,25.0560423359087,16.,12.7982746043668,0.277689724304728 
 07/21  06:18:00,,,,13.3216302110053,0.527939090419938 
 07/21  06:21:00,,,,12.2707666544838,0.292868160131625 
 07/21  06:24:00,,,,13.030520794415,0.432643025888525 
 07/21  06:27:00,,,,12.7114472647125,0.390404091789331 
 07/21  06:30:00,26.8178234860799,25.0023733018118,16.,12.8028544468,0.39267143443676 
 07/21  06:35:00,,,,12.7696524811648,0.3980402238879 
 07/21  06:40:00,,,,12.7803756887431,0.392542768617804 
 07/21  06:45:00,26.9350734860799,25.0022692863536,16.,12.8140584620066,0.397466617486716 
 07/21  07:00:00,27.0523234860799,25.0037184031534,16.,12.8090366757573,0.406171280123519 
 07/21  07:05:00,,,,13.5477755695092,0.806547176174302 
 07/21  07:10:00,,,,12.1516787689934,0.536014847269004 
 07/21  07:15:00,27.3370734860799,24.1340483526413,16.,12.733057109599,0.574461338573622 
 07/21  07:22:30,,,,13.2260884879964,0.72047242710227 
 07/21  07:30:00,27.6218234860799,24.0133115565623,16.,12.2527016788315,0.544073100670504 
 07/21  07:45:00,27.9065734860799,24.0040091552202,16.,13.0720870436481,0.640194704080087 
 07/21  07:52:30,,,,12.8185228415992,0.616754797930498 
