Time,CORE_BOTTOM::Des Heat Load [W],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM::Des Heat Mass Flow [kg/s],CORE_BOTTOM:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Heat Load [W],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Heat Load [W],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Heat Load [W],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Heat Load [W],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
15:15:00,0.000000E+00,3.557209E+04,0.000000E+00,3.112294E+00,3.982025E+02,2.512806E+04,1.600430E-02,2.198514E+00,4.430547E+03,3.105616E+04,1.780698E-01,2.717168E+00,2.310511E+03,9.196962E+03,9.286212E-02,8.046811E-01,1.530180E+03,6.344964E+03,6.149971E-02,5.551452E-01,2.338044E+03,9.361711E+03,9.396867E-02,8.190944E-01,1.527012E+03,8.644473E+03,6.137234E-02,7.563486E-01,0.000000E+00,1.669539E+04,0.000000E+00,5.112115E+00,0.000000E+00,4.562861E+03,0.000000E+00,3.992174E-01,0.000000E+00,6.852057E+03,0.000000E+00,5.995078E-01,0.000000E+00,6.811931E+03,0.000000E+00,5.960066E-01,1.335644E+03,7.899823E+03,5.368106E-02,6.911865E-01,9.158836E+02,5.540270E+03,3.681042E-02,4.847372E-01,1.371095E+03,8.086777E+03,5.510588E-02,7.075425E-01,9.145982E+02,7.813294E+03,3.675876E-02,6.836231E-01 
15:30:00,0.000000E+00,3.553465E+04,0.000000E+00,3.109019E+00,3.978010E+02,2.508923E+04,1.598816E-02,2.195117E+00,4.429878E+03,3.106642E+04,1.780429E-01,2.718066E+00,2.310363E+03,9.202168E+03,9.285616E-02,8.051362E-01,1.530087E+03,6.307816E+03,6.149595E-02,5.518950E-01,2.337899E+03,9.325602E+03,9.396285E-02,8.159346E-01,1.526918E+03,9.045815E+03,6.136860E-02,7.914625E-01,0.000000E+00,1.665830E+04,0.000000E+00,5.100760E+00,0.000000E+00,4.519250E+03,0.000000E+00,3.954018E-01,0.000000E+00,6.807125E+03,0.000000E+00,5.955762E-01,0.000000E+00,7.200217E+03,0.000000E+00,6.299777E-01,1.335535E+03,7.894073E+03,5.367669E-02,6.906832E-01,9.158145E+02,5.496299E+03,3.680764E-02,4.808902E-01,1.370987E+03,8.040101E+03,5.510154E-02,7.034584E-01,9.145294E+02,8.205297E+03,3.675599E-02,7.179198E-01 
15:45:00,0.000000E+00,3.549932E+04,0.000000E+00,3.105928E+00,3.974016E+02,2.505251E+04,1.597211E-02,2.191905E+00,4.429228E+03,3.105996E+04,1.780167E-01,2.717500E+00,2.310219E+03,9.202745E+03,9.285037E-02,8.051865E-01,1.529996E+03,6.265320E+03,6.149231E-02,5.481769E-01,2.337758E+03,9.278800E+03,9.395720E-02,8.118395E-01,1.526828E+03,9.416365E+03,6.136498E-02,8.238817E-01,0.000000E+00,1.662253E+04,0.000000E+00,5.089807E+00,0.000000E+00,4.473119E+03,0.000000E+00,3.913658E-01,0.000000E+00,6.755802E+03,0.000000E+00,5.910856E-01,0.000000E+00,7.561063E+03,0.000000E+00,6.615475E-01,1.335427E+03,7.887932E+03,5.367236E-02,6.901457E-01,9.157459E+02,5.449657E+03,3.680489E-02,4.768094E-01,1.370880E+03,7.986961E+03,5.509724E-02,6.988088E-01,9.144611E+02,8.569488E+03,3.675325E-02,7.497827E-01 
16:00:00,0.000000E+00,3.546548E+04,0.000000E+00,3.102967E+00,3.970045E+02,2.501732E+04,1.595615E-02,2.188826E+00,4.428594E+03,3.103587E+04,1.779913E-01,2.715391E+00,2.310079E+03,9.200782E+03,9.284474E-02,8.050145E-01,1.529908E+03,6.216629E+03,6.148877E-02,5.439167E-01,2.337621E+03,9.221698E+03,9.395171E-02,8.068431E-01,1.526740E+03,9.748754E+03,6.136145E-02,8.529619E-01,0.000000E+00,1.659058E+04,0.000000E+00,5.080024E+00,0.000000E+00,4.423677E+03,0.000000E+00,3.870400E-01,0.000000E+00,6.698542E+03,0.000000E+00,5.860757E-01,0.000000E+00,7.887647E+03,0.000000E+00,6.901193E-01,1.335320E+03,7.883532E+03,5.366806E-02,6.897607E-01,9.156780E+02,5.399542E+03,3.680216E-02,4.724247E-01,1.370773E+03,7.927806E+03,5.509298E-02,6.936330E-01,9.143934E+02,8.898636E+03,3.675053E-02,7.785792E-01 
16:15:00,0.000000E+00,3.543256E+04,0.000000E+00,3.100088E+00,3.966097E+02,2.498315E+04,1.594028E-02,2.185837E+00,4.427977E+03,3.099307E+04,1.779665E-01,2.711647E+00,2.309943E+03,9.198895E+03,9.283928E-02,8.048493E-01,1.529822E+03,6.161577E+03,6.148532E-02,5.390999E-01,2.337489E+03,9.155404E+03,9.394637E-02,8.010426E-01,1.526655E+03,1.003736E+04,6.135802E-02,8.782113E-01,0.000000E+00,1.656537E+04,0.000000E+00,5.072303E+00,0.000000E+00,4.370815E+03,0.000000E+00,3.824150E-01,0.000000E+00,6.636540E+03,0.000000E+00,5.806507E-01,0.000000E+00,8.174257E+03,0.000000E+00,7.151935E-01,1.335214E+03,7.883545E+03,5.366380E-02,6.897619E-01,9.156106E+02,5.345841E+03,3.679945E-02,4.677263E-01,1.370668E+03,7.863835E+03,5.508875E-02,6.880358E-01,9.143262E+02,9.187224E+03,3.674783E-02,8.038267E-01 
16:30:00,0.000000E+00,3.540013E+04,0.000000E+00,3.097250E+00,3.962171E+02,2.494958E+04,1.592450E-02,2.182900E+00,4.427375E+03,3.093091E+04,1.779423E-01,2.706208E+00,2.309810E+03,9.198677E+03,9.283395E-02,8.048301E-01,1.529739E+03,6.099555E+03,6.148197E-02,5.336733E-01,2.337359E+03,9.079602E+03,9.394117E-02,7.944102E-01,1.526572E+03,1.027681E+04,6.135468E-02,8.991595E-01,0.000000E+00,1.654872E+04,0.000000E+00,5.067207E+00,0.000000E+00,4.313941E+03,0.000000E+00,3.774390E-01,0.000000E+00,6.569467E+03,0.000000E+00,5.747823E-01,0.000000E+00,8.415540E+03,0.000000E+00,7.363019E-01,1.335108E+03,7.889633E+03,5.365957E-02,6.902945E-01,9.155438E+02,5.287990E+03,3.679677E-02,4.626647E-01,1.370564E+03,7.794755E+03,5.508455E-02,6.819916E-01,9.142597E+02,9.429963E+03,3.674516E-02,8.250629E-01 
16:45:00,0.000000E+00,3.536779E+04,0.000000E+00,3.094421E+00,3.958269E+02,2.491623E+04,1.590882E-02,2.179982E+00,4.426788E+03,3.084883E+04,1.779187E-01,2.699026E+00,2.309681E+03,9.205123E+03,9.282877E-02,8.053941E-01,1.529658E+03,6.032502E+03,6.147871E-02,5.278066E-01,2.337233E+03,8.996741E+03,9.393611E-02,7.871602E-01,1.526491E+03,1.045686E+04,6.135143E-02,9.149111E-01,0.000000E+00,1.654642E+04,0.000000E+00,5.066501E+00,0.000000E+00,4.255037E+03,0.000000E+00,3.722852E-01,0.000000E+00,6.499776E+03,0.000000E+00,5.686847E-01,0.000000E+00,8.601364E+03,0.000000E+00,7.525581E-01,1.335004E+03,7.906780E+03,5.365538E-02,6.917950E-01,9.154776E+02,5.227945E+03,3.679411E-02,4.574111E-01,1.370460E+03,7.723024E+03,5.508039E-02,6.757156E-01,9.141937E+02,9.616722E+03,3.674251E-02,8.414011E-01 
17:00:00,0.000000E+00,3.533519E+04,0.000000E+00,3.091568E+00,3.954391E+02,2.488277E+04,1.589323E-02,2.177054E+00,4.426215E+03,3.074631E+04,1.778956E-01,2.690056E+00,2.309556E+03,9.214894E+03,9.282372E-02,8.062492E-01,1.529579E+03,5.958002E+03,6.147552E-02,5.212882E-01,2.337110E+03,8.903827E+03,9.393118E-02,7.790307E-01,1.526412E+03,1.057641E+04,6.134827E-02,9.253691E-01,0.000000E+00,1.655447E+04,0.000000E+00,5.068969E+00,0.000000E+00,4.191638E+03,0.000000E+00,3.667383E-01,0.000000E+00,6.424526E+03,0.000000E+00,5.621008E-01,0.000000E+00,8.730575E+03,0.000000E+00,7.638611E-01,1.334901E+03,7.931692E+03,5.365122E-02,6.939748E-01,9.154119E+02,5.163281E+03,3.679147E-02,4.517535E-01,1.370357E+03,7.645678E+03,5.507627E-02,6.689483E-01,9.141283E+02,9.746408E+03,3.673988E-02,8.527458E-01 
17:15:00,0.000000E+00,3.530201E+04,0.000000E+00,3.088666E+00,3.950537E+02,2.484883E+04,1.587774E-02,2.174085E+00,4.425655E+03,3.062299E+04,1.778731E-01,2.679266E+00,2.309433E+03,9.218299E+03,9.281879E-02,8.065472E-01,1.529501E+03,5.873326E+03,6.147242E-02,5.138796E-01,2.336991E+03,8.794246E+03,9.392636E-02,7.694428E-01,1.526335E+03,1.062099E+04,6.134518E-02,9.292676E-01,0.000000E+00,1.656138E+04,0.000000E+00,5.071084E+00,0.000000E+00,4.122848E+03,0.000000E+00,3.607197E-01,0.000000E+00,6.336959E+03,0.000000E+00,5.544393E-01,0.000000E+00,8.788631E+03,0.000000E+00,7.689388E-01,1.334798E+03,7.954744E+03,5.364710E-02,6.959919E-01,9.153469E+02,5.091263E+03,3.678886E-02,4.454523E-01,1.370256E+03,7.556068E+03,5.507218E-02,6.611079E-01,9.140634E+02,9.804349E+03,3.673727E-02,8.578135E-01 
17:30:00,0.000000E+00,3.526820E+04,0.000000E+00,3.085707E+00,3.946706E+02,2.481430E+04,1.586234E-02,2.171064E+00,4.425107E+03,3.047880E+04,1.778511E-01,2.666650E+00,2.309313E+03,9.215315E+03,9.281398E-02,8.062860E-01,1.529426E+03,5.782282E+03,6.146939E-02,5.059137E-01,2.336874E+03,8.670299E+03,9.392167E-02,7.585981E-01,1.526260E+03,1.059210E+04,6.134216E-02,9.267376E-01,0.000000E+00,1.656694E+04,0.000000E+00,5.072786E+00,0.000000E+00,4.049225E+03,0.000000E+00,3.542782E-01,0.000000E+00,6.239371E+03,0.000000E+00,5.459009E-01,0.000000E+00,8.777495E+03,0.000000E+00,7.679628E-01,1.334696E+03,7.975928E+03,5.364301E-02,6.978455E-01,9.152823E+02,5.015618E+03,3.678627E-02,4.388339E-01,1.370155E+03,7.456460E+03,5.506812E-02,6.523928E-01,9.139991E+02,9.792402E+03,3.673469E-02,8.567665E-01 
17:45:00,0.000000E+00,3.523381E+04,0.000000E+00,3.082699E+00,3.942901E+02,2.477921E+04,1.584705E-02,2.167994E+00,4.424572E+03,3.031397E+04,1.778296E-01,2.652228E+00,2.309196E+03,9.199315E+03,9.280928E-02,8.048861E-01,1.529352E+03,5.683494E+03,6.146643E-02,4.972703E-01,2.336760E+03,8.535212E+03,9.391708E-02,7.467786E-01,1.526187E+03,1.048595E+04,6.133921E-02,9.174490E-01,0.000000E+00,1.656351E+04,0.000000E+00,5.071736E+00,0.000000E+00,3.970185E+03,0.000000E+00,3.473627E-01,0.000000E+00,6.134611E+03,0.000000E+00,5.367350E-01,0.000000E+00,8.693116E+03,0.000000E+00,7.605786E-01,1.334596E+03,7.988606E+03,5.363896E-02,6.989548E-01,9.152184E+02,4.934936E+03,3.678370E-02,4.317746E-01,1.370055E+03,7.349900E+03,5.506410E-02,6.430694E-01,9.139354E+02,9.706571E+03,3.673213E-02,8.492553E-01 
18:00:00,0.000000E+00,3.519853E+04,0.000000E+00,3.079612E+00,3.939120E+02,2.474317E+04,1.583185E-02,2.164841E+00,4.424048E+03,3.012838E+04,1.778086E-01,2.635991E+00,2.309082E+03,9.162428E+03,9.280469E-02,8.016585E-01,1.529280E+03,5.576062E+03,6.146354E-02,4.878706E-01,2.336648E+03,8.386427E+03,9.391259E-02,7.337607E-01,1.526115E+03,1.029800E+04,6.133634E-02,9.010031E-01,0.000000E+00,1.654180E+04,0.000000E+00,5.065090E+00,0.000000E+00,3.885666E+03,0.000000E+00,3.399679E-01,0.000000E+00,6.020827E+03,0.000000E+00,5.267796E-01,0.000000E+00,8.530794E+03,0.000000E+00,7.463753E-01,1.334496E+03,7.984922E+03,5.363495E-02,6.986322E-01,9.151549E+02,4.848511E+03,3.678115E-02,4.242130E-01,1.369955E+03,7.234098E+03,5.506012E-02,6.329373E-01,9.138722E+02,9.542183E+03,3.672959E-02,8.348710E-01 
18:15:00,0.000000E+00,3.516157E+04,0.000000E+00,3.076378E+00,3.935363E+02,2.470527E+04,1.581676E-02,2.161525E+00,4.423536E+03,2.992156E+04,1.777880E-01,2.617895E+00,2.332791E+03,9.093707E+03,9.375756E-02,7.956455E-01,1.545090E+03,5.467312E+03,6.209895E-02,4.783556E-01,2.360359E+03,8.226228E+03,9.486556E-02,7.197442E-01,1.541925E+03,1.002232E+04,6.197175E-02,8.768818E-01,0.000000E+00,1.648872E+04,0.000000E+00,5.048837E+00,0.000000E+00,3.802089E+03,0.000000E+00,3.326554E-01,0.000000E+00,5.899727E+03,0.000000E+00,5.161840E-01,0.000000E+00,8.284542E+03,0.000000E+00,7.248290E-01,1.354151E+03,7.953906E+03,5.442493E-02,6.959183E-01,9.282619E+02,4.763194E+03,3.730793E-02,4.167483E-01,1.389612E+03,7.110953E+03,5.585014E-02,6.221628E-01,9.269794E+02,9.293217E+03,3.725639E-02,8.130870E-01 
18:30:00,0.000000E+00,3.512162E+04,0.000000E+00,3.072883E+00,3.932955E+02,2.466402E+04,1.580708E-02,2.157916E+00,4.423248E+03,2.969310E+04,1.777764E-01,2.597907E+00,2.356550E+03,8.975338E+03,9.471247E-02,7.852884E-01,1.560932E+03,5.351514E+03,6.273565E-02,4.682240E-01,2.384121E+03,8.059785E+03,9.582059E-02,7.051813E-01,1.557768E+03,9.639181E+03,6.260847E-02,8.433584E-01,0.000000E+00,1.638324E+04,0.000000E+00,5.016538E+00,0.000000E+00,3.719116E+03,0.000000E+00,3.253959E-01,0.000000E+00,5.776040E+03,0.000000E+00,5.053622E-01,0.000000E+00,7.934466E+03,0.000000E+00,6.941989E-01,1.373842E+03,7.877553E+03,5.521634E-02,6.892374E-01,9.413914E+02,4.673317E+03,3.783562E-02,4.088847E-01,1.409305E+03,6.985343E+03,5.664160E-02,6.111727E-01,9.401091E+02,8.939741E+03,3.778408E-02,7.821592E-01 
18:45:00,0.000000E+00,3.507721E+04,0.000000E+00,3.068998E+00,3.934469E+02,2.461781E+04,1.581316E-02,2.153873E+00,4.423611E+03,2.944288E+04,1.777910E-01,2.576014E+00,2.380453E+03,8.814386E+03,9.567316E-02,7.712053E-01,1.576865E+03,5.235855E+03,6.337602E-02,4.581046E-01,2.408028E+03,7.894392E+03,9.678140E-02,6.907103E-01,1.573701E+03,9.164684E+03,6.324885E-02,8.018419E-01,0.000000E+00,1.622971E+04,0.000000E+00,4.969526E+00,0.000000E+00,3.635093E+03,0.000000E+00,3.180445E-01,0.000000E+00,5.656507E+03,0.000000E+00,4.949039E-01,0.000000E+00,7.496438E+03,0.000000E+00,6.558738E-01,1.393630E+03,7.762393E+03,5.601161E-02,6.791609E-01,9.545826E+02,4.585758E+03,3.836579E-02,4.012239E-01,1.429095E+03,6.864148E+03,5.743702E-02,6.005689E-01,9.533005E+02,8.497516E+03,3.831426E-02,7.434664E-01 
19:00:00,0.000000E+00,3.502731E+04,0.000000E+00,3.064632E+00,3.941028E+02,2.456554E+04,1.583952E-02,2.149300E+00,4.424827E+03,2.917115E+04,1.778399E-01,2.552240E+00,2.404549E+03,8.599098E+03,9.664156E-02,7.523681E-01,1.592921E+03,5.121026E+03,6.402127E-02,4.480578E-01,2.432126E+03,7.729520E+03,9.774990E-02,6.762852E-01,1.589756E+03,8.594644E+03,6.389409E-02,7.519662E-01,0.000000E+00,1.601907E+04,0.000000E+00,4.905026E+00,0.000000E+00,3.552819E+03,0.000000E+00,3.108462E-01,0.000000E+00,5.540460E+03,0.000000E+00,4.847507E-01,0.000000E+00,6.965729E+03,0.000000E+00,6.094401E-01,1.413548E+03,7.596119E+03,5.681214E-02,6.646121E-01,9.678574E+02,4.501018E+03,3.889931E-02,3.938098E-01,1.449018E+03,6.746599E+03,5.823773E-02,5.902842E-01,9.665752E+02,7.961863E+03,3.884777E-02,6.965996E-01 
19:15:00,0.000000E+00,3.497139E+04,0.000000E+00,3.059739E+00,3.951406E+02,2.450652E+04,1.588123E-02,2.144136E+00,4.426707E+03,2.887876E+04,1.779154E-01,2.526657E+00,2.428800E+03,8.353797E+03,9.761619E-02,7.309048E-01,1.609074E+03,5.007816E+03,6.467045E-02,4.381528E-01,2.456378E+03,7.565940E+03,9.872456E-02,6.619732E-01,1.605909E+03,8.002176E+03,6.454325E-02,7.001284E-01,0.000000E+00,1.578087E+04,0.000000E+00,4.832090E+00,0.000000E+00,3.472253E+03,0.000000E+00,3.037974E-01,0.000000E+00,5.428804E+03,0.000000E+00,4.749818E-01,0.000000E+00,6.414905E+03,0.000000E+00,5.612465E-01,1.433571E+03,7.403306E+03,5.761687E-02,6.477413E-01,9.811988E+02,4.419757E+03,3.943550E-02,3.867001E-01,1.469046E+03,6.633268E+03,5.904265E-02,5.803686E-01,9.799163E+02,7.405488E+03,3.938395E-02,6.479197E-01 
19:30:00,0.000000E+00,3.490965E+04,0.000000E+00,3.054338E+00,3.964627E+02,2.444085E+04,1.593437E-02,2.138390E+00,4.429152E+03,2.856825E+04,1.780137E-01,2.499490E+00,2.453185E+03,8.094533E+03,9.859619E-02,7.082201E-01,1.625311E+03,4.896950E+03,6.532301E-02,4.284528E-01,2.480762E+03,7.407800E+03,9.970451E-02,6.481371E-01,1.622146E+03,7.421736E+03,6.519579E-02,6.493434E-01,0.000000E+00,1.553116E+04,0.000000E+00,4.755627E+00,0.000000E+00,3.397102E+03,0.000000E+00,2.972223E-01,0.000000E+00,5.325219E+03,0.000000E+00,4.659190E-01,0.000000E+00,5.877314E+03,0.000000E+00,5.142111E-01,1.453675E+03,7.199028E+03,5.842485E-02,6.298674E-01,9.945918E+02,4.342426E+03,3.997376E-02,3.799343E-01,1.489155E+03,6.527797E+03,5.985081E-02,5.711409E-01,9.933089E+02,6.862282E+03,3.992220E-02,6.003927E-01 
19:45:00,0.000000E+00,3.484286E+04,0.000000E+00,3.048494E+00,3.980043E+02,2.436916E+04,1.599633E-02,2.132118E+00,4.432119E+03,2.824330E+04,1.781329E-01,2.471060E+00,2.477694E+03,7.828439E+03,9.958115E-02,6.849381E-01,1.641627E+03,4.791038E+03,6.597870E-02,4.191864E-01,2.505268E+03,7.254186E+03,1.006893E-01,6.346971E-01,1.638461E+03,6.867066E+03,6.585144E-02,6.008138E-01,0.000000E+00,1.527685E+04,0.000000E+00,4.677759E+00,0.000000E+00,3.328775E+03,0.000000E+00,2.912443E-01,0.000000E+00,5.228472E+03,0.000000E+00,4.574545E-01,0.000000E+00,5.366177E+03,0.000000E+00,4.694908E-01,1.473844E+03,6.989706E+03,5.923541E-02,6.115526E-01,1.008026E+03,4.271230E+03,4.051366E-02,3.737053E-01,1.509327E+03,6.428757E+03,6.066153E-02,5.624758E-01,1.006742E+03,6.345543E+03,4.046208E-02,5.551820E-01 
20:00:00,0.000000E+00,3.477213E+04,0.000000E+00,3.042306E+00,3.997259E+02,2.429252E+04,1.606552E-02,2.125412E+00,4.435571E+03,2.790894E+04,1.782717E-01,2.441806E+00,2.502318E+03,7.563197E+03,1.005707E-01,6.617309E-01,1.658015E+03,4.692097E+03,6.663729E-02,4.105299E-01,2.529887E+03,7.109717E+03,1.016787E-01,6.220572E-01,1.654848E+03,6.352008E+03,6.650999E-02,5.557505E-01,0.000000E+00,1.502570E+04,0.000000E+00,4.600856E+00,0.000000E+00,3.267853E+03,0.000000E+00,2.859144E-01,0.000000E+00,5.141641E+03,0.000000E+00,4.498577E-01,0.000000E+00,4.894754E+03,0.000000E+00,4.282456E-01,1.494066E+03,6.782131E+03,6.004813E-02,5.933910E-01,1.021494E+03,4.207429E+03,4.105493E-02,3.681234E-01,1.529553E+03,6.339621E+03,6.147438E-02,5.546773E-01,1.020210E+03,5.868555E+03,4.100333E-02,5.134496E-01 
20:15:00,0.000000E+00,3.469892E+04,0.000000E+00,3.035900E+00,4.016102E+02,2.421233E+04,1.614126E-02,2.118396E+00,4.439474E+03,2.757067E+04,1.784286E-01,2.412211E+00,2.503230E+03,7.310736E+03,1.006073E-01,6.396423E-01,1.658591E+03,4.594519E+03,6.666036E-02,4.019927E-01,2.530792E+03,6.974959E+03,1.017150E-01,6.102671E-01,1.655422E+03,5.893020E+03,6.653301E-02,5.155931E-01,0.000000E+00,1.479063E+04,0.000000E+00,4.528879E+00,0.000000E+00,3.208941E+03,0.000000E+00,2.807602E-01,0.000000E+00,5.064819E+03,0.000000E+00,4.431367E-01,0.000000E+00,4.478797E+03,0.000000E+00,3.918535E-01,1.494581E+03,6.587259E+03,6.006879E-02,5.763409E-01,1.021822E+03,4.145249E+03,4.106811E-02,3.626832E-01,1.530071E+03,6.260336E+03,6.149516E-02,5.477406E-01,1.020538E+03,5.447154E+03,4.101648E-02,4.765810E-01 
