Time,VAV_5:DesPer 1:Des Heat Mass Flow [kg/s],VAV_5:DesPer 1:Des Heat Cap [W],VAV_5:DesPer 1:Des Cool Mass Flow [kg/s],VAV_5:DesPer 1:Des Sens Cool Cap [W],VAV_5:DesPer 1:Des Tot Cool Cap [W],VAV_5:DesPer 2:Des Heat Mass Flow [kg/s],VAV_5:DesPer 2:Des Heat Cap [W],VAV_5:DesPer 2:Des Cool Mass Flow [kg/s],VAV_5:DesPer 2:Des Sens Cool Cap [W],VAV_5:DesPer 2:Des Tot Cool Cap [W],VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W]
14:50:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.908843E+00,5.464721E+04,7.907554E+04,3.288053E+00,8.750506E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.478240E+01,1.876671E+05,2.402916E+05,3.759574E+01,8.802658E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.627705E+02,2.044870E+06,2.575591E+06,5.446407E+00,8.989787E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.969766E+01,3.367468E+05,3.979420E+05
15:00:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.898392E+00,5.452960E+04,7.895238E+04,3.288055E+00,8.750506E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.479526E+01,1.878119E+05,2.404420E+05,3.759571E+01,8.802658E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.628136E+02,2.045354E+06,2.576103E+06,5.516525E+00,8.997555E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.940480E+01,3.335575E+05,3.944637E+05
15:10:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.888251E+00,5.429153E+04,7.870647E+04,3.288057E+00,8.750506E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.480486E+01,1.876720E+05,2.403014E+05,3.759569E+01,8.802657E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.628332E+02,2.043096E+06,2.573811E+06,5.575655E+00,9.004106E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.941984E+01,3.335566E+05,3.944368E+05
15:20:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.878400E+00,5.405672E+04,7.846398E+04,3.288059E+00,8.750506E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.481262E+01,1.875115E+05,2.401399E+05,3.759566E+01,8.802657E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.628433E+02,2.040731E+06,2.571415E+06,5.634274E+00,9.010597E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.945594E+01,3.337825E+05,3.946634E+05
15:30:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.868821E+00,5.382496E+04,7.822469E+04,3.288061E+00,8.750507E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.481959E+01,1.873419E+05,2.399689E+05,3.759564E+01,8.802657E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.628525E+02,2.038356E+06,2.569006E+06,5.693023E+00,9.017102E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.949730E+01,3.340505E+05,3.949402E+05
15:40:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.859497E+00,5.359608E+04,7.798836E+04,3.288063E+00,8.750507E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.482654E+01,1.871723E+05,2.397977E+05,3.759562E+01,8.802657E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.628679E+02,2.036050E+06,2.566668E+06,5.751965E+00,9.023628E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.954882E+01,3.343577E+05,3.952584E+05
15:50:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.850418E+00,5.336995E+04,7.775495E+04,3.288065E+00,8.750507E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.483394E+01,1.870077E+05,2.396319E+05,3.759560E+01,8.802656E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.628926E+02,2.033849E+06,2.564438E+06,5.811148E+00,9.030182E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.961461E+01,3.347016E+05,3.956123E+05
16:00:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.841579E+00,5.314653E+04,7.752436E+04,3.288067E+00,8.750507E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.484182E+01,1.868484E+05,2.394711E+05,3.759558E+01,8.802656E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.629276E+02,2.031764E+06,2.562323E+06,5.870705E+00,9.036776E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.969750E+01,3.350780E+05,3.959977E+05
16:10:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.832972E+00,5.288440E+04,7.725433E+04,3.288069E+00,8.750508E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.485056E+01,1.866162E+05,2.392357E+05,3.759556E+01,8.802656E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.629758E+02,2.029001E+06,2.559512E+06,5.872522E+00,9.036976E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.006355E+01,3.383085E+05,3.994749E+05
16:20:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.824600E+00,5.262491E+04,7.698705E+04,3.288071E+00,8.750508E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.485937E+01,1.863848E+05,2.390009E+05,3.759554E+01,8.802656E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.630290E+02,2.026294E+06,2.556757E+06,5.869501E+00,9.036632E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.047273E+01,3.418235E+05,4.028612E+05
16:30:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.816460E+00,5.236804E+04,7.672253E+04,3.288073E+00,8.750508E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.486730E+01,1.861435E+05,2.387565E+05,3.759552E+01,8.802656E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.630779E+02,2.023540E+06,2.553960E+06,5.864922E+00,9.036116E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.091036E+01,3.454456E+05,4.063137E+05
16:40:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.808554E+00,5.211380E+04,7.646077E+04,3.288075E+00,8.750508E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.487316E+01,1.858789E+05,2.384885E+05,3.759551E+01,8.802655E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.631101E+02,2.020596E+06,2.550974E+06,5.859175E+00,9.035472E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.136849E+01,3.491314E+05,4.100148E+05
16:50:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.800882E+00,5.186219E+04,7.620178E+04,3.288077E+00,8.750508E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.487447E+01,1.855632E+05,2.381670E+05,3.759549E+01,8.802655E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.631002E+02,2.017180E+06,2.547495E+06,5.852516E+00,9.034727E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.183531E+01,3.528227E+05,4.138880E+05
17:00:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.793438E+00,5.161314E+04,7.594546E+04,3.288079E+00,8.750509E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.486929E+01,1.851744E+05,2.377715E+05,3.759547E+01,8.802655E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.630279E+02,2.013060E+06,2.543306E+06,5.845103E+00,9.033901E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.230526E+01,3.564833E+05,4.178046E+05
17:10:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.786220E+00,5.132533E+04,7.564967E+04,3.288081E+00,8.750509E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.485238E+01,1.845709E+05,2.371572E+05,3.759546E+01,8.802655E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.628395E+02,2.006808E+06,2.536946E+06,5.837121E+00,9.033012E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.297313E+01,3.622233E+05,4.239802E+05
17:20:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.779217E+00,5.103993E+04,7.535640E+04,3.288083E+00,8.750509E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.482329E+01,1.838304E+05,2.364062E+05,3.759544E+01,8.802655E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.625298E+02,1.999192E+06,2.529229E+06,5.828686E+00,9.032074E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.364679E+01,3.680484E+05,4.295713E+05
17:30:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.772407E+00,5.075671E+04,7.506540E+04,3.288086E+00,8.750509E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.478215E+01,1.829542E+05,2.355177E+05,3.759543E+01,8.802655E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.620991E+02,1.990213E+06,2.520130E+06,5.819823E+00,9.031089E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.430701E+01,3.738054E+05,4.350422E+05
17:40:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.765757E+00,5.047528E+04,7.477624E+04,3.288088E+00,8.750510E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.472785E+01,1.819301E+05,2.344750E+05,3.759542E+01,8.802654E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.615345E+02,1.979728E+06,2.509464E+06,5.810562E+00,9.030060E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.494324E+01,3.794485E+05,4.407259E+05
17:50:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.759218E+00,5.019511E+04,7.448832E+04,3.288090E+00,8.750510E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.465937E+01,1.807463E+05,2.332657E+05,3.759540E+01,8.802654E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.608233E+02,1.967594E+06,2.497083E+06,5.800941E+00,9.028992E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.554698E+01,3.849389E+05,4.465251E+05
18:00:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.752732E+00,4.991554E+04,7.420091E+04,3.288092E+00,8.750510E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.457403E+01,1.793728E+05,2.318600E+05,3.759539E+01,8.802654E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.599361E+02,1.953478E+06,2.482658E+06,5.790991E+00,9.027889E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.610276E+01,3.902138E+05,4.522008E+05
18:10:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.746239E+00,4.953259E+04,7.380791E+04,3.347863E+00,8.757121E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.447028E+01,1.775856E+05,2.300312E+05,3.819549E+01,8.809292E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.588553E+02,1.935118E+06,2.463903E+06,6.250891E+00,9.078819E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.465904E+01,3.735817E+05,4.345327E+05
18:20:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.739672E+00,4.914880E+04,7.341387E+04,3.407661E+00,8.763737E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.434141E+01,1.755156E+05,2.279138E+05,3.879581E+01,8.815935E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.575108E+02,1.913791E+06,2.442129E+06,6.717918E+00,9.130602E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.295642E+01,3.547399E+05,4.166092E+05
18:30:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.732967E+00,4.876347E+04,7.301803E+04,3.467497E+00,8.770362E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.417711E+01,1.730469E+05,2.253867E+05,3.939660E+01,8.822591E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.557959E+02,1.888295E+06,2.416087E+06,7.187408E+00,9.182755E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,4.106109E+01,3.346800E+05,3.975224E+05
18:40:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.726066E+00,4.837593E+04,7.261965E+04,3.527383E+00,8.777000E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.396522E+01,1.700428E+05,2.223086E+05,3.999793E+01,8.829264E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.535848E+02,1.857216E+06,2.384320E+06,7.658982E+00,9.235281E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.895622E+01,3.133654E+05,3.760828E+05
18:50:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.718914E+00,4.798556E+04,7.221808E+04,3.587306E+00,8.783649E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.370273E+01,1.664692E+05,2.186504E+05,4.059963E+01,8.835953E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.508451E+02,1.820189E+06,2.346516E+06,8.132210E+00,9.288131E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.665222E+01,2.908643E+05,3.524529E+05
19:00:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.711459E+00,4.759178E+04,7.181268E+04,3.647257E+00,8.790309E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.340186E+01,1.624638E+05,2.145561E+05,4.120162E+01,8.842656E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.477002E+02,1.778601E+06,2.304118E+06,8.606831E+00,9.341254E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.419487E+01,2.674265E+05,3.273384E+05
19:10:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.703649E+00,4.727665E+04,7.148717E+04,3.647460E+00,8.790360E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.309045E+01,1.585050E+05,2.105084E+05,4.120369E+01,8.842723E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.444322E+02,1.737282E+06,2.261981E+06,8.623952E+00,9.343669E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.290411E+01,2.572110E+05,3.166621E+05
19:20:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.695443E+00,4.695705E+04,7.115671E+04,3.647652E+00,8.790410E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.278690E+01,1.546346E+05,2.065258E+05,4.120570E+01,8.842790E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.412275E+02,1.696674E+06,2.220308E+06,8.635747E+00,9.345418E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.170842E+01,2.479244E+05,3.073096E+05
19:30:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.686817E+00,4.663274E+04,7.082107E+04,3.647817E+00,8.790452E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.250734E+01,1.510341E+05,2.027903E+05,4.120734E+01,8.842845E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.382491E+02,1.658612E+06,2.180942E+06,8.646063E+00,9.346905E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,3.059876E+01,2.391285E+05,2.985067E+05
19:40:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.677774E+00,4.630372E+04,7.048030E+04,3.647942E+00,8.790485E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.226962E+01,1.479045E+05,1.995284E+05,4.120855E+01,8.842885E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.356793E+02,1.625148E+06,2.146188E+06,8.655148E+00,9.348131E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,2.961376E+01,2.310130E+05,2.902488E+05
19:50:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.668338E+00,4.597030E+04,7.013472E+04,3.648039E+00,8.790508E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.208284E+01,1.453481E+05,1.968660E+05,4.120944E+01,8.842912E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.336125E+02,1.597345E+06,2.117330E+06,8.663364E+00,9.349164E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,2.876518E+01,2.236562E+05,2.826047E+05
20:00:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.658559E+00,4.563300E+04,6.978495E+04,3.648114E+00,8.790525E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.194138E+01,1.433016E+05,1.947448E+05,4.121012E+01,8.842931E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.319941E+02,1.574587E+06,2.093802E+06,8.670906E+00,9.350067E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,2.803006E+01,2.169506E+05,2.755258E+05
20:10:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.648501E+00,4.533388E+04,6.947400E+04,3.648173E+00,8.790538E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.182654E+01,1.416374E+05,1.930243E+05,4.121065E+01,8.842943E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.306370E+02,1.555596E+06,2.074211E+06,8.677905E+00,9.350883E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,2.758627E+01,2.132208E+05,2.717055E+05
20:20:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.638234E+00,4.503242E+04,6.916055E+04,3.648220E+00,8.790547E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.172865E+01,1.401639E+05,1.915032E+05,4.121107E+01,8.842952E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.294462E+02,1.538477E+06,2.056567E+06,8.684451E+00,9.351636E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,2.719630E+01,2.099214E+05,2.683284E+05
20:30:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.627827E+00,4.472938E+04,6.884548E+04,3.648259E+00,8.790554E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.164330E+01,1.388316E+05,1.901291E+05,4.121142E+01,8.842959E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.283806E+02,1.522766E+06,2.040385E+06,8.690735E+00,9.352353E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,2.683853E+01,2.068578E+05,2.651911E+05
20:40:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.617338E+00,4.442541E+04,6.852949E+04,3.648291E+00,8.790560E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.156749E+01,1.376065E+05,1.888665E+05,4.121170E+01,8.842964E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.274128E+02,1.508156E+06,2.025341E+06,8.696770E+00,9.353037E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,2.650561E+01,2.039750E+05,2.622385E+05
20:50:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.606813E+00,4.412103E+04,6.821315E+04,3.648318E+00,8.790564E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.149906E+01,1.364646E+05,1.876901E+05,4.121195E+01,8.842968E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.265230E+02,1.494424E+06,2.011206E+06,8.702553E+00,9.353688E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,2.619237E+01,2.012341E+05,2.594306E+05
21:00:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.596290E+00,4.381668E+04,6.789693E+04,3.648341E+00,8.790568E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.143642E+01,1.353879E+05,1.865816E+05,4.121215E+01,8.842971E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.256966E+02,1.481405E+06,1.997810E+06,8.708106E+00,9.354312E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,2.589513E+01,1.986084E+05,2.567402E+05
21:10:00,1.152825E+00,4.320930E+04,1.152825E+00,0.000000E+00,0.000000E+00,1.152825E+00,0.000000E+00,3.585797E+00,4.351267E+04,6.758114E+04,3.648360E+00,8.790571E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,1.137806E+01,1.343592E+05,1.855226E+05,4.121233E+01,8.842974E+05,2.305651E+01,0.000000E+00,0.000000E+00,2.305651E+01,0.000000E+00,1.249187E+02,1.468933E+06,1.984977E+06,8.713451E+00,9.354910E+04,2.305651E+00,0.000000E+00,0.000000E+00,2.305651E+00,0.000000E+00,2.549490E+01,1.948207E+05,2.527168E+05
