Time,CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
20:30:00,4.242972E+03,3.563563E+04,2.189975E-01,3.117856E+00,8.185115E+03,2.459052E+04,4.224680E-01,2.151487E+00,1.483109E+04,2.647267E+04,7.654948E-01,2.316150E+00,9.370726E+03,6.580712E+03,4.835864E-01,5.757647E-01,6.126440E+03,4.111567E+03,3.161595E-01,3.597332E-01,9.441838E+03,6.486923E+03,4.872563E-01,5.675598E-01,6.197671E+03,5.980110E+03,3.198354E-01,5.232060E-01,6.113198E+03,4.851232E+03,3.155000E-01,4.244456E-01,4.039817E+03,2.977004E+03,2.084929E-01,2.604656E-01,6.221368E+03,4.732739E+03,3.210827E-01,4.140792E-01,4.099371E+03,4.813703E+03,2.115664E-01,4.211514E-01,7.553927E+03,6.164758E+03,3.898383E-01,5.393710E-01,4.976529E+03,3.852723E+03,2.568242E-01,3.370857E-01,7.639170E+03,6.083519E+03,3.942375E-01,5.322641E-01,5.044011E+03,5.727408E+03,2.603066E-01,5.010952E-01
20:45:00,4.232079E+03,3.552427E+04,2.184353E-01,3.108114E+00,8.157168E+03,2.447169E+04,4.210255E-01,2.141090E+00,1.482132E+04,2.612518E+04,7.649905E-01,2.285747E+00,9.366388E+03,6.346349E+03,4.833570E-01,5.552595E-01,6.123429E+03,4.024782E+03,3.160004E-01,3.521404E-01,9.437204E+03,6.343954E+03,4.870116E-01,5.550515E-01,6.194662E+03,5.517337E+03,3.196764E-01,4.827180E-01,6.106426E+03,4.674512E+03,3.151482E-01,4.089836E-01,4.035311E+03,2.926382E+03,2.082587E-01,2.560368E-01,6.214405E+03,4.646692E+03,3.207209E-01,4.065511E-01,4.094853E+03,4.388573E+03,2.113316E-01,3.839570E-01,7.543548E+03,5.982053E+03,3.892987E-01,5.233855E-01,4.969748E+03,3.797784E+03,2.564715E-01,3.322791E-01,7.628620E+03,5.990329E+03,3.936890E-01,5.241111E-01,5.037224E+03,5.298568E+03,2.599536E-01,4.635761E-01
21:00:00,4.217775E+03,3.541199E+04,2.176970E-01,3.098290E+00,8.124865E+03,2.435121E+04,4.193582E-01,2.130549E+00,1.480555E+04,2.577989E+04,7.641764E-01,2.255537E+00,9.360738E+03,6.129102E+03,4.830623E-01,5.362519E-01,6.119599E+03,3.944319E+03,3.158007E-01,3.451007E-01,9.431274E+03,6.214943E+03,4.867024E-01,5.437644E-01,6.190833E+03,5.115961E+03,3.194767E-01,4.476018E-01,6.098942E+03,4.513062E+03,3.147603E-01,3.948579E-01,4.030361E+03,2.881448E+03,2.080022E-01,2.521057E-01,6.206737E+03,4.573348E+03,3.203235E-01,4.001345E-01,4.089893E+03,4.024237E+03,2.110745E-01,3.520817E-01,7.532185E+03,5.815341E+03,3.887098E-01,5.087994E-01,4.962348E+03,3.748561E+03,2.560880E-01,3.279728E-01,7.617095E+03,5.910128E+03,3.930918E-01,5.170945E-01,5.029820E+03,4.929875E+03,2.595699E-01,4.313195E-01
21:15:00,4.201753E+03,3.530342E+04,2.168700E-01,3.088791E+00,8.090580E+03,2.423350E+04,4.175886E-01,2.120251E+00,1.478557E+04,2.544380E+04,7.631451E-01,2.226132E+00,9.354159E+03,5.943596E+03,4.827214E-01,5.200218E-01,6.115196E+03,3.860431E+03,3.155725E-01,3.377614E-01,9.424438E+03,6.083014E+03,4.863483E-01,5.322220E-01,6.186431E+03,4.799692E+03,3.192486E-01,4.199320E-01,6.091128E+03,4.381427E+03,3.143561E-01,3.833411E-01,4.025213E+03,2.832763E+03,2.077359E-01,2.478463E-01,6.198755E+03,4.493548E+03,3.199106E-01,3.931531E-01,4.084734E+03,3.743758E+03,2.108077E-01,3.275433E-01,7.520381E+03,5.678652E+03,3.880993E-01,4.968404E-01,4.954679E+03,3.695121E+03,2.556913E-01,3.232974E-01,7.605146E+03,5.825773E+03,3.924738E-01,5.097145E-01,5.022147E+03,4.644761E+03,2.591731E-01,4.063756E-01
21:30:00,4.185266E+03,3.520271E+04,2.160191E-01,3.079980E+00,8.055945E+03,2.412250E+04,4.158010E-01,2.110538E+00,1.476294E+04,2.512352E+04,7.619771E-01,2.198111E+00,9.347010E+03,5.784047E+03,4.823520E-01,5.060631E-01,6.110445E+03,3.777144E+03,3.153271E-01,3.304745E-01,9.417054E+03,5.950790E+03,4.859667E-01,5.206536E-01,6.181683E+03,4.562855E+03,3.190033E-01,3.992120E-01,6.083297E+03,4.274452E+03,3.139514E-01,3.739822E-01,4.020063E+03,2.783759E+03,2.074697E-01,2.435590E-01,6.190768E+03,4.413813E+03,3.194978E-01,3.861771E-01,4.079576E+03,3.541461E+03,2.105411E-01,3.098453E-01,7.508550E+03,5.565795E+03,3.874881E-01,4.869669E-01,4.947003E+03,3.641074E+03,2.552948E-01,3.185688E-01,7.593184E+03,5.739286E+03,3.918559E-01,5.021478E-01,5.014468E+03,4.437381E+03,2.587764E-01,3.882329E-01
21:45:00,4.168805E+03,3.511294E+04,2.151695E-01,3.072126E+00,8.021567E+03,2.402109E+04,4.140266E-01,2.101667E+00,1.473820E+04,2.482401E+04,7.607001E-01,2.171907E+00,9.339430E+03,5.657598E+03,4.819606E-01,4.950005E-01,6.105435E+03,3.702440E+03,3.150685E-01,3.239386E-01,9.409258E+03,5.832102E+03,4.855642E-01,5.102695E-01,6.176675E+03,4.391597E+03,3.187448E-01,3.842296E-01,6.075587E+03,4.197928E+03,3.135531E-01,3.672876E-01,4.015000E+03,2.741665E+03,2.072082E-01,2.398762E-01,6.182913E+03,4.345478E+03,3.190921E-01,3.801984E-01,4.074503E+03,3.403024E+03,2.102791E-01,2.977345E-01,7.496865E+03,5.483297E+03,3.868848E-01,4.797496E-01,4.939429E+03,3.594021E+03,2.549038E-01,3.144521E-01,7.581380E+03,5.663885E+03,3.912464E-01,4.955509E-01,5.006891E+03,4.293737E+03,2.583852E-01,3.756666E-01
22:00:00,4.152444E+03,3.503436E+04,2.143250E-01,3.065251E+00,7.987512E+03,2.392955E+04,4.122689E-01,2.093658E+00,1.471164E+04,2.454698E+04,7.593291E-01,2.147670E+00,9.331490E+03,5.545784E+03,4.815508E-01,4.852184E-01,6.100211E+03,3.633067E+03,3.147988E-01,3.178691E-01,9.401120E+03,5.722610E+03,4.851441E-01,5.006900E-01,6.171453E+03,4.251731E+03,3.184752E-01,3.719939E-01,6.068027E+03,4.133306E+03,3.131627E-01,3.616345E-01,4.010039E+03,2.703174E+03,2.069521E-01,2.365087E-01,6.175216E+03,4.283492E+03,3.186947E-01,3.747754E-01,4.069535E+03,3.293801E+03,2.100226E-01,2.881797E-01,7.485360E+03,5.412622E+03,3.862909E-01,4.735669E-01,4.931977E+03,3.550550E+03,2.545191E-01,3.106489E-01,7.569764E+03,5.594941E+03,3.906468E-01,4.895190E-01,4.999437E+03,4.179564E+03,2.580004E-01,3.656788E-01
22:15:00,3.626166E+03,3.156124E+04,1.871616E-01,2.745602E+00,6.974039E+03,2.089790E+04,3.599593E-01,1.828411E+00,1.286118E+04,2.135363E+04,6.638195E-01,1.868277E+00,8.161598E+03,4.802484E+03,4.211785E-01,4.201852E-01,5.335408E+03,3.147859E+03,2.753314E-01,2.754168E-01,8.222434E+03,4.958212E+03,4.243181E-01,4.338105E-01,5.397746E+03,3.657736E+03,2.785483E-01,3.200246E-01,5.306172E+03,3.587931E+03,2.738444E-01,3.139185E-01,3.506585E+03,2.348166E+03,1.809695E-01,2.054481E-01,5.399902E+03,3.720477E+03,2.786817E-01,3.255157E-01,3.558640E+03,2.833400E+03,1.836560E-01,2.478991E-01,6.544602E+03,4.704714E+03,3.377419E-01,4.116303E-01,4.312184E+03,3.087460E+03,2.225341E-01,2.701317E-01,6.618406E+03,4.864979E+03,3.415507E-01,4.256525E-01,4.371210E+03,3.606297E+03,2.255802E-01,3.155231E-01
22:30:00,3.101901E+03,2.894805E+04,1.601021E-01,2.487191E+00,5.964819E+03,1.819277E+04,3.078692E-01,1.586525E+00,1.101361E+04,1.850504E+04,5.684585E-01,1.613999E+00,6.992613E+03,4.076070E+03,3.608531E-01,3.566291E-01,4.571208E+03,2.675219E+03,2.358952E-01,2.340213E-01,7.044686E+03,4.221024E+03,3.635404E-01,3.691261E-01,4.624734E+03,3.113523E+03,2.386564E-01,2.719687E-01,4.545291E+03,3.052631E+03,2.345763E-01,2.670839E-01,3.003772E+03,1.998654E+03,1.550200E-01,1.748683E-01,4.625580E+03,3.166458E+03,2.387199E-01,2.770430E-01,3.048387E+03,2.391921E+03,1.573226E-01,2.092738E-01,5.605312E+03,4.014560E+03,2.892687E-01,3.511332E-01,3.693344E+03,2.638482E+03,1.905982E-01,2.307175E-01,5.668532E+03,4.164429E+03,2.925313E-01,3.640352E-01,3.743937E+03,3.083999E+03,1.932091E-01,2.693020E-01
22:45:00,2.579723E+03,2.661252E+04,1.331503E-01,2.248109E+00,4.959951E+03,1.573558E+04,2.560038E-01,1.362462E+00,9.169178E+03,1.591238E+04,4.732596E-01,1.378579E+00,5.909480E+03,3.389340E+03,3.040022E-01,2.961740E-01,3.870550E+03,2.228196E+03,1.990252E-01,1.946201E-01,5.959759E+03,3.521873E+03,3.065164E-01,3.074230E-01,3.921568E+03,2.619126E+03,2.015802E-01,2.277863E-01,3.785389E+03,2.526126E+03,1.953587E-01,2.210186E-01,2.501601E+03,1.654257E+03,1.291038E-01,1.447360E-01,3.852257E+03,2.620725E+03,1.988097E-01,2.292953E-01,2.538778E+03,1.965861E+03,1.310224E-01,1.719972E-01,4.667502E+03,3.359479E+03,2.408719E-01,2.933197E-01,3.075463E+03,2.210333E+03,1.587119E-01,1.929004E-01,4.720154E+03,3.495621E+03,2.435891E-01,3.048648E-01,3.117623E+03,2.611560E+03,1.608876E-01,2.268857E-01
23:00:00,2.059649E+03,2.446341E+04,1.063071E-01,2.022133E+00,3.959439E+03,1.350774E+04,2.043632E-01,1.154597E+00,7.328093E+03,1.357905E+04,3.782335E-01,1.161868E+00,4.914653E+03,2.801723E+03,2.507057E-01,2.429644E-01,3.231320E+03,1.842795E+03,1.646334E-01,1.597192E-01,4.966405E+03,2.919429E+03,2.531817E-01,2.527768E-01,3.282061E+03,2.175559E+03,1.670763E-01,1.874540E-01,3.026456E+03,2.034711E+03,1.561912E-01,1.775707E-01,2.000066E+03,1.336118E+03,1.032203E-01,1.165413E-01,3.079919E+03,2.129273E+03,1.589504E-01,1.855119E-01,2.029806E+03,1.607093E+03,1.047551E-01,1.397420E-01,3.731162E+03,2.796623E+03,1.925509E-01,2.421616E-01,2.458533E+03,1.841122E+03,1.268747E-01,1.593314E-01,3.773259E+03,2.918540E+03,1.947234E-01,2.523004E-01,2.492261E+03,2.183561E+03,1.286153E-01,1.878153E-01
23:15:00,1.541667E+03,2.240400E+04,7.957188E-02,1.802616E+00,2.963244E+03,1.137671E+04,1.529454E-01,9.536426E-01,5.490520E+03,1.135907E+04,2.833887E-01,9.536007E-01,3.979218E+03,2.231222E+03,1.998009E-01,1.911167E-01,2.628679E+03,1.469411E+03,1.317127E-01,1.257688E-01,4.028614E+03,2.337536E+03,2.020831E-01,1.997419E-01,2.679000E+03,1.756778E+03,1.340371E-01,1.491067E-01,2.268473E+03,1.601841E+03,1.170727E-01,1.383621E-01,1.499153E+03,1.054155E+03,7.736898E-02,9.096948E-02,2.308548E+03,1.692606E+03,1.191410E-01,1.457073E-01,1.521457E+03,1.271121E+03,7.852004E-02,1.092257E-01,2.837501E+03,2.249195E+03,1.459656E-01,1.921640E-01,1.887088E+03,1.482732E+03,9.689018E-02,1.265759E-01,2.882063E+03,2.359649E+03,1.481263E-01,2.010998E-01,1.922838E+03,1.779022E+03,9.861951E-02,1.505881E-01
23:30:00,1.025752E+03,2.039496E+04,5.294336E-02,1.586783E+00,1.971313E+03,9.303360E+03,1.017477E-01,7.569175E-01,3.656586E+03,9.208619E+03,1.887317E-01,7.507426E-01,3.100134E+03,1.665692E+03,1.511726E-01,1.398231E-01,2.061831E+03,1.100327E+03,1.002382E-01,9.225499E-02,3.145737E+03,1.762741E+03,1.532034E-01,1.474155E-01,2.110745E+03,1.355110E+03,1.024044E-01,1.121908E-01,1.511418E+03,1.128740E+03,7.800220E-02,9.643030E-02,9.988488E+02,7.453427E+02,5.154903E-02,6.357899E-02,1.538121E+03,1.208319E+03,7.938031E-02,1.026633E-01,1.013717E+03,9.256141E+02,5.231636E-02,7.820415E-02,1.968691E+03,1.704762E+03,1.003915E-01,1.425044E-01,1.331864E+03,1.127157E+03,6.755418E-02,9.410394E-02,2.015044E+03,1.805876E+03,1.025040E-01,1.503923E-01,1.368989E+03,1.391097E+03,6.924257E-02,1.147094E-01
23:45:00,5.118741E+02,1.842488E+04,2.641996E-02,1.373817E+00,9.835854E+02,7.277797E+03,5.076696E-02,5.637167E-01,1.826390E+03,7.123097E+03,9.426761E-02,5.529351E-01,2.252559E+03,1.121885E+03,1.038227E-01,9.025096E-02,1.515304E+03,7.452369E+02,6.958831E-02,5.985409E-02,2.293684E+03,1.209519E+03,1.055748E-01,9.680636E-02,1.562653E+03,9.696258E+02,7.158992E-02,7.661934E-02,7.552686E+02,6.794435E+02,3.897836E-02,5.628199E-02,4.991363E+02,4.525028E+02,2.575965E-02,3.738515E-02,7.686132E+02,7.517506E+02,3.966707E-02,6.168499E-02,5.065700E+02,5.972902E+02,2.614329E-02,4.854295E-02,1.125090E+03,1.178581E+03,5.584647E-02,9.425074E-02,7.916440E+02,7.834028E+02,3.883145E-02,6.254717E-02,1.171562E+03,1.270201E+03,5.784365E-02,1.010875E-01,8.293974E+02,1.016961E+03,4.044882E-02,7.996242E-02
24:00:00,0.000000E+00,1.648814E+04,0.000000E+00,1.163315E+00,0.000000E+00,5.288896E+03,0.000000E+00,3.732508E-01,0.000000E+00,5.089335E+03,0.000000E+00,3.592203E-01,1.431920E+03,5.928154E+02,5.756710E-02,4.189673E-02,9.860858E+02,3.998938E+02,3.964156E-02,2.826074E-02,1.467998E+03,6.713764E+02,5.901778E-02,4.744687E-02,1.031740E+03,5.970182E+02,4.147336E-02,4.214228E-02,0.000000E+00,2.407661E+02,0.000000E+00,1.698170E-02,0.000000E+00,1.664682E+02,0.000000E+00,1.173915E-02,0.000000E+00,3.048960E+02,0.000000E+00,2.149864E-02,0.000000E+00,2.781754E+02,0.000000E+00,1.966640E-02,3.203665E+02,6.641301E+02,1.287942E-02,4.693788E-02,2.749834E+02,4.474973E+02,1.106555E-02,3.162317E-02,3.659203E+02,7.466037E+02,1.471972E-02,5.275655E-02,3.119344E+02,6.537783E+02,1.255439E-02,4.613385E-02
Peak,7.030648E+03,3.952274E+04,3.582907E-01,3.438103E+00,1.279849E+04,2.863882E+04,6.554639E-01,2.490010E+00,2.347205E+04,2.997963E+04,1.205104E+00,2.622986E+00,1.055615E+04,8.296715E+03,5.428644E-01,7.259066E-01,6.879264E+03,1.011544E+04,3.537889E-01,8.850068E-01,1.064953E+04,1.190766E+04,5.476741E-01,1.041833E+00,6.951742E+03,1.058459E+04,3.575221E-01,9.260685E-01,7.003242E+03,5.952227E+03,3.598984E-01,5.207774E-01,4.637292E+03,9.081962E+03,2.383344E-01,7.945848E-01,7.140640E+03,9.637832E+03,3.669759E-01,8.432341E-01,4.699457E+03,9.069470E+03,2.415369E-01,7.935009E-01,8.345229E+03,7.334972E+03,4.290146E-01,6.417589E-01,5.491238E+03,1.007755E+04,2.823141E-01,8.816856E-01,8.454886E+03,1.104712E+04,4.346625E-01,9.665391E-01,5.560618E+03,9.980999E+03,2.858880E-01,8.732567E-01

Peak Vol Flow (m3/s),,,3.052074E-01,2.928724E+00,,,5.583523E-01,2.121097E+00,,,1.026559E+00,2.234372E+00,,,4.624352E-01,6.183584E-01,,,3.013725E-01,7.538868E-01,,,4.665323E-01,8.874781E-01,,,3.045527E-01,7.888649E-01,,,3.065769E-01,4.436206E-01,,,2.030235E-01,6.768615E-01,,,3.126059E-01,7.183031E-01,,,2.057515E-01,6.759382E-01,,,3.654530E-01,5.466778E-01,,,2.404873E-01,7.510576E-01,,,3.702642E-01,8.233395E-01,,,2.435317E-01,7.438775E-01
