Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 03/13  18:00:00,140285503.351386,140285503.351386,15348167.6622234,34043992.0300911,69106004.4057846 
 03/13  19:00:00,158800705.053588,158800705.053588,6791184.,39455915.8435987,59822356.0541363 
 03/13  20:00:00,154411084.799262,154411084.799262,10967506.7479876,26303943.8957325,59822356.0541363 
 03/13  21:00:00,154699414.423657,154699414.423657,6791184.,26303943.8957325,55180531.8783121 
 03/13  22:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 03/13  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 03/13  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 03/14  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/14  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/14  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/14  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/14  05:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/14  06:00:00,117524239.794437,117524239.794437,6791184.,10829279.4087343,55180531.8783121 
 03/14  07:00:00,261013570.800214,261013570.800214,6791184.,37086756.8039483,95796493.4167736 
 03/14  08:00:00,326145281.291864,326145281.291864,6791184.,94059842.2950084,204227663.759169 
 03/14  09:00:00,300928762.510427,300928762.510428,6791184.,93124323.8539151,174055806.616312 
 03/14  10:00:00,327767872.464049,327767872.464049,15975716.0050382,93124323.8539151,167093070.352576 
 03/14  11:00:00,364489346.678914,364489346.678914,25895989.1271043,93124323.8539151,174055806.616312 
 03/14  12:00:00,384103122.360811,384103122.360811,31851445.961086,93124323.8539151,177667514.306075 
 03/14  13:00:00,393334152.335277,393334152.335277,31678254.9823531,93124323.8539151,179858086.836092 
 03/14  14:00:00,377200130.681403,377200130.681403,20500656.1487957,93124323.8539151,167093070.352576 
 03/14  15:00:00,363261257.390128,363261257.390128,15765760.5617741,93124323.8539151,167093070.352576 
 03/14  16:00:00,366511905.987726,366511905.987726,25542261.7346259,93124323.8539151,177537174.74818 
 03/14  17:00:00,284246984.285084,284246984.285084,15696068.1158343,52384589.8435952,140923939.573165 
 03/14  18:00:00,184901580.287999,184901580.287999,15352009.3719501,32811298.4283002,69106004.4057846 
 03/14  19:00:00,183677080.025968,183677080.025968,6791184.,39455915.8435987,59822356.0541363 
 03/14  20:00:00,166303731.26597,166303731.26597,10966733.2553512,26303943.8957325,59822356.0541363 
 03/14  21:00:00,157292280.961187,157292280.961187,6791184.,26303943.8957325,55180531.8783121 
 03/14  22:00:00,80271371.636263,80271371.6362629,6791184.,13151971.9478662,55180531.8783121 
 03/14  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 03/14  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 03/15  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/15  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/15  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/15  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/15  05:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/15  06:00:00,110904483.181552,110904483.181552,6791184.,10829279.4087343,55180531.8783121 
 03/15  07:00:00,226731707.405243,226731707.405243,6791184.,37826011.5334691,95796493.4167736 
 03/15  08:00:00,342124525.690936,342124525.690936,6791184.,95091334.1516396,204227663.759169 
 03/15  09:00:00,320323999.970432,320323999.970433,6791184.,93124323.8539151,174055806.616312 
 03/15  10:00:00,334626877.489872,334626877.489872,15974614.2520406,93124323.8539151,167093070.352576 
 03/15  11:00:00,353162059.299015,353162059.299015,25845742.2337323,93124323.8539151,174055806.616312 
 03/15  12:00:00,364644709.696285,364644709.696285,31845674.5925728,93124323.8539151,177667514.306075 
 03/15  13:00:00,379048979.262395,379048979.262395,31358045.9895178,93124323.8539151,179858086.836092 
 03/15  14:00:00,374538594.569658,374538594.569658,20771285.0225426,93124323.8539151,167093070.352576 
 03/15  15:00:00,368997332.717248,368997332.717248,15764352.0160034,93124323.8539151,167093070.352576 
 03/15  16:00:00,374040755.858293,374040755.858293,25538218.8810223,93124323.8539151,177537174.74818 
 03/15  17:00:00,286192979.772518,286192979.772518,15663753.1120233,51856579.3991099,140923939.573165 
 03/15  18:00:00,187639865.670153,187639865.670153,15346569.2111035,32899733.1347502,69106004.4057846 
 03/15  19:00:00,187227627.852035,187227627.852035,6791184.,39198832.5131183,59822356.0541363 
 03/15  20:00:00,174081744.752096,174081744.752096,10967071.1807029,26303943.8957325,59822356.0541363 
 03/15  21:00:00,162809081.032533,162809081.032533,6791184.,26303943.8957325,55180531.8783121 
 03/15  22:00:00,80271371.636263,80271371.636263,6791184.,13151971.9478662,55180531.8783121 
 03/15  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 03/15  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 03/16  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/16  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/16  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/16  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/16  05:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/16  06:00:00,98055178.9125393,98055178.9125393,6791184.,10829279.4087343,55180531.8783121 
 03/16  07:00:00,196785466.021395,196785466.021395,6791184.,37466613.7652071,95796493.4167736 
 03/16  08:00:00,318824923.659022,318824923.659022,6791184.,95444388.8396701,204227663.759169 
 03/16  09:00:00,283797696.149189,283797696.149189,6791184.,93124323.8539151,174055806.616312 
 03/16  10:00:00,276336897.764207,276336897.764208,15969294.8151146,93124323.8539151,167093070.352576 
 03/16  11:00:00,283775043.212403,283775043.212403,25841283.8760927,93124323.8539151,174055806.616312 
 03/16  12:00:00,300699830.487787,300699830.487788,31853154.6959646,93124323.8539151,177667514.306075 
 03/16  13:00:00,293519890.244132,293519890.244132,29592139.188059,93124323.8539151,179858086.836092 
 03/16  14:00:00,315512910.728102,315512910.728102,22372978.011457,93124323.8539151,167093070.352576 
 03/16  15:00:00,336152240.109069,336152240.109069,15762666.4810096,93124323.8539151,167093070.352576 
 03/16  16:00:00,329872452.060025,329872452.060025,25533378.0997081,93124323.8539151,177537174.74818 
 03/16  17:00:00,229229620.975946,229229620.975946,15640988.1119258,51952020.2641299,140923939.573165 
 03/16  18:00:00,117996309.203311,117996309.203311,15334581.8108984,33693384.4657134,69106004.4057846 
 03/16  19:00:00,123121083.619727,123121083.619727,6791184.,39198832.5131183,59822356.0541363 
 03/16  20:00:00,116818281.792928,116818281.792928,10969474.8986031,26303943.8957325,59822356.0541363 
 03/16  21:00:00,116104307.410591,116104307.410591,6791184.,26303943.8957325,55180531.8783121 
 03/16  22:00:00,80271371.636263,80271371.6362629,6791184.,13151971.9478662,55180531.8783121 
 03/16  23:00:00,73691760.4017255,73691760.4017255,6791184.,6575985.97393312,55180531.8783121 
 03/16  24:00:00,58551584.4007083,58551584.4007083,6791184.,4802369.72793237,44533202.0018108 
 03/17  01:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/17  02:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/17  03:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/17  04:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/17  05:00:00,57609860.1137362,57609860.1137362,6791184.,3861201.79133858,44533202.0018108 
 03/17  06:00:00,101899418.892349,101899418.892349,6791184.,10829279.4087343,55180531.8783121 
 03/17  07:00:00,217685063.110841,217685063.110841,6791184.,38706161.9618287,95796493.4167736 
 03/17  08:00:00,329213999.574638,329213999.574638,6791184.,99051909.4021123,204227663.759169 
 03/17  09:00:00,287453636.570881,287453636.570881,6791184.,93887683.4807648,174055806.616312 
 03/17  10:00:00,277279886.877891,277279886.877891,15970713.0687825,93124323.8539151,167093070.352576 
