Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 07/02  11:00:00,395750214.5891826,395750214.5891826,11392556.01905708,93124323.85391507,174055806.61631219 
 07/02  12:00:00,393262263.538869,393262263.538869,28906697.683581547,93124323.85391507,177667514.30607478 
 07/02  13:00:00,435001259.4199195,435001259.41991946,22780191.703024705,93124323.85391507,179858086.8360924 
 07/02  14:00:00,453965967.35757926,453965967.35757926,19968486.489251526,93124323.85391507,167093070.35257594 
 07/02  15:00:00,455212279.6398594,455212279.63985946,15534756.256186706,93124323.85391507,167093070.35257594 
 07/02  16:00:00,460590874.1716284,460590874.17162838,20444369.73134022,93124323.85391507,177537174.74818034 
 07/02  17:00:00,340874951.95985236,340874951.95985236,11046210.880704508,51735735.47439728,140923939.57316489 
 07/02  18:00:00,215567184.17050643,215567184.17050646,10977677.763689844,31041441.284638365,69106004.40578464 
 07/02  19:00:00,195705565.35554678,195705565.3555468,6791184.0,31515175.823303485,59822356.05413629 
 07/02  20:00:00,175201553.81015796,175201553.81015796,10917760.058350346,25038636.921326918,59822356.05413629 
 07/02  21:00:00,166517494.68450723,166517494.68450723,6791184.0,26303943.895732467,55180531.87831212 
 07/02  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/02  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/02  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/03  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/03  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/03  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/03  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/03  05:00:00,55487075.11373618,55487075.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/03  06:00:00,77515444.45073052,77515444.4507305,6791184.0,8940070.17026987,55180531.87831212 
 07/03  07:00:00,162287876.0974923,162287876.09749235,6791184.0,31053524.884430559,95796493.41677365 
 07/03  08:00:00,390559297.08763626,390559297.08763626,6791184.0,93124323.85391507,204227663.7591693 
 07/03  09:00:00,377418064.7568381,377418064.7568381,6791184.0,93124323.85391507,174055806.61631219 
 07/03  10:00:00,386790238.5277759,386790238.5277759,6791184.0,93124323.85391507,167093070.35257594 
 07/03  11:00:00,407720317.23792907,407720317.23792907,15995558.967902424,93124323.85391507,174055806.61631219 
 07/03  12:00:00,415925159.65638998,415925159.65638998,25933505.94850872,93124323.85391507,177667514.30607478 
 07/03  13:00:00,435025098.0207902,435025098.0207902,25721391.542736815,93124323.85391507,179858086.8360924 
 07/03  14:00:00,426550960.9866911,426550960.9866911,15560317.512117736,93124323.85391507,167093070.35257594 
 07/03  15:00:00,441701843.11773589,441701843.11773589,15536737.951702245,93124323.85391507,167093070.35257594 
 07/03  16:00:00,460369765.0629161,460369765.0629161,20429198.73628965,93124323.85391507,177537174.74818034 
 07/03  17:00:00,340658926.5054627,340658926.5054627,15345036.75645531,51735735.47439728,140923939.57316489 
 07/03  18:00:00,211772626.46964259,211772626.46964259,6791184.0,31041441.284638365,69106004.40578464 
 07/03  19:00:00,198480402.06505765,198480402.06505765,7397021.611970484,31515175.823303485,59822356.05413629 
 07/03  20:00:00,176967016.6679809,176967016.6679809,10293536.118193672,25131182.776453578,59822356.05413629 
 07/03  21:00:00,170202616.53867594,170202616.53867594,6791184.0,26303943.895732467,55180531.87831212 
 07/03  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/03  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/03  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/04  01:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/04  02:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/04  03:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/04  04:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/04  05:00:00,44236450.70955594,44236450.70955594,6791184.0,3861201.791338584,33399901.5013581 
 07/04  06:00:00,47050380.57139371,47050380.5713937,6791184.0,4952685.309052257,41385398.90873409 
 07/04  07:00:00,74327429.80115627,74327429.80115626,6791184.0,5179615.347335821,41385398.90873409 
 07/04  08:00:00,111992837.94700398,111992837.94700398,6791184.0,5173573.547439723,41385398.90873409 
 07/04  09:00:00,110378616.63794498,110378616.63794498,6791184.0,5173573.547439723,41385398.90873409 
 07/04  10:00:00,103039840.20878132,103039840.2087813,6791184.0,5173573.547439723,41385398.90873409 
 07/04  11:00:00,120569305.39172441,120569305.39172441,6791184.0,5173573.547439723,41385398.90873409 
 07/04  12:00:00,102835011.18657878,102835011.18657878,6791184.0,5173573.547439723,41385398.90873409 
 07/04  13:00:00,98353818.88170587,98353818.88170585,6791184.0,5173573.547439723,41385398.90873409 
 07/04  14:00:00,107799642.49089225,107799642.49089225,6791184.0,5173573.547439723,41385398.90873409 
 07/04  15:00:00,103212829.45970853,103212829.45970853,6791184.0,5173573.547439723,41385398.90873409 
 07/04  16:00:00,112174698.32470443,112174698.32470441,6791184.0,5173573.547439723,41385398.90873409 
 07/04  17:00:00,111570993.35261704,111570993.35261703,6791184.0,5173573.547439723,41385398.90873409 
 07/04  18:00:00,55182140.44284149,55182140.4428415,6791184.0,4343235.864706293,33399901.5013581 
 07/04  19:00:00,53693689.75343708,53693689.75343708,6791184.0,3844743.741029627,33399901.5013581 
 07/04  20:00:00,40627226.35705496,40627226.35705496,6791184.0,3861201.791338584,33399901.5013581 
 07/04  21:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/04  22:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/04  23:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/04  24:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/05  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/05  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/05  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/05  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/05  05:00:00,55487075.11373618,55487075.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/05  06:00:00,145121786.44351334,145121786.44351334,6791184.0,9461594.132078944,55180531.87831212 
 07/05  07:00:00,207053197.8950875,207053197.8950875,6791184.0,31358238.039180656,95796493.41677365 
 07/05  08:00:00,411199940.8612987,411199940.8612987,6791184.0,93124323.85391507,204227663.7591693 
 07/05  09:00:00,408682387.588678,408682387.588678,6791184.0,93124323.85391507,174055806.61631219 
 07/05  10:00:00,447489231.1063679,447489231.1063679,6791184.0,93124323.85391507,167093070.35257594 
 07/05  11:00:00,479858792.4347212,479858792.4347211,11388261.05643022,93124323.85391507,174055806.61631219 
 07/05  12:00:00,477460454.0511334,477460454.05113336,25927411.727481884,93124323.85391507,177667514.30607478 
 07/05  13:00:00,487288249.905484,487288249.9054839,25712505.252623857,93124323.85391507,179858086.8360924 
 07/05  14:00:00,469582142.9816272,469582142.98162719,15566887.930035113,93124323.85391507,167093070.35257594 
 07/05  15:00:00,488949058.5463239,488949058.54632386,17981284.191645288,93124323.85391507,167093070.35257594 
 07/05  16:00:00,525582082.1785816,525582082.1785816,21174702.741061376,93124323.85391507,177537174.74818034 
 07/05  17:00:00,389461572.0273856,389461572.02738568,12213245.363127236,51735735.47439728,140923939.57316489 
 07/05  18:00:00,233495170.16795809,233495170.16795806,10990844.454442356,31422515.85087426,69106004.40578464 
 07/05  19:00:00,218973669.46470905,218973669.46470905,6791184.0,32567145.920741667,59822356.05413629 
 07/05  20:00:00,199159353.85321159,199159353.85321159,6791184.0,25961161.763444246,59822356.05413629 
 07/05  21:00:00,187134716.89705438,187134716.89705438,6791184.0,26303943.895732467,55180531.87831212 
 07/05  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/05  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/05  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/06  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/06  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/06  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/06  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/06  05:00:00,55487075.11373618,55487075.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/06  06:00:00,77423180.58593866,77423180.58593863,6791184.0,8948125.903464664,55180531.87831212 
 07/06  07:00:00,155800237.37209333,155800237.37209333,6791184.0,31053524.884430559,95796493.41677365 
 07/06  08:00:00,350145719.31217107,350145719.3121711,6791184.0,93124323.85391507,204227663.7591693 
 07/06  09:00:00,342955548.521747,342955548.521747,6791184.0,93124323.85391507,174055806.61631219 
 07/06  10:00:00,345814734.90851059,345814734.90851059,6791184.0,93124323.85391507,167093070.35257594 
 07/06  11:00:00,361567840.5206096,361567840.5206096,15989480.758316841,93124323.85391507,174055806.61631219 
 07/06  12:00:00,362342845.8655737,362342845.8655737,26858124.226961934,93124323.85391507,177667514.30607478 
 07/06  13:00:00,375959835.01532027,375959835.0153202,24763044.52638741,93124323.85391507,179858086.8360924 
 07/06  14:00:00,368086418.2704512,368086418.2704511,17349731.095067439,93124323.85391507,167093070.35257594 
 07/06  15:00:00,375433671.1585047,375433671.1585048,17444217.484534105,93124323.85391507,167093070.35257594 
 07/06  16:00:00,392720140.911904,392720140.91190388,20874831.087458586,93124323.85391507,177537174.74818034 
 07/06  17:00:00,291883919.8452272,291883919.8452272,11291475.171314832,51735735.47439728,140923939.57316489 
 07/06  18:00:00,186533905.350628,186533905.35062803,10989866.940594012,31041441.284638365,69106004.40578464 
 07/06  19:00:00,169923603.4960019,169923603.49600197,6791184.0,31515175.823303485,59822356.05413629 
 07/06  20:00:00,149368797.20263575,149368797.20263575,6791184.0,25131182.776453578,59822356.05413629 
 07/06  21:00:00,151094822.41264547,151094822.41264547,6791184.0,26303943.895732467,55180531.87831212 
 07/06  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/06  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/06  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
 07/07  01:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/07  02:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/07  03:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/07  04:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/07  05:00:00,44236450.70955594,44236450.70955594,6791184.0,3861201.791338584,33399901.5013581 
 07/07  06:00:00,77349269.10094133,77349269.10094133,6791184.0,8967214.076468662,55180531.87831212 
 07/07  07:00:00,102861332.43213198,102861332.43213198,6791184.0,10359230.694671642,73747828.58160882 
 07/07  08:00:00,162825079.13117434,162825079.13117434,6791184.0,31041441.284638365,85222049.46327476 
 07/07  09:00:00,193163184.76939199,193163184.76939199,6791184.0,31041441.284638365,93345241.77096707 
 07/07  10:00:00,196744840.13927467,196744840.13927473,6791184.0,31041441.284638365,89863873.63909894 
 07/07  11:00:00,208242527.6106615,208242527.61066155,6791184.0,31041441.284638365,97987065.94679125 
 07/07  12:00:00,172192115.20858843,172192115.20858843,6791184.0,15520720.642319182,72652542.31660003 
 07/07  13:00:00,167664717.08651475,167664717.08651475,6791184.0,15520720.642319182,63368893.96495168 
 07/07  14:00:00,161511031.39945505,161511031.39945505,6791184.0,15520720.642319182,57566613.74517146 
 07/07  15:00:00,159037390.5398452,159037390.53984524,6791184.0,15520720.642319182,52924789.569347288 
 07/07  16:00:00,154749395.5496179,154749395.5496179,6791184.0,15520720.642319182,54085245.61330333 
 07/07  17:00:00,132187772.85647124,132187772.85647123,6791184.0,5173573.547439723,48348135.17247035 
 07/07  18:00:00,47271447.37041931,47271447.37041931,6791184.0,5173573.547439723,41385398.90873409 
 07/07  19:00:00,62566443.098559457,62566443.098559457,6791184.0,4363611.526722093,33399901.5013581 
 07/07  20:00:00,40682027.06793532,40682027.06793532,6791184.0,3915992.2891157839,33399901.5013581 
 07/07  21:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/07  22:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/07  23:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/07  24:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/08  01:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/08  02:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/08  03:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/08  04:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/08  05:00:00,44236450.70955594,44236450.70955594,6791184.0,3861201.791338584,33399901.5013581 
 07/08  06:00:00,47311215.234144348,47311215.234144348,6791184.0,5213447.289956795,41385398.90873409 
 07/08  07:00:00,47330320.13751346,47330320.13751346,6791184.0,5232414.806426206,41385398.90873409 
 07/08  08:00:00,47273463.85309526,47273463.85309526,6791184.0,5175587.480738423,41385398.90873409 
 07/08  09:00:00,47271447.37041931,47271447.37041931,6791184.0,5173573.547439723,41385398.90873409 
 07/08  10:00:00,104322197.83067101,104322197.830671,6791184.0,5173573.547439723,41385398.90873409 
 07/08  11:00:00,57403418.21230902,57403418.21230902,6791184.0,5173573.547439723,41385398.90873409 
 07/08  12:00:00,47271447.37041931,47271447.37041931,6791184.0,5173573.547439723,41385398.90873409 
 07/08  13:00:00,87734145.05874458,87734145.05874457,6791184.0,5173573.547439723,41385398.90873409 
 07/08  14:00:00,100638299.56354764,100638299.56354766,6791184.0,5173573.547439723,41385398.90873409 
 07/08  15:00:00,122568152.47926112,122568152.47926113,6791184.0,5173573.547439723,41385398.90873409 
 07/08  16:00:00,135743698.55264575,135743698.55264575,6791184.0,5173573.547439723,41385398.90873409 
 07/08  17:00:00,113051625.57741097,113051625.57741097,6791184.0,5173573.547439723,41385398.90873409 
 07/08  18:00:00,118920533.82714069,118920533.82714069,6791184.0,4327390.076291774,33399901.5013581 
 07/08  19:00:00,125429025.90695885,125429025.90695887,6791184.0,3822276.029414621,33399901.5013581 
 07/08  20:00:00,99044964.15934968,99044964.15934968,6791184.0,3906140.420754135,33399901.5013581 
 07/08  21:00:00,64682548.93638699,64682548.93638699,6791184.0,3861201.791338584,33399901.5013581 
 07/08  22:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/08  23:00:00,48904615.70955594,48904615.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/08  24:00:00,46359235.70955594,46359235.70955593,6791184.0,3861201.791338584,33399901.5013581 
 07/09  01:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/09  02:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/09  03:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/09  04:00:00,57609860.11373618,57609860.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/09  05:00:00,55487075.11373618,55487075.11373618,6791184.0,3861201.791338584,44533202.00181078 
 07/09  06:00:00,108384200.62361841,108384200.6236184,6791184.0,9004749.366278593,55180531.87831212 
 07/09  07:00:00,192108162.69535686,192108162.6953569,6791184.0,31077692.08401494,95796493.41677365 
 07/09  08:00:00,417661433.85159978,417661433.85159978,6791184.0,93124323.85391507,204227663.7591693 
 07/09  09:00:00,405029929.44890698,405029929.44890698,6791184.0,93124323.85391507,174055806.61631219 
 07/09  10:00:00,410851377.4977407,410851377.4977407,6791184.0,93124323.85391507,167093070.35257594 
 07/09  11:00:00,438855756.8001262,438855756.8001262,11384890.802547902,93124323.85391507,174055806.61631219 
 07/09  12:00:00,440130647.4259819,440130647.4259819,25898548.29724001,93124323.85391507,177667514.30607478 
 07/09  13:00:00,451643242.3965202,451643242.39652028,25686429.055733928,93124323.85391507,179858086.8360924 
 07/09  14:00:00,439131654.918049,439131654.918049,15571216.365965845,93124323.85391507,167093070.35257594 
 07/09  15:00:00,439268767.13066747,439268767.1306673,15513594.753220536,93124323.85391507,167093070.35257594 
 07/09  16:00:00,447380377.6311631,447380377.6311631,20410439.631053654,93124323.85391507,177537174.74818034 
 07/09  17:00:00,319676366.49351039,319676366.49351039,15321312.379376188,51735735.47439728,140923939.57316489 
 07/09  18:00:00,198307295.24028308,198307295.24028308,7312105.51528932,31089778.854523429,69106004.40578464 
 07/09  19:00:00,187730126.76147706,187730126.76147706,10366069.276400742,31368408.77520661,59822356.05413629 
 07/09  20:00:00,182317945.07177914,182317945.07177917,6791184.0,25169359.122461574,59822356.05413629 
 07/09  21:00:00,174898121.23655463,174898121.23655463,6791184.0,26303943.895732467,55180531.87831212 
 07/09  22:00:00,80271371.63626296,80271371.63626296,6791184.0,13151971.947866233,55180531.87831212 
 07/09  23:00:00,73691760.40172555,73691760.40172553,6791184.0,6575985.9739331169,55180531.87831212 
 07/09  24:00:00,58551584.40070834,58551584.40070834,6791184.0,4802369.727932371,44533202.00181078 
