Time,CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:BUFFALO.NIAGARA.INTL.AP_NY_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
07:30:00,2.545570E+03,3.203674E+04,1.239784E-01,2.524871E+00,6.963854E+03,2.115975E+04,3.378827E-01,1.679986E+00,1.834136E+04,2.044178E+04,8.810103E-01,1.624943E+00,9.969894E+03,4.984045E+03,4.766728E-01,3.981797E-01,6.525165E+03,6.795495E+03,3.119598E-01,5.459110E-01,1.006813E+04,4.196111E+03,4.813698E-01,3.372210E-01,6.602425E+03,2.766615E+03,3.156523E-01,2.221105E-01,5.951519E+03,3.826755E+03,2.853086E-01,3.061708E-01,3.979183E+03,6.025254E+03,1.907551E-01,4.851642E-01,6.099501E+03,3.089080E+03,2.923990E-01,2.488168E-01,4.044843E+03,2.043861E+03,1.938981E-01,1.644844E-01,7.355487E+03,5.187588E+03,3.522122E-01,4.137783E-01,4.883119E+03,6.950243E+03,2.337944E-01,5.577664E-01,7.474233E+03,4.386177E+03,3.578835E-01,3.518308E-01,4.957459E+03,2.890899E+03,2.373462E-01,2.316498E-01 
07:45:00,3.783560E+03,3.444827E+04,1.878763E-01,2.781951E+00,8.862498E+03,2.366883E+04,4.358796E-01,1.921149E+00,2.030839E+04,2.302624E+04,9.924423E-01,1.871027E+00,1.033811E+04,5.694703E+03,5.039425E-01,4.640501E-01,6.757946E+03,7.921530E+03,3.294128E-01,6.488709E-01,1.043788E+04,4.946163E+03,5.088023E-01,4.052515E-01,6.836327E+03,3.240210E+03,3.332328E-01,2.652784E-01,6.380330E+03,4.439443E+03,3.116853E-01,3.620872E-01,4.254906E+03,7.096469E+03,2.078469E-01,5.823033E-01,6.531877E+03,3.738292E+03,3.190727E-01,3.066950E-01,4.321977E+03,2.455713E+03,2.111192E-01,2.013456E-01,7.772221E+03,5.876533E+03,3.793679E-01,4.782531E-01,5.147354E+03,8.062453E+03,2.512206E-01,6.598962E-01,7.891658E+03,5.116080E+03,3.851836E-01,4.185748E-01,5.222781E+03,3.351416E+03,2.548952E-01,2.739861E-01 
08:00:00,4.643073E+03,3.683927E+04,2.322393E-01,3.035005E+00,1.045579E+04,2.604861E+04,5.181163E-01,2.150530E+00,2.233654E+04,2.549762E+04,1.104097E+00,2.106791E+00,1.070731E+04,6.349072E+03,5.306015E-01,5.254051E-01,6.990316E+03,8.969988E+03,3.464248E-01,7.465288E-01,1.080773E+04,5.666877E+03,5.355845E-01,4.708292E-01,7.069646E+03,3.697234E+03,3.503644E-01,3.070104E-01,6.823644E+03,4.983046E+03,3.381432E-01,4.124855E-01,4.538558E+03,8.095352E+03,2.249254E-01,6.744558E-01,6.978474E+03,4.349824E+03,3.458139E-01,3.614930E-01,4.606759E+03,2.842120E+03,2.283144E-01,2.361075E-01,8.195658E+03,6.504606E+03,4.062407E-01,5.378162E-01,5.415548E+03,9.093859E+03,2.684458E-01,7.564446E-01,8.316174E+03,5.816950E+03,4.122163E-01,4.828191E-01,5.492112E+03,3.794425E+03,2.722450E-01,3.147754E-01 
08:15:00,5.102877E+03,3.875099E+04,2.575982E-01,3.253281E+00,1.038472E+04,2.801365E+04,5.245784E-01,2.349701E+00,2.179468E+04,2.757874E+04,1.096572E+00,2.314441E+00,1.052409E+04,6.887256E+03,5.288251E-01,5.785447E-01,6.870209E+03,9.872399E+03,3.452096E-01,8.340843E-01,1.062272E+04,6.300641E+03,5.337754E-01,5.304752E-01,6.949429E+03,4.088618E+03,3.491872E-01,3.441257E-01,6.760040E+03,5.442251E+03,3.401307E-01,4.568522E-01,4.492406E+03,8.961261E+03,2.260085E-01,7.573788E-01,6.906228E+03,4.886696E+03,3.474667E-01,4.111889E-01,4.560994E+03,3.174836E+03,2.294528E-01,2.670644E-01,8.119822E+03,7.014791E+03,4.083601E-01,5.889578E-01,5.363038E+03,9.977420E+03,2.696927E-01,8.427060E-01,8.238367E+03,6.425645E+03,4.143077E-01,5.406824E-01,5.439400E+03,4.169647E+03,2.735266E-01,3.507434E-01 
08:30:00,5.917332E+03,3.860480E+04,2.996356E-01,3.298311E+00,1.189180E+04,2.781577E+04,6.023652E-01,2.377889E+00,2.308889E+04,2.754940E+04,1.168469E+00,2.356085E+00,1.071426E+04,6.915848E+03,5.424841E-01,5.914443E-01,6.986277E+03,1.030147E+04,3.537311E-01,8.823609E-01,1.081216E+04,6.483538E+03,5.474417E-01,5.554363E-01,7.065629E+03,4.176282E+03,3.577503E-01,3.576552E-01,7.057304E+03,5.467046E+03,3.574594E-01,4.675905E-01,4.674482E+03,9.381237E+03,2.367681E-01,8.037534E-01,7.201019E+03,5.055134E+03,3.647380E-01,4.333444E-01,4.742753E+03,3.252526E+03,2.402273E-01,2.786975E-01,8.391615E+03,7.002231E+03,4.250296E-01,5.985832E-01,5.529037E+03,1.038096E+04,2.800418E-01,8.889800E-01,8.508153E+03,6.570184E+03,4.309302E-01,5.626068E-01,5.605041E+03,4.233089E+03,2.838922E-01,3.623592E-01 
08:45:00,6.535840E+03,3.975439E+04,3.321477E-01,3.425435E+00,1.230843E+04,2.897869E+04,6.273811E-01,2.496426E+00,2.314834E+04,2.888370E+04,1.180769E+00,2.488853E+00,1.071540E+04,7.218320E+03,5.469814E-01,6.222549E-01,6.984559E+03,1.082116E+04,3.565414E-01,9.342865E-01,1.081303E+04,6.943761E+03,5.519677E-01,5.991565E-01,7.064194E+03,4.425760E+03,3.606094E-01,3.817907E-01,7.121821E+03,5.746515E+03,3.635531E-01,4.951382E-01,4.713148E+03,9.877266E+03,2.406022E-01,8.528547E-01,7.265409E+03,5.500678E+03,3.708865E-01,4.745184E-01,4.781844E+03,3.491544E+03,2.441120E-01,3.011019E-01,8.451849E+03,7.265555E+03,4.314781E-01,6.261616E-01,5.565031E+03,1.087485E+04,2.841070E-01,9.387933E-01,8.567928E+03,6.991516E+03,4.374055E-01,6.031237E-01,5.641507E+03,4.457365E+03,2.880137E-01,3.844188E-01 
09:00:00,7.139317E+03,4.002960E+04,3.639006E-01,3.482156E+00,1.297243E+04,2.925238E+04,6.644317E-01,2.543375E+00,2.360596E+04,2.932247E+04,1.212003E+00,2.549712E+00,1.079970E+04,7.361725E+03,5.554097E-01,6.403585E-01,7.036366E+03,1.115575E+04,3.618809E-01,9.713019E-01,1.089705E+04,7.246431E+03,5.604236E-01,6.305278E-01,7.116333E+03,4.560576E+03,3.659999E-01,3.967684E-01,7.266528E+03,5.842917E+03,3.734618E-01,5.080172E-01,4.802769E+03,1.018316E+04,2.468589E-01,8.866126E-01,7.409297E+03,5.759439E+03,3.808159E-01,5.009654E-01,4.871733E+03,3.596993E+03,2.504116E-01,3.128089E-01,8.591293E+03,7.368836E+03,4.416896E-01,6.409133E-01,5.651335E+03,1.118214E+04,2.905608E-01,9.735470E-01,8.706536E+03,7.257456E+03,4.476252E-01,6.314259E-01,5.728074E+03,4.568232E+03,2.945137E-01,3.973953E-01 
09:15:00,6.231419E+03,3.913187E+04,3.216296E-01,3.423613E+00,1.197911E+04,2.836529E+04,6.182921E-01,2.481686E+00,2.214588E+04,2.862300E+04,1.143042E+00,2.504239E+00,1.037417E+04,7.236354E+03,5.354299E-01,6.331322E-01,6.760318E+03,1.117308E+04,3.489121E-01,9.774586E-01,1.046990E+04,7.309354E+03,5.403711E-01,6.395303E-01,6.839996E+03,4.518282E+03,3.530245E-01,3.953234E-01,6.954392E+03,5.697619E+03,3.589284E-01,4.985067E-01,4.597781E+03,1.017909E+04,2.373002E-01,8.905100E-01,7.094648E+03,5.811104E+03,3.661679E-01,5.084461E-01,4.666279E+03,3.545683E+03,2.408358E-01,3.102288E-01,8.251247E+03,7.199472E+03,4.258608E-01,6.298976E-01,5.428784E+03,1.116958E+04,2.801887E-01,9.771423E-01,8.364213E+03,7.278446E+03,4.316914E-01,6.368174E-01,5.505104E+03,4.498624E+03,2.841279E-01,3.935983E-01 
09:30:00,6.827372E+03,3.916432E+04,3.523892E-01,3.426552E+00,1.230835E+04,2.840712E+04,6.352853E-01,2.485387E+00,2.203899E+04,2.885562E+04,1.137524E+00,2.524632E+00,1.024950E+04,7.320043E+03,5.289943E-01,6.404639E-01,6.675083E+03,1.123845E+04,3.445120E-01,9.832500E-01,1.034410E+04,7.596462E+03,5.338769E-01,6.646577E-01,6.754572E+03,4.594228E+03,3.486146E-01,4.019728E-01,6.916540E+03,5.751980E+03,3.569750E-01,5.032671E-01,4.566982E+03,1.021850E+04,2.357107E-01,8.940124E-01,7.054900E+03,6.074396E+03,3.641166E-01,5.314855E-01,4.635171E+03,3.604884E+03,2.392303E-01,3.154102E-01,8.194305E+03,7.238872E+03,4.229214E-01,6.333553E-01,5.386020E+03,1.120421E+04,2.779812E-01,9.802475E-01,8.305573E+03,7.523215E+03,4.286644E-01,6.582412E-01,5.462064E+03,4.546957E+03,2.819061E-01,3.978323E-01 
09:45:00,6.324526E+03,3.880540E+04,3.264352E-01,3.395169E+00,1.180111E+04,2.803795E+04,6.091045E-01,2.453095E+00,2.127929E+04,2.868450E+04,1.098313E+00,2.509668E+00,1.001904E+04,7.348972E+03,5.170997E-01,6.429941E-01,6.524683E+03,1.119812E+04,3.367497E-01,9.797401E-01,1.011282E+04,7.848585E+03,5.219400E-01,6.867150E-01,6.604076E+03,4.625981E+03,3.408473E-01,4.047495E-01,6.753024E+03,5.743228E+03,3.485374E-01,5.024992E-01,4.458541E+03,1.014754E+04,2.301148E-01,8.878170E-01,6.889967E+03,6.293089E+03,3.556057E-01,5.506169E-01,4.526569E+03,3.613848E+03,2.336261E-01,3.161925E-01,8.018246E+03,7.222362E+03,4.138358E-01,6.319107E-01,5.269750E+03,1.113193E+04,2.719809E-01,9.739429E-01,8.128211E+03,7.731813E+03,4.195114E-01,6.764913E-01,5.345648E+03,4.550385E+03,2.758982E-01,3.981314E-01 
10:00:00,6.189859E+03,3.860199E+04,3.194845E-01,3.377375E+00,1.158314E+04,2.783179E+04,5.978545E-01,2.435059E+00,2.079609E+04,2.868508E+04,1.073373E+00,2.509719E+00,9.861100E+03,7.426860E+03,5.089490E-01,6.498058E-01,6.421152E+03,1.111636E+04,3.314066E-01,9.725897E-01,9.954055E+03,8.182704E+03,5.137466E-01,7.159443E-01,6.500470E+03,4.684804E+03,3.355004E-01,4.098936E-01,6.653854E+03,5.781646E+03,3.434210E-01,5.058571E-01,4.391840E+03,1.003338E+04,2.266734E-01,8.778293E-01,6.789413E+03,6.590615E+03,3.504179E-01,5.766441E-01,4.459736E+03,3.648078E+03,2.301778E-01,3.191846E-01,7.908583E+03,7.253052E+03,4.081773E-01,6.345937E-01,5.196491E+03,1.101680E+04,2.682007E-01,9.638739E-01,8.017277E+03,8.020534E+03,4.137873E-01,7.017496E-01,5.272270E+03,4.579738E+03,2.721119E-01,4.006976E-01 
10:15:00,6.062323E+03,3.844679E+04,3.129018E-01,3.363798E+00,1.139701E+04,2.767180E+04,5.882474E-01,2.421063E+00,2.038272E+04,2.873870E+04,1.052038E+00,2.514413E+00,9.729020E+03,7.518313E+03,5.021323E-01,6.578060E-01,6.334719E+03,1.098016E+04,3.269458E-01,9.606735E-01,9.821209E+03,8.562372E+03,5.068904E-01,7.491611E-01,6.413976E+03,4.752075E+03,3.310364E-01,4.157780E-01,6.572862E+03,5.831171E+03,3.392421E-01,5.101885E-01,4.337421E+03,9.863226E+03,2.238653E-01,8.629414E-01,6.707155E+03,6.929694E+03,3.461735E-01,6.063092E-01,4.405206E+03,3.688808E+03,2.273640E-01,3.227467E-01,7.818697E+03,7.295869E+03,4.035389E-01,6.383391E-01,5.136511E+03,1.084622E+04,2.651055E-01,9.489497E-01,7.926230E+03,8.353061E+03,4.090889E-01,7.308424E-01,5.212192E+03,4.616585E+03,2.690116E-01,4.039205E-01 
10:30:00,5.954468E+03,3.831862E+04,3.073350E-01,3.352586E+00,1.123608E+04,2.753844E+04,5.799410E-01,2.409398E+00,2.001946E+04,2.882433E+04,1.033288E+00,2.521907E+00,9.615350E+03,7.616027E+03,4.962656E-01,6.663550E-01,6.260461E+03,1.078531E+04,3.231132E-01,9.436246E-01,9.706816E+03,8.972678E+03,5.009864E-01,7.850598E-01,6.339664E+03,4.823776E+03,3.272010E-01,4.220509E-01,6.503907E+03,5.885235E+03,3.356838E-01,5.149181E-01,4.291176E+03,9.633686E+03,2.214789E-01,8.428580E-01,6.637026E+03,7.296322E+03,3.425546E-01,6.383858E-01,4.358858E+03,3.732606E+03,2.249722E-01,3.265781E-01,7.741850E+03,7.343759E+03,3.995730E-01,6.425290E-01,5.085326E+03,1.061632E+04,2.624639E-01,9.288344E-01,7.848306E+03,8.714621E+03,4.050674E-01,7.624762E-01,5.160915E+03,4.657075E+03,2.663652E-01,4.074628E-01 
10:45:00,5.860652E+03,3.820902E+04,3.024928E-01,3.342999E+00,1.109305E+04,2.742348E+04,5.725585E-01,2.399341E+00,1.969549E+04,2.893195E+04,1.016567E+00,2.531324E+00,9.515465E+03,7.716427E+03,4.911103E-01,6.751393E-01,6.195302E+03,1.053197E+04,3.197502E-01,9.214585E-01,9.606233E+03,9.401559E+03,4.957950E-01,8.225839E-01,6.274452E+03,4.897640E+03,3.238352E-01,4.285135E-01,6.443926E+03,5.940757E+03,3.325884E-01,5.197758E-01,4.251027E+03,9.345746E+03,2.194069E-01,8.176652E-01,6.575954E+03,7.679234E+03,3.394028E-01,6.718874E-01,4.318615E+03,3.777617E+03,2.228953E-01,3.305160E-01,7.674622E+03,7.393493E+03,3.961033E-01,6.468805E-01,5.040633E+03,1.032762E+04,2.601573E-01,9.035757E-01,7.780077E+03,9.093467E+03,4.015461E-01,7.956228E-01,5.116136E+03,4.699180E+03,2.640541E-01,4.111467E-01 
11:00:00,5.776949E+03,3.811219E+04,2.981725E-01,3.334528E+00,1.096284E+04,2.732126E+04,5.658378E-01,2.390399E+00,1.940265E+04,2.905369E+04,1.001452E+00,2.541976E+00,9.426427E+03,7.816912E+03,4.865148E-01,6.839310E-01,6.137289E+03,1.022299E+04,3.167559E-01,8.944249E-01,9.516518E+03,9.837795E+03,4.911646E-01,8.607512E-01,6.216386E+03,4.971942E+03,3.208382E-01,4.350143E-01,6.390637E+03,5.995648E+03,3.298381E-01,5.245782E-01,4.215422E+03,9.002654E+03,2.175693E-01,7.876472E-01,6.521642E+03,8.068016E+03,3.365998E-01,7.059025E-01,4.282924E+03,3.822524E+03,2.210532E-01,3.344449E-01,7.614486E+03,7.442925E+03,3.929996E-01,6.512054E-01,5.000729E+03,9.983505E+03,2.580977E-01,8.734678E-01,7.719006E+03,9.478836E+03,3.983941E-01,8.293396E-01,5.076155E+03,4.741468E+03,2.619906E-01,4.148466E-01 
11:15:00,5.700721E+03,3.802402E+04,2.942380E-01,3.326815E+00,1.084208E+04,2.722779E+04,5.596051E-01,2.382222E+00,1.913499E+04,2.918360E+04,9.876367E-01,2.553344E+00,9.345986E+03,7.915042E+03,4.823630E-01,6.925165E-01,6.084924E+03,9.863109E+03,3.140532E-01,8.629378E-01,9.435418E+03,1.027019E+04,4.869788E-01,8.985824E-01,6.163973E+03,5.044959E+03,3.181331E-01,4.414026E-01,6.342432E+03,6.047973E+03,3.273503E-01,5.291562E-01,4.183269E+03,8.609718E+03,2.159098E-01,7.532684E-01,6.472474E+03,8.452394E+03,3.340621E-01,7.395319E-01,4.250692E+03,3.866006E+03,2.193897E-01,3.382492E-01,7.559680E+03,7.490087E+03,3.901709E-01,6.553317E-01,4.964426E+03,9.589069E+03,2.562240E-01,8.389576E-01,7.663323E+03,9.860197E+03,3.955202E-01,8.627053E-01,5.039781E+03,4.782518E+03,2.601133E-01,4.184381E-01 
11:30:00,5.630131E+03,3.794161E+04,2.905946E-01,3.319605E+00,1.072845E+04,2.714024E+04,5.537401E-01,2.374563E+00,1.888775E+04,2.931690E+04,9.748759E-01,2.565007E+00,9.272405E+03,8.009339E+03,4.785653E-01,7.007666E-01,6.037058E+03,9.461223E+03,3.115827E-01,8.277756E-01,9.361191E+03,1.068952E+04,4.831477E-01,9.352693E-01,6.116063E+03,5.115613E+03,3.156603E-01,4.475842E-01,6.298169E+03,6.096671E+03,3.250658E-01,5.334167E-01,4.153790E+03,8.176218E+03,2.143884E-01,7.153408E-01,6.427300E+03,8.823465E+03,3.317306E-01,7.719966E-01,4.221141E+03,3.907300E+03,2.178645E-01,3.418620E-01,7.508962E+03,7.533936E+03,3.875533E-01,6.591681E-01,4.930885E+03,9.153608E+03,2.544929E-01,8.008581E-01,7.611777E+03,1.022850E+04,3.928598E-01,8.949285E-01,5.006175E+03,4.821525E+03,2.583788E-01,4.218508E-01 
11:45:00,5.563985E+03,3.786286E+04,2.871805E-01,3.312716E+00,1.062044E+04,2.705657E+04,5.481656E-01,2.367243E+00,1.865778E+04,2.944974E+04,9.630058E-01,2.576629E+00,9.204469E+03,8.094128E+03,4.750589E-01,7.081848E-01,5.992885E+03,9.034604E+03,3.093028E-01,7.904496E-01,9.292622E+03,1.108715E+04,4.796087E-01,9.700578E-01,6.071850E+03,5.180167E+03,3.133784E-01,4.532320E-01,6.257061E+03,6.136505E+03,3.229441E-01,5.369017E-01,4.126450E+03,7.719642E+03,2.129773E-01,6.753943E-01,6.385325E+03,9.173284E+03,3.295642E-01,8.026017E-01,4.193733E+03,3.942973E+03,2.164499E-01,3.449829E-01,7.461483E+03,7.569214E+03,3.851027E-01,6.622545E-01,4.899531E+03,8.694744E+03,2.528746E-01,7.607113E-01,7.563515E+03,1.057572E+04,3.903689E-01,9.253061E-01,4.974761E+03,4.854999E+03,2.567574E-01,4.247795E-01 
12:00:00,5.501422E+03,3.778635E+04,2.839514E-01,3.306022E+00,1.051700E+04,2.697538E+04,5.428265E-01,2.360139E+00,1.844258E+04,2.957905E+04,9.518989E-01,2.587942E+00,9.141263E+03,8.172576E+03,4.717967E-01,7.150481E-01,5.951802E+03,8.596154E+03,3.071824E-01,7.520888E-01,9.228798E+03,1.145648E+04,4.763146E-01,1.002370E+00,6.030730E+03,5.240346E+03,3.112561E-01,4.584970E-01,6.218539E+03,6.171005E+03,3.209559E-01,5.399200E-01,4.100859E+03,7.252701E+03,2.116564E-01,6.345412E-01,6.345979E+03,9.495790E+03,3.275334E-01,8.308168E-01,4.168079E+03,3.975037E+03,2.151258E-01,3.477881E-01,7.416636E+03,7.599489E+03,3.827880E-01,6.649031E-01,4.869952E+03,8.225588E+03,2.513480E-01,7.196641E-01,7.517927E+03,1.089572E+04,3.880159E-01,9.533029E-01,4.945126E+03,4.884934E+03,2.552279E-01,4.273983E-01 
