Date/Time,CORE_BOTTOM:Zone Mean Air Temperature [C](Hourly),TOPFLOOR_PLENUM:Zone Mean Air Temperature [C](Hourly),MIDFLOOR_PLENUM:Zone Mean Air Temperature [C](Hourly),FIRSTFLOOR_PLENUM:Zone Mean Air Temperature [C](Hourly),CORE_MID:Zone Mean Air Temperature [C](Hourly),CORE_TOP:Zone Mean Air Temperature [C](Hourly),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_TOP_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_TOP_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_TOP_ZN_4:Zone Mean Air Temperature [C](Hourly),PERIMETER_BOT_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_BOT_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_BOT_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_BOT_ZN_4:Zone Mean Air Temperature [C](Hourly),PERIMETER_MID_ZN_3:Zone Mean Air Temperature [C](Hourly),PERIMETER_MID_ZN_2:Zone Mean Air Temperature [C](Hourly),PERIMETER_MID_ZN_1:Zone Mean Air Temperature [C](Hourly),PERIMETER_MID_ZN_4:Zone Mean Air Temperature [C](Hourly) 
 10/25  23:00:00,23.3927454089029,20.9169514358975,22.3274260694983,22.5653421490083,23.6851307397452,23.0070160229328,21.0698517427222,21.0698276785194,21.560681039344,21.0839639814859,21.3938799672466,21.369005578823,21.6835857246041,21.3837587997632,21.6908906958902,21.6022318003984,22.1486409662573,21.6115638007622 
 10/25  24:00:00,23.3112510235074,20.8181312179252,22.3165915908737,22.5438899303706,23.6342371555771,22.9032120943214,20.9568869716679,20.9495140140536,21.4155729893116,20.9593503135629,21.3096752051478,21.2800274252006,21.5749611731517,21.2897829097242,21.6215777579143,21.5399153887369,22.0468903082984,21.5449237229357 
 10/26  01:00:00,23.2518844306905,20.7734354601865,22.3055908197211,22.5193849696204,23.6003600774877,22.8321882976795,20.9559209480803,20.9419049802694,21.375370705666,20.9496451021906,21.3164588125406,21.2820861891178,21.5537340840933,21.2891590940117,21.6435990949205,21.5640398812091,22.0312692096905,21.5672008956552 
 10/26  02:00:00,23.2101478500896,20.7987030268856,22.3242491429934,22.5223430223277,23.5819806531937,22.7939095049121,20.9992806033863,20.9798283236043,21.3822197832795,20.9857798010499,21.3447783953875,21.3062098838757,21.5559361462198,21.3111584112156,21.6984139709702,21.6196383580153,22.0506950408088,21.620913787332 
 10/26  03:00:00,23.1742558568339,20.8371608046279,22.3385202781523,22.5225981697951,23.5665861293886,22.7683538948651,21.0406988672328,21.0162351747702,21.3884721876373,21.0202319686676,21.3681809052066,21.3255521573278,21.5542667699221,21.3283808517604,21.7449507794772,21.6661821015408,22.0642449537077,21.6658871006085 
 10/26  04:00:00,23.1417445628018,20.8638691093164,22.3303923030501,22.5036178704695,23.5516304558965,22.7489973695987,21.0680963428482,21.0394011694939,21.3824142356934,21.0424498261906,21.3890480469554,21.3428803835586,21.551971347516,21.3443435545942,21.774496553785,21.6959180377993,22.06218713916,21.6947058624759 
 10/26  05:00:00,23.1347027653727,20.9215093837188,22.341387595105,22.5012558604057,23.5595688115998,22.7582430703671,21.1502604408455,21.1182776786137,21.4348184011977,21.1209816415613,21.4566727085266,21.4061282984499,21.5988029046165,21.4068309614412,21.8525147779613,21.7747473411089,22.1118704403975,21.773228832817 
 10/26  06:00:00,21.8333397125699,21.0692758232538,22.2167271800358,22.178628319421,22.4107464685255,21.7124980437804,20.5443136526438,20.0259927829864,20.4294024927095,20.014266465373,20.8232226840943,20.1075772656773,20.3505401773189,20.1127133023989,21.2390885279447,20.3582202527431,21.0560025788728,20.3782054392542 
 10/26  07:00:00,22.271253608557,21.0429096318921,22.011462644831,22.096488459541,22.0052212183886,21.373869627073,21.0041462677116,20.9926216278094,20.9985950727389,20.9923469290664,21.002607855512,20.9932392944745,20.9976671517534,20.993296147449,21.0979357932659,20.9936752273604,20.9992343063744,20.9939321663396 
 10/26  08:00:00,23.8824017410637,21.2915288973095,22.1555606734669,22.6185902488152,22.724972547808,22.1388571209194,21.3052086845273,21.0002074906236,21.025306652475,21.0002248200026,21.5784921673613,21.000117896403,21.0091559055268,21.0001140701224,21.8052236752178,21.0000643995971,21.4368264653121,21.0000565547121 
